Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.670s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	38.14	0.00	0.00	0.00	0.00	0.00	0.00	2.13	0.00	0.00	1.21	0.00	0.00	0.00	0.00	0.00
3.00	38.15	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	1.61	0.00	0.00	0.00	0.00	0.00
4.00	38.15	0.00	0.00	0.00	0.00	0.00	0.00	2.11	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00
5.00	38.14	0.00	1.47	0.00	0.00	0.00	0.00	7.11	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00
6.00	38.15	0.00	3.78	0.00	0.00	0.00	0.00	7.41	0.00	0.00	1.59	0.00	0.00	0.00	0.00	0.00
7.00	38.15	0.00	5.61	0.13	0.00	0.00	0.00	4.98	0.00	0.00	1.59	0.00	0.00	0.00	0.00	0.00
8.00	38.15	0.00	1.09	0.08	0.00	0.00	0.00	5.40	0.00	0.00	1.68	0.00	0.00	0.00	0.00	0.00
9.00	38.14	0.00	2.46	0.00	0.00	0.00	0.00	6.96	0.00	0.00	1.72	0.00	0.00	0.00	0.00	0.00
10.00	38.15	0.00	5.51	0.00	0.00	0.00	0.00	6.58	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00
11.00	38.15	0.00	5.41	0.00	0.00	0.00	0.00	3.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06
12.00	38.15	0.00	5.06	0.00	0.00	0.00	0.00	2.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.36
13.00	38.14	0.00	6.51	0.00	0.00	0.00	0.00	4.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.63
14.00	38.15	0.00	6.97	0.00	0.00	0.00	0.00	6.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	38.15	0.00	7.34	0.00	0.00	0.00	0.00	6.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	38.15	0.00	7.06	0.00	0.00	0.00	0.00	2.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	38.14	0.00	12.39	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	38.15	0.00	9.12	0.00	0.00	0.00	0.00	3.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	38.15	0.00	7.06	0.00	0.00	0.00	0.00	5.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
