Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.678s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	3.05	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.63	0.00	0.00	0.00	0.00	0.00	0.00
3.00	20.26	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00	0.00	1.77	0.00	0.00	0.00
4.00	37.20	0.00	0.00	0.43	0.00	1.24	0.00	0.00	0.00	0.00	0.00	0.00	2.67	0.00	0.00	2.78	0.00	0.00	0.00
5.00	37.20	36.27	25.74	0.80	0.00	1.96	0.22	0.31	0.00	0.00	0.00	0.00	2.43	0.00	0.00	2.47	0.00	0.00	0.00
6.00	37.20	35.29	24.80	0.98	0.00	2.36	3.53	0.25	0.00	0.00	0.00	0.00	2.80	0.00	0.00	2.74	0.00	0.00	0.00
7.00	37.18	35.29	24.80	1.03	0.00	2.19	2.86	0.30	0.00	0.00	0.00	0.00	0.53	0.00	0.00	1.98	0.00	0.00	0.00
8.00	37.20	35.29	24.80	1.27	0.00	4.87	3.25	0.41	0.00	0.00	0.00	0.00	2.09	0.00	0.00	0.16	0.00	0.00	0.00
9.00	37.20	35.29	24.79	0.88	0.00	3.09	1.83	2.59	0.00	0.00	0.00	0.00	1.73	0.00	0.00	0.10	0.00	0.00	0.00
10.00	37.20	35.29	24.79	2.33	0.00	3.42	3.71	1.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00
11.00	37.20	35.29	24.80	2.77	0.00	0.01	3.58	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00
