Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.691s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	41.00	36.23	35.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	41.00	36.24	35.29	4.83	0.00	0.97	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
4.00	41.01	36.24	35.29	4.89	0.00	1.49	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00
5.00	41.00	36.24	35.29	1.37	1.95	1.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.05	0.00	0.00	0.00
6.00	41.01	36.24	35.29	0.28	0.93	2.36	0.00	0.00	0.00	0.00	0.00	1.49	0.00	4.57	0.00	0.00	0.00
7.00	41.00	36.24	35.29	0.28	1.15	1.63	0.00	0.00	0.00	0.00	0.00	0.13	0.00	5.85	0.00	0.00	0.00
8.00	41.01	36.24	35.29	0.72	0.00	1.85	0.00	0.00	0.00	0.00	0.00	2.76	0.00	4.73	0.00	0.00	0.00
9.00	41.00	36.24	35.29	1.38	2.05	0.13	0.00	0.00	0.00	0.00	0.00	2.70	0.00	5.12	0.00	0.00	0.00
10.00	41.01	36.24	35.29	1.37	2.34	0.00	0.00	0.00	0.00	0.00	0.00	2.59	0.00	5.37	0.00	0.00	0.00
11.00	41.00	36.23	35.29	1.45	2.57	0.00	0.00	0.00	0.00	0.00	0.00	2.45	0.00	4.13	0.00	0.00	0.00
12.00	41.01	36.24	35.29	1.94	2.90	0.00	0.00	0.00	0.00	0.00	0.00	2.03	0.00	0.92	0.00	0.00	0.00
13.00	41.00	36.24	35.29	2.23	3.56	0.00	0.00	0.00	0.00	0.00	0.00	1.76	0.00	1.18	0.00	0.00	0.00
14.00	41.01	36.24	35.29	2.11	1.98	0.54	0.00	0.00	0.00	0.00	0.00	1.59	0.00	1.64	0.00	0.00	0.00
15.00	41.00	36.24	35.29	1.96	1.32	1.33	0.00	0.00	0.00	0.00	0.00	1.44	0.00	4.47	0.00	0.00	0.00
16.00	41.01	36.24	35.29	2.74	2.02	1.59	0.00	0.00	0.00	0.00	0.00	1.05	0.00	3.66	0.00	0.00	0.00
17.00	41.00	36.24	35.29	4.31	3.75	2.71	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00
18.00	41.01	36.24	35.29	0.00	0.00	9.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	41.00	36.24	35.29	1.01	0.00	0.74	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00
20.00	41.01	36.24	35.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	41.00	36.24	35.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
