Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.671s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	35.27	32.42	26.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	35.29	32.42	26.71	0.00	0.99	0.00	0.56	0.00	0.00	0.00	0.00	0.00	1.49	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	35.29	32.40	26.71	0.00	2.05	0.00	1.32	0.00	0.00	0.00	0.00	0.00	1.73	0.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	35.29	32.44	26.69	0.00	1.55	0.00	0.80	0.00	0.00	0.00	0.00	0.00	1.69	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	35.29	32.43	26.71	0.00	3.39	0.00	2.74	0.00	0.00	0.00	0.00	0.00	3.67	1.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	35.29	32.42	26.71	0.00	2.28	0.00	3.44	0.00	0.00	0.00	0.00	0.00	4.17	2.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	35.29	32.42	26.70	0.00	0.00	0.00	3.09	0.00	0.00	0.00	0.00	0.00	5.15	4.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	35.29	32.42	26.70	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.00	0.00	3.53	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	35.29	32.43	26.71	0.00	0.00	0.00	1.53	0.00	0.00	0.00	0.00	0.00	3.41	3.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	35.29	32.42	26.71	0.00	0.00	3.21	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	35.29	32.42	26.69	0.00	0.00	4.22	2.18	0.00	0.00	0.00	0.00	0.00	0.00	2.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	35.29	32.42	26.71	0.00	0.00	4.83	1.95	0.00	0.00	0.00	0.00	0.00	0.00	2.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	35.29	32.43	26.71	0.00	0.00	10.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
