Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.707s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	1.19	4.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	20.39	34.49	17.49	3.05	0.00	0.00	0.00	4.95	0.00	0.00	0.00	0.00	0.00
4.00	34.34	34.33	23.84	3.97	0.01	0.00	2.54	4.87	0.00	0.00	0.00	0.00	0.00
5.00	34.33	34.33	23.84	1.48	0.00	2.69	5.26	2.34	0.00	0.00	0.00	0.00	0.00
6.00	34.33	34.33	23.84	1.22	0.00	3.58	5.92	1.78	0.00	0.00	0.00	0.00	0.00
7.00	34.33	34.33	23.84	0.63	0.00	2.49	8.13	1.53	0.00	0.00	0.00	0.00	0.00
8.00	34.33	34.33	23.84	1.62	0.00	1.74	3.44	1.84	0.00	0.00	0.00	0.00	0.00
9.00	34.33	34.33	23.84	1.32	0.00	1.72	6.94	1.82	0.00	0.00	0.00	0.00	0.00
10.00	34.33	34.33	23.84	1.85	0.00	2.23	4.63	2.06	0.00	0.00	0.00	0.00	0.00
11.00	34.33	34.33	23.84	1.38	0.00	1.40	2.18	1.51	2.40	0.06	0.02	0.75	0.00
12.00	34.33	34.33	23.84	1.86	0.00	1.51	2.03	1.77	1.65	0.85	0.05	0.31	0.00
13.00	34.33	34.33	23.84	2.90	0.00	2.19	2.69	1.26	0.00	0.00	0.00	0.00	0.00
14.00	34.33	34.33	23.84	2.06	0.00	1.86	2.04	1.80	2.14	2.50	0.00	0.00	0.00
15.00	34.33	34.33	23.84	1.64	0.00	2.54	1.59	1.40	3.08	1.91	0.00	0.00	0.00
16.00	34.33	34.33	23.84	0.85	0.00	1.16	0.82	0.76	4.11	3.90	0.00	0.00	0.00
17.00	34.34	34.33	23.84	1.30	0.00	1.89	1.29	1.41	3.32	2.48	0.00	0.00	0.00
18.00	34.34	34.33	23.84	1.21	0.00	2.09	2.03	2.27	2.24	1.74	0.00	0.00	0.00
19.00	34.33	34.34	23.84	0.38	0.00	0.59	1.19	0.70	5.69	3.64	0.00	0.00	0.00
20.00	34.33	34.33	23.84	1.09	0.00	0.00	2.99	0.23	5.25	3.97	0.00	0.02	0.00
21.00	34.33	34.33	23.84	0.93	0.00	0.00	2.97	0.75	4.54	3.95	0.00	0.01	0.00
22.00	34.33	34.33	23.84	1.66	0.00	0.12	2.62	0.10	0.87	3.61	0.00	3.51	0.00
23.00	34.33	34.33	23.84	1.57	0.00	0.40	1.50	0.74	1.48	2.93	0.00	3.05	0.07
24.00	34.33	34.33	23.84	1.80	0.00	0.61	0.00	0.94	2.02	3.27	0.00	1.70	0.98
25.00	34.33	34.33	23.84	1.97	0.00	0.47	0.00	1.17	2.70	3.49	0.00	2.08	0.02
26.00	34.33	34.33	23.84	1.87	0.00	0.37	0.00	1.17	2.59	3.41	0.00	2.25	0.00
27.00	34.33	34.33	23.84	4.20	0.00	0.00	0.00	2.92	1.86	1.86	0.00	0.97	0.00
28.00	34.33	34.33	23.84	2.25	0.00	0.00	0.00	2.69	4.01	4.10	0.00	0.00	0.00
29.00	34.33	34.33	23.84	0.96	0.00	0.13	0.00	0.40	6.11	6.00	0.00	0.00	0.00
30.00	34.33	34.33	23.84	2.96	0.00	0.83	0.00	0.00	5.14	4.21	0.00	0.00	0.00
31.00	34.33	34.33	23.84	2.92	0.00	0.96	0.00	0.00	5.07	4.42	0.00	0.00	0.00
32.00	34.34	34.33	23.84	1.43	0.00	0.56	0.00	0.00	4.59	5.36	0.00	0.00	0.00
33.00	34.34	34.33	23.84	0.00	0.00	1.77	0.00	0.32	5.40	4.45	0.00	0.00	0.00
34.00	34.33	34.33	23.84	0.00	0.00	1.88	0.00	0.63	4.72	4.27	0.00	0.00	0.00
35.00	34.33	34.34	23.84	0.00	0.00	0.70	0.00	1.95	5.23	3.80	0.00	0.00	0.00
36.00	34.33	34.33	23.84	0.04	0.00	0.00	0.00	4.46	4.72	2.69	0.00	0.00	0.00
37.00	34.33	34.33	23.84	0.00	0.00	0.00	0.00	7.51	1.89	2.58	0.00	0.00	0.00
38.00	34.33	34.33	23.84	1.38	0.00	0.00	0.00	5.28	0.70	5.62	0.00	0.00	0.00
39.00	34.33	34.33	23.84	1.14	0.00	0.00	0.00	2.86	0.00	8.95	0.00	0.00	0.00
