Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.678s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	33.38	31.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	33.38	31.47	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	33.38	31.47	1.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.06	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.00	0.00	0.00
5.00	33.38	31.48	0.56	0.73	1.08	0.00	1.95	0.00	0.00	0.00	0.00	0.49	0.00	1.29	0.00	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00
6.00	33.38	31.47	0.61	1.45	1.52	0.00	2.28	0.00	0.00	0.00	0.00	0.76	0.00	0.29	0.00	0.00	0.74	0.00	0.00	0.00	0.00	0.00	0.00
7.00	33.38	31.47	0.93	1.95	2.18	0.10	3.47	0.00	0.00	0.00	0.00	0.78	0.00	1.49	0.00	0.00	1.98	0.00	0.00	0.00	0.00	0.00	0.00
8.00	33.38	31.48	0.55	1.33	1.30	1.02	2.70	0.00	0.00	0.00	0.00	0.46	0.00	1.93	0.00	0.00	0.90	0.00	0.00	0.00	0.00	0.00	0.00
9.00	33.38	31.47	0.70	2.16	2.03	2.98	3.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.00	0.00	0.00	0.00	0.00
10.00	33.38	31.47	0.19	0.46	0.84	0.70	5.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.23	0.00	0.00	0.00	0.00	0.00	0.00
11.00	33.38	31.48	0.10	0.00	2.27	1.95	4.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.80	0.00	0.00	0.00	0.00	0.00	0.00
12.00	33.38	31.47	0.86	0.00	2.75	2.39	3.54	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	2.71	0.00	0.00	0.00	0.00	0.00	0.00
13.00	33.38	31.47	1.15	0.06	0.79	1.05	2.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.42	0.00	0.00	0.00	0.00	0.00	0.00
14.00	33.38	31.48	0.27	0.92	0.15	1.37	3.04	0.00	0.00	0.00	0.00	0.00	0.00	1.44	0.00	0.00	1.42	0.00	0.00	0.00	0.00	0.00	0.00
15.00	33.38	31.47	1.20	1.38	0.42	2.51	2.24	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	33.38	31.47	0.40	0.00	1.97	0.72	3.46	0.00	0.00	0.00	0.00	0.00	0.00	3.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	33.38	31.47	0.94	2.01	4.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.07	0.00	0.00	1.35	0.00	0.00	0.00	0.00	0.00	0.00
18.00	33.38	31.48	0.00	2.79	0.00	0.00	2.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	0.00	0.00	0.00	0.00	0.00	0.00
