Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.686s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	40.05	37.18	4.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	40.06	37.20	3.84	6.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	40.05	37.20	3.09	6.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	40.06	37.20	2.06	6.06	0.00	0.00	0.00	1.98	0.00	0.00	0.00
6.00	40.05	37.20	2.05	9.05	0.00	0.00	0.00	0.86	0.00	0.00	0.00
7.00	40.06	37.18	1.22	4.63	0.00	0.00	0.00	4.85	0.00	0.00	0.00
8.00	40.06	37.20	0.03	0.00	0.00	0.00	0.00	11.33	0.00	0.00	0.00
9.00	40.05	37.20	0.00	0.00	0.00	0.00	0.00	11.35	0.00	0.00	0.00
10.00	40.06	37.20	1.87	0.00	0.00	0.00	0.00	9.94	0.00	0.00	0.00
11.00	40.05	37.20	5.43	0.00	0.00	0.00	0.00	6.84	0.00	0.00	0.00
12.00	40.06	37.19	7.04	0.00	0.00	0.00	0.00	6.73	0.00	0.00	0.00
13.00	40.05	37.19	7.29	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00
14.00	40.05	37.20	6.14	0.00	0.08	0.00	0.00	6.85	0.00	0.00	0.00
15.00	40.06	37.20	7.23	0.00	0.68	0.00	0.00	5.44	0.00	0.00	0.00
16.00	40.05	37.20	7.14	0.00	0.00	0.00	0.00	6.82	0.00	0.00	0.00
17.00	40.06	37.20	6.88	0.00	0.00	0.00	0.00	7.19	0.00	0.00	0.00
18.00	40.05	37.19	6.50	0.00	0.00	0.00	0.00	7.08	0.00	0.00	0.00
19.00	40.06	37.19	4.87	0.00	0.00	0.00	0.00	4.77	0.00	0.00	0.00
20.00	40.06	37.20	13.07	0.00	0.00	0.00	0.00	0.55	0.00	0.00	0.00
21.00	40.05	37.20	7.33	0.00	0.00	0.00	0.00	7.12	0.00	0.00	0.00
22.00	40.06	37.20	3.64	0.00	0.00	0.00	0.00	5.50	0.00	0.00	0.00
23.00	40.05	37.20	1.37	0.76	0.00	0.00	0.00	7.86	0.00	0.00	1.16
24.00	40.06	37.19	3.73	4.91	0.00	0.00	0.00	3.04	0.00	0.00	1.07
25.00	40.05	37.19	4.47	5.94	0.00	0.00	0.00	3.91	0.00	0.00	0.13
26.00	40.05	37.20	4.75	5.87	0.00	0.00	0.00	4.05	0.00	0.00	0.00
27.00	40.06	37.20	4.02	6.27	0.00	0.00	0.00	3.95	0.00	0.00	0.00
28.00	40.05	37.20	4.96	5.24	0.00	0.00	0.00	4.38	0.00	0.00	0.00
29.00	40.06	37.19	4.75	5.67	0.00	0.00	0.00	4.40	0.00	0.00	0.00
30.00	40.05	37.20	4.71	6.00	0.00	0.00	0.00	4.02	0.00	0.00	0.00
31.00	40.05	37.19	5.01	5.28	0.00	0.00	0.00	4.16	0.00	0.00	0.00
32.00	40.06	37.20	5.30	5.00	0.00	0.00	0.00	3.50	0.00	0.00	0.00
33.00	40.05	37.20	7.18	6.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	40.06	37.20	5.11	6.23	0.00	0.00	0.00	3.00	0.00	0.00	0.00
35.00	40.05	37.20	4.85	5.88	0.00	0.00	0.00	3.75	0.00	0.00	0.00
36.00	40.06	37.18	4.90	5.87	0.00	0.00	0.00	4.01	0.00	0.00	0.00
37.00	40.06	37.20	4.83	5.32	0.00	0.00	0.00	4.24	0.00	0.00	0.00
38.00	40.05	37.20	5.05	5.25	0.00	0.00	0.00	4.39	0.00	0.00	0.00
39.00	40.06	37.20	6.60	1.66	0.00	0.00	0.00	5.53	0.00	0.00	0.00
