Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.684s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	37.18	0.00	0.00	5.24	5.23	0.00	0.00	0.04	0.00	0.00
3.00	37.20	0.00	1.06	6.43	6.24	0.00	0.00	0.04	0.00	0.00
4.00	37.20	0.00	3.82	5.60	4.85	0.00	0.00	0.00	0.00	0.00
5.00	37.20	0.00	4.57	2.69	5.90	0.00	0.00	0.00	0.00	0.00
6.00	37.19	0.00	5.05	3.44	5.86	0.00	0.00	0.00	0.00	0.00
7.00	37.19	0.00	5.21	3.32	5.82	0.00	0.00	0.00	0.00	0.00
8.00	37.20	0.00	5.88	4.70	3.91	0.00	0.00	0.00	0.00	0.00
9.00	37.20	0.00	5.78	4.59	4.16	0.00	0.00	0.00	0.00	0.00
10.00	37.20	0.00	5.76	4.86	3.94	0.00	0.00	0.00	0.00	0.00
11.00	37.20	0.00	3.08	4.56	4.34	0.00	0.00	0.00	0.00	0.00
12.00	37.20	0.00	0.00	5.57	5.46	0.00	0.00	0.00	0.00	0.00
13.00	37.18	0.00	0.00	6.67	7.06	0.00	0.00	0.00	0.00	0.00
14.00	37.20	0.00	1.20	5.55	6.52	0.00	0.00	0.00	0.00	0.00
15.00	37.20	0.00	2.76	5.85	5.25	0.00	0.00	0.00	0.00	0.00
16.00	37.20	0.00	2.99	5.78	5.01	0.00	0.00	0.00	0.00	0.00
17.00	37.20	0.00	3.05	5.51	5.06	0.00	0.00	0.00	0.00	0.00
18.00	37.19	0.00	3.05	5.17	4.65	0.00	0.00	0.00	0.00	0.00
19.00	37.19	0.00	3.87	4.97	0.00	0.00	0.00	0.00	0.00	0.00
20.00	37.20	0.00	7.14	7.30	0.00	0.00	0.00	0.00	0.00	0.00
21.00	37.20	0.00	6.73	7.45	0.00	0.00	0.00	0.00	0.00	0.00
22.00	37.20	0.00	5.00	3.26	0.00	0.00	0.00	0.00	0.00	0.00
23.00	37.20	0.00	3.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	37.19	0.00	3.57	9.73	0.00	0.00	0.00	0.00	0.00	0.00
25.00	37.19	0.00	6.47	7.54	0.00	0.00	0.00	0.07	0.00	0.00
26.00	37.20	0.00	6.76	6.83	0.76	0.00	0.00	0.00	0.00	0.00
27.00	37.20	0.00	6.13	6.60	1.63	0.00	0.00	0.00	0.00	0.00
28.00	37.20	0.00	3.85	8.12	1.16	0.00	0.00	0.00	0.00	0.00
29.00	37.20	0.00	0.00	13.49	0.00	0.00	0.00	0.00	0.00	0.00
30.00	37.19	0.00	0.00	13.53	0.00	0.00	0.00	0.00	0.00	0.00
31.00	37.19	0.00	0.00	13.33	0.00	0.00	0.00	0.00	0.00	0.00
32.00	37.20	0.00	0.00	13.29	0.00	0.00	0.00	0.00	0.00	0.00
33.00	37.20	0.00	0.00	13.63	0.00	0.00	0.00	0.00	0.00	0.00
34.00	37.20	0.00	0.00	13.55	0.00	0.00	0.00	0.00	0.00	0.00
35.00	37.20	0.00	1.37	10.53	0.97	0.00	0.00	0.00	0.00	0.00
36.00	37.18	0.00	3.62	6.79	3.51	0.00	0.00	0.00	0.00	0.00
37.00	37.20	0.00	3.83	6.74	3.56	0.00	0.00	0.00	0.00	0.00
38.00	37.20	0.00	3.89	6.36	3.44	0.00	0.00	0.00	0.00	0.00
39.00	37.20	0.00	5.94	4.39	2.08	0.00	0.00	0.00	0.00	0.00
