Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.694s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	36.23	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00
3.00	36.24	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00
4.00	36.24	0.00	7.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	36.24	27.69	3.41	0.00	0.00	6.47	0.00	0.00	0.00	0.00	0.00
6.00	36.24	26.71	2.89	0.00	0.00	9.18	0.00	0.00	0.00	0.00	0.00
7.00	36.24	26.71	2.10	0.00	0.00	10.35	0.00	0.00	0.00	0.00	0.00
8.00	36.24	26.70	0.51	0.00	0.00	11.88	0.00	0.00	0.00	0.00	0.00
9.00	36.24	26.70	1.46	0.00	0.00	11.32	0.00	0.00	0.00	0.00	0.00
10.00	36.24	26.71	0.00	0.00	0.00	11.76	0.00	0.38	0.00	0.00	0.00
11.00	36.23	26.71	3.23	0.00	0.30	4.74	0.00	1.42	0.00	0.00	0.00
12.00	36.24	26.69	6.70	0.00	0.40	2.97	0.00	0.48	0.00	0.00	0.00
13.00	36.24	26.71	6.15	0.00	0.00	5.17	0.00	0.00	0.00	0.00	0.00
14.00	36.24	26.71	6.32	0.00	0.00	5.57	0.00	0.00	0.00	0.00	0.00
15.00	36.24	26.70	2.05	0.00	0.00	6.71	0.00	0.00	0.00	0.00	0.00
16.00	36.24	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	36.24	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	36.24	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	36.24	26.69	0.00	0.00	0.00	0.00	0.00	2.96	0.00	0.00	0.00
20.00	36.24	26.71	0.00	0.00	0.00	0.00	0.00	11.98	0.00	0.00	0.00
21.00	36.24	26.71	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00
22.00	36.23	26.70	1.61	0.00	0.00	0.00	0.00	1.29	0.00	0.00	0.00
23.00	36.24	26.70	5.79	0.00	0.00	0.00	0.00	5.37	0.61	0.00	0.00
24.00	36.24	26.71	6.98	0.00	0.00	0.00	0.00	7.10	0.00	0.00	0.00
25.00	36.24	26.71	6.95	0.00	0.00	0.00	0.00	6.83	0.00	0.00	0.00
26.00	36.24	26.69	7.66	0.00	0.00	0.00	0.00	5.47	0.00	0.00	0.00
27.00	36.24	26.71	7.67	0.00	0.00	0.00	0.00	6.36	0.00	0.00	0.00
28.00	36.24	26.70	13.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	36.24	26.71	13.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	36.24	26.69	12.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	36.24	26.71	13.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	36.24	26.71	13.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	36.24	26.70	13.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	36.23	26.70	13.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	36.24	26.71	9.14	0.00	0.00	0.00	0.00	4.69	0.00	0.00	0.00
36.00	36.24	26.71	7.11	0.00	0.00	0.00	0.00	6.89	0.00	0.00	0.00
37.00	36.24	26.69	7.36	0.00	0.00	0.00	0.00	6.74	0.00	0.00	0.00
38.00	36.24	26.71	7.23	0.00	0.00	0.00	0.00	6.65	0.00	0.00	0.00
39.00	36.24	26.71	6.93	0.00	0.00	0.00	0.00	7.13	0.12	0.00	0.00
