Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.685s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	36.23	25.74	0.00	2.85	0.00	0.00	0.62	1.23	0.00	0.00	0.00	0.00
3.00	36.24	25.75	0.02	3.22	0.00	0.00	2.40	1.03	0.53	0.00	0.00	0.00
4.00	36.24	25.75	2.57	4.25	0.00	0.00	0.00	3.79	0.50	0.00	0.00	0.00
5.00	36.24	25.75	5.45	5.66	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
6.00	36.24	25.74	6.30	5.19	0.00	0.00	0.00	2.63	0.00	0.00	0.00	0.00
7.00	36.24	25.75	3.32	2.81	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.00
8.00	36.24	25.75	13.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	36.24	25.75	10.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	36.24	25.75	13.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	36.23	25.74	13.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	36.24	25.75	13.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	36.24	25.75	13.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	36.24	25.75	13.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	36.24	25.75	0.45	0.00	0.00	0.00	0.00	6.87	0.00	0.00	0.00	0.00
16.00	36.24	25.74	10.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	36.24	25.75	12.52	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	36.24	25.75	6.98	6.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	36.24	25.75	7.07	6.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	36.24	25.75	4.94	6.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	36.24	25.74	4.30	8.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	36.24	25.75	6.21	5.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	36.23	25.75	0.00	6.72	0.00	0.00	0.00	4.58	0.00	0.00	0.00	0.00
24.00	36.24	25.75	0.00	7.03	0.00	0.00	0.00	6.70	0.00	0.00	0.00	0.00
25.00	36.24	25.75	0.00	7.12	0.00	0.00	0.00	6.96	0.00	0.00	0.00	0.00
26.00	36.24	25.74	3.83	7.01	0.00	0.00	0.00	2.72	0.00	0.00	0.00	0.00
27.00	36.24	25.75	6.20	4.87	0.00	0.00	0.00	3.23	0.00	0.00	0.00	0.00
28.00	36.24	25.75	7.57	1.55	0.00	0.00	0.00	5.10	0.00	0.00	0.00	0.00
29.00	36.24	25.75	8.49	0.00	0.00	0.00	0.00	5.54	0.00	0.00	0.00	0.00
30.00	36.24	25.75	8.44	0.00	0.00	0.00	0.00	5.69	0.00	0.00	0.00	0.00
31.00	36.24	25.74	1.99	0.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00
32.00	36.24	25.75	0.00	0.00	0.00	0.00	0.00	13.22	0.00	0.00	0.00	0.00
33.00	36.24	25.75	0.00	0.00	0.00	0.00	0.00	13.52	0.00	0.00	0.00	0.00
34.00	36.24	25.75	0.00	0.00	0.00	0.00	0.00	13.07	0.00	0.00	0.00	0.00
35.00	36.24	25.75	0.00	0.00	0.00	0.00	0.00	12.26	0.00	0.00	0.00	0.00
36.00	36.24	25.74	0.00	0.00	0.00	0.00	0.00	9.07	0.00	0.00	0.00	0.00
37.00	36.24	25.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	36.24	25.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	36.24	25.75	0.00	6.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
