Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.674s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	36.23	35.27	0.00	0.00	0.76	6.17	0.00	0.00	0.00	0.00	0.00	0.00
3.00	36.24	35.29	4.23	0.01	0.55	4.73	0.00	0.00	0.00	0.00	0.00	0.00
4.00	36.24	35.29	2.70	0.13	0.00	8.71	0.00	0.00	0.00	0.00	0.00	0.00
5.00	36.24	35.29	2.20	0.04	3.44	5.82	0.00	0.00	0.00	0.00	0.00	0.00
6.00	36.24	35.29	3.23	0.00	4.42	5.25	0.00	0.00	0.00	0.00	0.00	0.00
7.00	36.24	35.29	5.96	0.00	5.48	1.11	0.00	0.00	0.00	0.00	0.00	0.00
8.00	36.24	35.29	4.78	0.00	5.08	2.69	0.00	0.00	0.00	0.00	0.00	0.00
9.00	36.24	35.29	2.41	0.00	4.37	6.54	0.00	0.00	0.00	0.00	0.00	0.00
10.00	36.24	35.29	2.24	0.00	3.93	6.71	0.00	0.00	0.00	0.00	0.00	0.00
11.00	36.24	35.29	2.46	0.00	3.74	5.01	0.00	0.00	0.00	0.00	0.00	0.00
12.00	36.23	35.29	2.94	0.58	3.42	5.50	0.00	0.00	0.00	0.00	0.00	0.00
13.00	36.24	35.29	2.65	1.26	3.33	5.45	0.00	0.00	0.00	0.00	0.00	0.00
14.00	36.24	35.29	0.00	2.66	4.11	6.07	0.00	0.00	0.00	0.00	0.00	0.00
15.00	36.24	35.29	0.00	2.79	3.94	6.44	0.00	0.00	0.00	0.00	0.00	0.00
16.00	36.24	35.29	0.00	8.41	0.91	1.35	0.00	0.00	0.00	0.00	0.00	0.00
17.00	36.24	35.29	0.00	11.46	1.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	36.24	35.29	1.06	7.38	2.90	1.30	0.00	0.00	0.00	0.00	0.00	0.00
19.00	36.24	35.29	2.53	5.94	2.48	1.43	0.00	0.00	0.00	0.00	0.00	0.00
20.00	36.24	35.29	2.88	5.48	2.51	2.11	0.00	0.00	0.00	0.00	0.00	0.00
21.00	36.24	35.29	3.73	5.81	0.78	1.67	0.00	0.00	0.00	0.00	0.00	0.00
22.00	36.24	35.29	3.71	0.00	0.00	7.48	0.00	0.00	0.00	0.00	0.00	0.00
23.00	36.23	35.29	2.93	0.00	0.00	7.09	0.00	0.00	0.00	0.00	0.00	0.00
24.00	36.24	35.29	3.04	0.43	0.00	8.38	0.00	0.00	0.00	0.00	0.00	0.00
25.00	36.24	35.29	3.46	1.80	0.00	7.65	0.00	0.00	0.00	0.00	0.00	0.00
26.00	36.24	35.29	2.85	2.13	0.00	7.45	0.00	0.00	0.00	0.00	0.00	0.00
27.00	36.24	35.29	2.46	3.12	0.00	7.47	0.00	0.00	0.00	0.00	0.00	0.00
28.00	36.24	35.29	0.00	4.63	0.00	8.05	0.00	0.00	0.00	0.00	0.00	0.00
29.00	36.24	35.29	0.00	4.96	0.00	8.45	0.00	0.00	0.00	0.00	0.00	0.00
30.00	36.24	35.29	0.00	4.94	0.00	8.44	0.00	0.00	0.00	0.00	0.00	0.00
31.00	36.24	35.29	0.00	5.13	0.00	8.40	0.00	0.00	0.00	0.00	0.00	0.00
32.00	36.24	35.29	0.00	5.00	1.24	7.19	0.00	0.00	0.00	0.00	0.00	0.00
33.00	36.24	35.29	0.00	5.52	0.48	7.77	0.00	0.00	0.00	0.00	0.00	0.00
34.00	36.23	35.29	0.00	5.71	0.00	7.92	0.00	0.00	0.00	0.00	0.00	0.00
35.00	36.24	35.29	0.00	5.94	0.00	8.19	0.00	0.00	0.00	0.00	0.00	0.00
36.00	36.24	35.29	0.00	5.23	1.72	5.14	0.00	0.00	0.00	0.00	0.00	0.00
37.00	36.24	35.29	0.00	4.24	2.93	4.96	0.00	0.00	0.00	0.00	0.00	0.00
38.00	36.24	35.29	0.00	3.95	2.92	5.21	0.00	0.00	0.00	0.00	0.00	0.00
39.00	36.24	35.29	0.00	4.49	3.75	4.98	0.00	0.00	0.00	0.00	0.00	0.00
