Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.668s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	33.38	31.47	30.51	0.40	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	33.38	31.47	30.51	0.55	0.00	0.00	0.36	0.00	0.09	0.00	0.00	0.41	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	33.38	31.47	30.52	1.41	0.00	0.00	0.49	0.00	0.68	0.00	0.00	0.42	0.00	0.47	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00
5.00	33.38	31.48	30.51	0.47	0.21	0.00	1.72	0.00	0.19	0.00	0.00	0.89	0.00	1.14	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0.00	0.00
6.00	33.38	31.47	30.51	0.67	1.68	0.00	2.37	0.00	2.00	0.00	0.00	1.19	0.00	1.41	0.00	0.00	0.83	0.00	0.00	0.00	0.00	0.00	0.00
7.00	33.38	31.47	30.52	2.52	3.17	0.00	2.85	0.00	1.31	0.00	0.00	0.91	0.00	1.18	0.00	0.00	1.36	0.00	0.00	0.00	0.00	0.00	0.00
8.00	33.38	31.48	30.51	3.11	2.26	0.01	3.50	0.00	0.00	0.00	0.00	0.79	0.00	1.57	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00
9.00	33.39	31.47	30.52	4.33	0.00	0.00	3.01	0.00	3.05	0.00	0.00	1.01	0.00	0.36	0.00	0.00	1.60	0.00	0.00	0.00	0.00	0.00	0.00
10.00	33.38	31.47	30.51	3.39	1.75	0.00	2.47	0.00	2.22	0.00	0.00	0.00	0.00	1.66	0.00	0.00	1.61	0.00	0.00	0.00	0.00	0.00	0.00
11.00	33.38	31.48	30.51	4.87	0.03	0.00	0.00	0.00	4.53	0.00	0.00	0.00	0.00	1.94	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
