Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.674s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	37.18	34.33	31.47	0.00	0.15	6.58	0.00	0.00	0.00	0.00	0.00	0.00
3.00	37.20	34.33	31.47	2.70	0.11	3.01	0.00	0.00	0.00	1.31	1.55	0.00
4.00	37.20	34.33	31.47	3.88	0.26	4.03	0.00	0.00	0.00	0.94	0.67	0.00
5.00	37.19	34.32	31.48	5.92	0.06	5.21	0.00	0.00	0.00	0.00	0.00	0.00
6.00	37.20	34.34	31.47	6.90	0.20	6.38	0.00	0.00	0.00	0.00	0.00	0.00
7.00	37.18	34.33	31.47	6.67	0.60	5.72	0.00	0.00	0.00	0.00	0.00	0.00
8.00	37.20	34.33	31.48	6.49	0.00	6.09	0.00	0.00	0.00	0.00	0.00	0.00
9.00	37.20	34.33	31.47	0.44	0.00	8.15	0.00	0.00	0.00	0.00	0.00	0.00
10.00	37.20	34.33	31.47	2.92	0.00	6.47	0.00	0.00	0.00	0.00	0.00	0.00
11.00	37.20	34.33	31.48	0.18	0.00	5.34	0.00	0.00	0.00	0.00	0.00	0.00
12.00	37.19	34.33	31.47	0.90	0.00	5.13	0.00	0.00	0.00	0.00	0.00	0.00
13.00	37.19	34.33	31.47	2.34	0.00	3.68	0.00	0.00	0.00	0.00	0.00	0.00
14.00	37.20	34.33	31.47	2.78	0.00	3.42	0.00	0.00	0.00	0.00	0.00	0.00
15.00	37.20	34.33	31.47	4.57	0.00	2.62	0.00	0.00	0.00	0.00	0.00	0.00
16.00	37.20	34.33	31.47	10.81	0.00	0.32	0.00	0.00	0.00	0.00	0.00	0.00
17.00	37.20	34.34	31.47	7.41	0.00	4.22	0.00	0.00	0.00	0.00	0.00	0.00
18.00	37.19	34.33	31.48	1.65	0.00	0.94	0.00	0.00	0.00	0.00	0.00	0.00
19.00	37.19	34.33	31.47	12.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	37.20	34.33	31.47	13.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	37.20	34.33	31.48	13.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	37.20	34.33	31.47	13.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	37.20	34.33	31.47	12.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	37.18	34.33	31.48	13.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	37.20	34.33	31.47	9.41	0.00	3.30	0.00	0.00	0.00	0.00	0.00	0.00
26.00	37.20	34.33	31.47	7.19	0.00	6.65	0.00	0.00	0.00	0.00	0.00	0.00
27.00	37.20	34.33	31.48	6.98	0.00	7.12	0.00	0.00	0.00	0.00	0.00	0.00
28.00	37.20	34.33	31.47	0.55	0.00	12.62	0.00	0.00	0.00	0.00	0.00	0.00
29.00	37.20	34.33	31.47	0.00	0.00	13.27	0.00	0.00	0.00	0.00	0.00	0.00
30.00	37.19	34.33	31.48	0.00	0.00	13.48	0.00	0.00	0.00	0.00	0.00	0.00
31.00	37.19	34.33	31.47	0.00	0.00	13.34	0.00	0.00	0.00	0.00	0.00	0.00
32.00	37.20	34.34	31.47	0.00	0.00	13.20	0.00	0.00	0.00	0.00	0.00	0.00
33.00	37.20	34.33	31.47	0.00	0.00	13.37	0.00	0.00	0.00	0.00	0.00	0.00
34.00	37.19	34.33	31.47	0.00	0.00	13.06	0.00	0.00	0.00	0.00	0.00	0.00
35.00	37.20	34.33	31.47	0.00	0.00	9.55	0.00	0.00	0.00	0.00	0.00	0.00
36.00	37.18	34.33	31.47	0.00	0.00	13.15	0.00	0.00	0.00	0.00	0.00	0.00
37.00	37.20	34.33	31.48	0.00	0.00	13.18	0.00	0.00	0.00	0.00	0.00	0.00
38.00	37.20	34.33	31.47	0.00	0.00	13.40	0.00	0.00	0.00	0.00	0.00	0.00
39.00	37.20	34.33	31.47	0.00	0.00	13.00	0.00	0.00	0.00	0.00	0.00	0.00
