Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.676s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	32.42	31.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	32.42	31.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	32.42	31.47	0.00	0.00	0.00	0.00	0.00	1.55	0.00	0.00	0.00	0.00	0.00	0.00
5.00	32.42	31.48	0.00	0.00	0.00	4.89	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00
6.00	32.43	31.47	0.00	0.00	0.00	6.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	32.42	31.47	0.00	0.00	0.00	7.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	32.42	31.48	0.00	0.00	0.00	7.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	32.42	31.47	0.00	0.00	0.00	7.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	32.43	31.47	0.00	0.00	0.00	6.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	32.42	31.48	0.00	0.00	7.25	1.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	32.42	31.47	0.00	0.00	10.30	1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	32.42	31.47	0.00	0.00	10.28	2.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	32.42	31.48	0.00	0.00	9.94	2.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	32.43	31.47	0.00	0.00	11.10	1.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	32.42	31.47	0.00	0.00	1.74	6.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	32.42	31.47	0.00	0.00	9.28	2.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	32.42	31.48	0.00	0.00	10.91	1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	32.43	31.47	0.00	0.00	10.44	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	32.42	31.47	0.00	0.00	11.82	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	32.42	31.48	0.00	0.00	3.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	32.42	31.47	0.00	0.00	4.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	32.43	31.47	0.00	1.63	5.44	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	32.42	31.48	0.00	4.35	4.16	1.22	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	32.42	31.47	0.00	3.87	6.25	1.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	32.42	31.47	0.00	5.33	5.43	1.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	32.43	31.48	0.00	5.41	5.35	1.34	0.00	0.00	0.00	0.90	0.00	0.00	0.00	0.00
28.00	32.42	31.47	0.00	2.32	1.07	1.71	0.00	0.00	0.00	7.76	0.00	0.00	0.00	0.00
29.00	32.42	31.47	0.00	8.05	0.00	0.05	0.00	0.00	0.00	5.48	0.00	0.00	0.00	0.00
30.00	32.42	31.48	0.00	7.31	0.00	0.00	0.00	0.00	0.00	6.72	0.00	0.00	0.00	0.00
31.00	32.43	31.47	0.00	6.43	0.00	0.00	0.00	0.00	0.00	6.26	0.00	0.00	0.00	0.00
32.00	32.43	31.47	0.00	5.91	0.00	0.00	0.00	0.00	0.00	6.24	0.00	0.00	0.00	0.00
33.00	32.42	31.47	0.00	6.35	0.00	0.00	0.00	0.00	0.00	5.68	0.00	0.00	0.00	0.00
34.00	32.42	31.47	0.00	7.11	0.00	0.00	0.00	0.00	0.00	4.54	0.00	0.00	0.00	0.00
35.00	32.43	31.47	0.00	2.24	0.00	0.00	0.00	0.00	0.00	10.22	0.00	0.00	0.00	0.00
36.00	32.42	31.47	0.00	2.61	2.90	0.00	0.00	0.00	0.00	7.90	0.00	0.00	0.00	0.00
37.00	32.43	31.48	0.00	4.11	0.00	0.00	0.00	0.00	0.00	9.31	0.00	0.00	0.00	0.00
38.00	32.42	31.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.79	0.00	0.00	0.00	0.00
39.00	32.42	31.47	0.00	7.87	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00
