Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.669s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	39.09	0.00	9.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	39.10	0.00	7.45	5.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	39.09	0.00	6.88	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	39.10	4.31	4.50	4.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	39.10	5.41	5.15	4.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	39.09	1.22	4.01	4.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	39.10	0.00	6.75	7.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	39.10	0.00	5.46	1.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	39.09	4.05	9.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	39.10	3.52	5.20	0.00	0.00	0.00	1.10	0.00	0.00	0.00	0.00
12.00	39.10	4.80	5.90	1.26	0.00	0.00	0.99	0.00	0.00	0.00	0.00
13.00	39.09	3.58	5.48	2.44	0.00	0.00	1.09	0.00	0.00	0.00	0.00
14.00	39.10	3.25	4.83	2.44	0.00	0.00	0.87	0.00	0.00	0.00	0.00
15.00	39.10	4.39	5.48	3.20	0.00	0.00	0.39	0.00	0.00	0.00	0.00
16.00	39.10	0.92	1.65	0.58	0.00	0.00	0.11	0.00	0.00	0.00	0.00
17.00	39.10	9.68	0.00	4.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	39.10	6.93	0.00	7.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	39.09	6.92	0.00	7.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	39.10	7.07	0.00	7.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	39.10	7.05	0.00	7.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	39.09	0.75	0.00	12.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	39.10	5.18	0.00	5.97	0.00	0.00	0.00	0.20	0.00	0.00	0.00
24.00	39.10	0.67	7.45	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	39.09	2.92	7.17	2.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	39.10	4.03	4.14	4.44	0.00	0.02	0.00	0.00	0.00	0.00	0.00
27.00	39.10	3.60	4.09	4.33	0.00	0.65	0.00	0.00	0.00	0.00	0.00
28.00	39.09	3.44	3.78	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	39.10	1.68	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	39.10	0.00	0.00	11.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	39.09	0.00	0.00	13.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	39.10	0.00	0.00	13.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	39.10	0.00	0.00	13.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	39.09	0.00	0.00	5.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	39.10	0.00	0.00	3.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	39.10	0.00	0.00	12.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	39.09	0.38	0.00	12.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	39.10	6.87	0.00	7.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	39.10	3.83	0.00	9.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00
