Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.678s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	33.38	32.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	33.38	32.42	0.00	4.77	5.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	33.38	32.42	0.00	4.28	4.69	0.00	2.18	0.00	0.00	0.00	0.00	0.00	0.00
5.00	33.38	32.42	0.32	1.82	1.93	0.00	7.77	0.00	0.00	0.00	0.00	0.00	0.00
6.00	33.38	32.43	0.17	4.99	5.21	0.00	0.51	0.00	0.09	0.00	0.00	0.00	0.00
7.00	33.38	32.42	0.00	4.91	3.10	0.00	3.11	0.00	0.57	0.00	0.00	0.00	0.00
8.00	33.38	32.42	0.00	7.71	0.00	0.00	4.65	0.00	0.00	0.00	0.00	0.00	0.00
9.00	33.38	32.42	0.00	6.46	0.00	0.00	6.45	0.00	0.00	0.00	0.00	0.00	0.00
10.00	33.38	32.43	0.00	6.75	2.36	0.00	5.06	0.00	0.00	0.00	0.00	0.00	0.00
11.00	33.38	32.42	0.00	5.53	5.45	0.00	3.26	0.00	0.00	0.00	0.00	0.00	0.00
12.00	33.37	32.42	0.00	4.55	6.17	0.00	3.41	0.00	0.00	0.00	0.00	0.00	0.00
13.00	33.38	32.42	2.95	0.00	6.39	0.00	4.60	0.00	0.00	0.00	0.00	0.00	0.00
14.00	33.38	32.43	2.11	5.73	4.44	0.00	1.49	0.00	0.00	0.00	0.00	0.00	0.00
15.00	33.39	32.42	1.57	5.79	6.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	33.38	32.42	6.70	3.56	4.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	33.38	32.42	6.35	3.48	4.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	33.38	32.42	6.41	3.90	4.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	33.38	32.43	5.40	3.57	2.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	33.38	32.42	6.22	2.04	1.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	33.38	32.42	5.86	3.82	3.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	33.39	32.42	6.29	3.77	2.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	33.37	32.43	5.24	2.31	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.91	0.00
24.00	33.38	32.42	5.18	1.87	4.18	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00
25.00	33.38	32.42	6.37	0.08	5.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	33.38	32.42	5.88	1.83	4.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	33.38	32.43	5.58	2.40	4.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	33.38	32.42	5.42	2.86	4.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	33.39	32.42	4.14	3.20	5.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	33.38	32.42	0.00	3.84	7.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	33.38	32.43	0.00	0.13	12.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	33.38	32.43	0.00	0.00	13.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	33.38	32.42	0.00	6.56	7.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	33.38	32.42	0.00	7.02	7.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	33.38	32.42	0.00	7.39	6.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	33.38	32.43	0.00	6.95	6.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	33.38	32.43	0.00	6.94	7.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	33.38	32.42	2.22	1.51	2.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	33.38	32.42	5.68	2.12	5.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
