Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.703s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	39.09	35.27	25.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	39.10	35.29	25.75	0.00	0.00	0.11	0.00	0.00	0.00	0.00	1.86	0.00	0.00	2.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	39.09	35.29	25.75	0.00	0.00	2.51	0.00	0.00	0.00	0.00	2.81	0.00	0.00	2.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	39.10	35.29	25.75	0.01	0.00	2.37	1.68	0.00	0.00	0.00	1.33	0.00	0.00	2.70	0.01	0.00	0.00	0.00	0.00	0.00	0.00
6.00	39.10	35.29	25.74	0.00	0.00	3.97	3.22	0.00	0.00	0.00	1.47	0.00	0.00	3.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	39.09	35.29	25.75	0.00	0.00	6.10	2.98	0.00	0.00	0.00	1.53	0.00	0.00	2.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	39.10	35.29	25.75	0.00	0.00	6.08	3.29	0.00	0.00	0.00	2.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	39.10	35.29	25.75	0.00	0.00	3.74	2.97	0.00	0.00	0.00	3.49	0.00	0.00	0.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	39.09	35.29	25.75	0.00	0.00	1.11	1.55	0.00	0.01	0.00	2.51	0.00	0.00	1.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	39.10	35.29	25.74	0.00	0.00	2.34	8.38	0.00	0.00	0.00	0.77	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	39.10	35.29	25.75	0.00	0.00	0.55	5.12	0.00	0.00	0.00	4.17	0.00	0.00	2.82	0.02	0.00	0.00	0.00	0.00	0.00	0.00
13.00	39.09	35.29	25.75	0.00	0.00	0.00	5.92	0.00	0.00	0.00	4.49	0.00	0.00	3.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	39.10	35.29	25.75	0.00	0.00	0.00	11.52	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	39.10	35.29	25.74	0.00	0.00	0.00	7.59	0.00	0.00	0.00	1.84	0.00	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	39.09	35.29	25.75	0.00	0.00	0.00	4.88	0.00	0.00	0.00	3.68	0.00	0.00	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	39.10	35.29	25.75	0.00	0.00	0.00	2.73	0.00	2.08	0.00	1.74	0.00	0.00	1.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	39.10	35.29	25.75	0.00	0.00	0.00	0.13	0.00	3.43	0.00	0.04	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	39.09	35.29	25.75	0.00	0.00	0.00	0.00	0.00	0.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	39.10	35.29	25.75	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	39.10	35.29	25.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	39.09	35.29	25.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	39.10	35.29	25.75	0.00	2.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.68	0.00	0.00	0.00	0.00	0.00
24.00	39.10	35.29	25.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.34	0.00	0.00	0.00	0.00	0.00
25.00	39.09	35.29	25.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.19	0.00	0.00	0.00	0.00	0.00
26.00	39.10	35.29	25.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.74	0.00	0.00	0.00	0.00	0.00
27.00	39.10	35.29	25.75	0.00	0.00	0.00	0.00	0.00	7.87	0.00	0.00	0.00	0.00	0.00	0.00	1.03	0.00	0.00	0.00	0.00	0.00
28.00	39.09	35.29	25.75	0.00	0.00	0.00	0.00	0.00	3.47	0.00	0.00	0.00	0.00	0.00	0.00	1.31	0.00	0.00	0.00	0.00	0.00
29.00	39.10	35.29	25.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.14	0.00	0.00	0.00	0.00	0.00
30.00	39.10	35.29	25.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.58	0.00	0.00	0.00	0.00	0.00
31.00	39.10	35.29	25.74	0.00	0.00	0.00	0.00	0.00	0.81	0.00	0.00	0.00	0.00	0.00	0.00	7.95	0.00	0.00	0.00	0.00	0.00
32.00	39.10	35.29	25.75	0.00	0.00	0.00	0.00	0.00	10.28	0.00	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.00	0.00
33.00	39.10	35.29	25.75	0.00	0.00	0.00	6.04	0.00	4.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	39.10	35.29	25.75	0.00	0.03	0.00	10.15	0.00	1.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	39.10	35.29	25.75	0.00	1.35	0.00	4.77	0.00	5.23	0.00	0.00	0.00	0.00	0.00	0.00	1.65	0.00	0.00	0.00	0.00	0.00
36.00	39.10	35.29	25.74	0.00	2.83	0.00	3.63	0.00	2.90	0.00	0.00	0.00	0.00	0.00	0.04	2.77	0.00	0.00	0.00	0.00	0.00
37.00	39.09	35.29	25.75	0.00	1.22	0.00	3.82	0.00	3.49	0.00	0.00	0.00	0.00	0.00	0.22	3.55	0.00	0.00	0.00	0.00	0.00
38.00	39.10	35.29	25.75	0.00	0.00	0.00	3.85	0.00	4.56	0.00	0.00	0.00	0.00	0.00	0.11	3.55	0.00	0.00	0.00	0.00	0.00
39.00	39.10	35.28	25.75	0.00	2.19	0.00	2.31	0.00	2.58	0.00	0.00	0.00	0.00	0.00	1.54	1.46	0.00	0.00	0.00	0.00	0.00
