Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.694s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	31.47	30.51	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.93	0.00
3.00	31.47	30.51	0.00	0.00	0.00	0.00	0.00	0.20	0.55	0.00	0.00	0.00	0.00	0.00	1.86	0.00	0.00	0.00	0.00	0.10	0.00
4.00	31.47	30.52	0.00	0.00	0.00	0.00	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	2.47	0.00	0.00	0.00	0.00	1.81	0.00
5.00	31.48	30.51	0.76	0.00	0.00	0.00	0.00	0.84	1.03	0.00	0.00	0.00	0.00	0.00	2.07	0.80	0.76	0.00	0.00	1.86	0.00
6.00	31.47	30.51	1.09	0.00	0.05	0.00	0.00	1.37	1.68	0.00	0.00	0.00	0.00	0.00	1.42	1.98	2.39	0.00	0.00	1.08	0.00
7.00	31.47	30.52	1.31	0.03	0.17	0.00	0.00	1.91	2.22	0.00	0.00	0.00	0.00	0.00	1.35	1.84	2.05	0.14	0.00	0.45	0.00
8.00	31.48	30.51	1.37	1.30	0.37	0.00	0.00	1.60	1.65	0.00	0.00	0.00	0.00	0.00	1.66	1.36	3.18	0.00	0.00	0.29	0.00
9.00	31.47	30.52	1.84	1.24	0.47	0.00	0.00	1.55	0.33	0.00	0.00	0.00	0.00	0.00	1.51	1.32	3.15	0.00	0.00	0.27	0.00
10.00	31.47	30.52	1.22	1.51	0.90	0.00	0.00	1.19	0.00	0.00	0.00	0.00	0.00	0.00	1.39	0.48	3.18	0.00	0.00	0.40	0.00
11.00	31.48	30.51	2.99	0.20	1.18	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	3.05	0.03	0.00	0.87	0.00
12.00	31.47	30.52	2.50	1.40	0.00	0.00	0.00	1.49	1.75	0.00	0.00	0.00	0.00	0.00	0.54	0.00	2.81	0.28	0.00	0.91	0.00
13.00	31.47	30.51	1.41	1.69	0.00	0.00	0.00	1.02	2.08	0.00	0.00	0.00	0.00	0.00	0.73	0.00	3.23	0.34	0.00	1.67	0.00
14.00	31.47	30.52	1.07	1.68	0.00	0.00	0.00	0.76	2.29	0.00	0.00	0.00	0.00	0.00	1.03	0.00	3.54	0.34	0.00	1.55	0.00
15.00	31.47	30.52	0.77	1.88	0.00	0.00	0.00	1.47	2.31	0.00	0.00	0.00	0.00	0.00	1.67	0.00	3.35	0.22	0.00	1.65	0.00
16.00	31.47	30.51	0.00	3.14	0.00	0.00	0.00	2.64	3.23	0.00	0.00	0.00	0.00	0.00	0.58	0.00	1.33	0.04	0.00	0.49	0.00
17.00	31.47	30.52	0.00	1.16	0.00	0.00	0.00	1.58	1.84	0.00	0.00	0.00	0.00	0.00	2.18	0.03	3.30	0.00	0.00	0.47	0.00
18.00	31.48	30.51	0.00	0.38	0.00	0.00	0.00	2.30	3.32	0.00	0.00	0.00	0.00	0.00	1.41	0.07	1.92	0.00	0.00	0.68	0.00
19.00	31.47	30.52	0.00	0.00	0.00	0.00	0.00	2.16	2.38	0.00	0.00	0.00	0.00	0.00	2.63	0.00	4.12	0.00	0.00	1.59	0.00
20.00	31.47	30.52	0.00	0.80	0.00	0.00	0.00	1.81	2.05	0.00	0.00	0.00	0.00	0.00	2.50	0.00	3.31	0.00	0.00	1.74	0.00
21.00	31.48	30.51	0.00	1.50	0.00	0.00	0.00	1.70	2.39	0.00	0.00	0.00	0.00	0.00	2.64	0.00	2.54	0.00	0.00	1.18	0.00
22.00	31.47	30.52	0.00	2.11	0.10	0.00	0.00	1.57	2.48	0.00	0.00	0.00	0.00	0.00	2.34	0.00	2.20	0.00	0.00	0.76	0.00
23.00	31.47	30.51	0.00	1.40	0.19	0.00	0.00	0.70	1.86	0.00	0.00	0.00	0.00	0.00	2.10	0.00	1.27	0.00	0.00	0.83	0.00
24.00	31.48	30.51	0.00	3.40	0.04	0.00	0.00	2.64	3.73	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.20	0.00	0.00	0.00	0.00
25.00	31.47	30.52	0.00	2.56	0.67	0.00	0.00	2.78	2.14	0.00	0.00	0.00	0.00	0.00	3.07	0.06	0.00	0.00	0.00	0.00	0.00
26.00	31.47	30.51	0.00	0.54	2.43	0.00	0.00	0.85	0.83	0.00	0.00	0.00	0.00	0.00	5.01	0.04	1.28	0.00	0.00	0.00	0.00
