Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.329s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	1.39	0.00	0.32	1.98	0.00	0.00	0.00	0.00	0.00	0.40
3.00	0.00	1.93	0.00	0.00	0.52	0.00	0.27	2.00	0.00	1.64	0.00	0.00	0.00	0.00
4.00	0.00	2.00	1.26	0.31	1.10	0.00	0.00	2.00	0.00	0.13	0.32	0.33	0.00	0.58
5.00	0.00	2.00	1.61	0.79	0.42	0.00	0.00	2.00	0.00	0.84	0.11	0.26	0.00	0.00
6.00	0.00	1.94	1.64	1.15	0.66	0.00	0.00	2.00	0.00	1.51	0.01	0.00	0.00	0.00
7.00	0.00	1.88	1.79	0.92	0.00	0.00	0.20	2.00	0.00	1.71	0.00	0.00	0.00	0.01
8.00	0.00	1.97	2.05	1.65	0.20	0.00	0.00	1.99	0.00	2.04	0.00	0.15	0.00	0.00
9.00	0.00	2.04	1.81	1.74	0.66	0.00	0.00	2.00	0.00	2.03	0.00	0.68	0.00	0.00
10.00	0.00	2.00	1.94	1.81	0.64	0.00	0.00	2.00	0.00	1.90	0.25	0.16	0.00	0.64
11.00	0.00	1.97	1.90	1.17	0.00	0.00	0.00	2.00	0.00	1.80	0.00	0.00	0.00	0.00
12.00	1.32	1.97	1.77	0.55	0.00	0.00	0.00	2.00	0.00	1.93	0.00	0.00	0.00	0.00
13.00	2.00	2.00	1.71	1.38	0.00	0.00	0.00	2.00	0.00	1.72	0.00	0.00	0.00	0.05
14.00	1.99	2.01	1.94	1.94	0.21	0.00	0.00	1.99	0.00	2.13	0.00	0.05	0.00	0.45
15.00	2.00	1.98	1.93	1.95	0.05	0.00	0.00	2.00	0.00	1.95	0.00	0.00	0.00	0.00
16.00	2.00	2.01	1.99	1.31	1.33	0.00	0.21	2.00	0.00	1.74	0.15	1.32	0.24	0.00
17.00	1.99	1.99	1.58	0.58	0.32	0.00	0.00	2.00	0.00	1.92	0.00	0.00	0.00	0.53
18.00	2.01	2.01	1.99	1.78	0.54	0.00	0.00	2.00	0.00	1.93	0.00	0.00	0.00	0.00
19.00	2.00	1.85	1.38	1.31	0.40	0.00	0.00	2.00	0.00	1.99	0.07	0.09	0.00	0.00
20.00	1.99	2.00	1.71	1.68	0.02	0.00	0.00	1.99	0.00	2.00	0.00	0.00	0.00	1.68
21.00	2.00	2.00	1.65	1.59	0.00	0.00	0.14	2.00	0.00	1.47	0.00	0.00	0.22	0.14
22.00	2.00	1.78	1.61	1.48	1.57	0.00	0.00	2.00	0.00	1.73	0.71	1.00	0.00	0.14
23.00	1.99	1.90	1.74	0.12	0.15	0.00	0.00	2.00	0.00	1.46	0.00	0.15	0.00	0.00
24.00	2.00	1.68	1.68	1.74	0.64	0.00	0.00	2.00	0.00	1.74	0.09	0.48	0.00	0.27
25.00	1.99	1.25	1.35	0.73	0.28	0.00	0.00	2.00	0.00	1.19	0.00	0.00	0.00	0.00
26.00	1.99	2.21	1.57	0.55	0.27	0.00	0.21	1.99	0.00	1.39	0.00	0.00	0.19	0.02
27.00	1.97	1.99	1.74	1.73	0.22	0.00	0.28	2.00	0.00	1.08	0.00	0.00	0.00	0.52
28.00	1.95	2.00	1.73	0.78	0.00	0.00	0.11	2.00	0.00	1.75	0.00	0.00	0.00	0.00
29.00	1.99	2.00	2.08	1.87	0.80	0.00	0.00	2.00	0.00	2.03	0.00	0.41	0.00	1.02
30.00	1.95	1.87	1.26	1.38	0.52	0.00	0.13	2.00	0.00	1.61	0.12	0.60	0.18	0.88
31.00	1.81	1.81	1.78	1.30	0.00	0.00	0.00	2.00	0.00	1.75	0.00	0.00	0.00	0.00
32.00	1.98	1.91	1.70	1.48	0.11	0.00	0.12	1.99	0.00	1.79	0.73	0.09	0.12	0.00
33.00	2.01	2.03	1.95	1.85	0.08	0.00	0.07	2.00	0.00	2.18	0.00	0.22	0.06	0.31
34.00	2.00	1.90	2.03	1.12	0.66	0.00	0.00	2.00	0.00	1.61	0.35	0.52	0.00	0.00
35.00	1.80	1.84	1.65	1.01	0.40	0.00	0.00	2.00	0.00	1.57	0.00	0.52	0.00	0.24
36.00	2.14	2.03	1.91	1.33	0.12	0.00	0.00	2.00	0.00	1.95	0.00	0.61	0.00	0.00
37.00	2.00	1.93	1.79	1.00	0.21	0.00	0.00	2.00	0.00	1.58	0.00	0.14	0.00	0.20
38.00	1.99	2.00	1.84	0.80	0.46	0.00	0.00	1.99	0.00	1.94	0.00	0.00	0.00	0.15
39.00	2.00	2.00	1.18	1.08	0.46	0.00	0.00	2.00	0.00	1.91	0.00	0.46	0.00	0.05
40.00	2.00	2.00	2.31	1.46	0.00	0.00	0.00	2.00	0.00	1.40	0.00	0.00	0.00	0.08
41.00	1.85	0.48	0.46	0.75	0.12	0.00	0.00	2.00	0.00	1.58	0.00	0.00	0.00	0.00
42.00	1.95	2.16	1.74	1.11	0.48	0.00	0.00	2.00	0.00	1.02	0.00	0.00	0.00	0.48
43.00	2.05	2.61	2.06	1.11	0.44	0.00	0.00	2.00	0.00	1.90	0.00	0.60	0.00	0.38
44.00	1.99	2.00	1.75	1.48	0.05	0.00	0.00	1.99	0.00	1.98	0.08	0.05	0.00	0.00
45.00	2.00	1.75	1.11	0.48	0.31	0.00	0.00	2.00	0.00	1.34	0.05	0.08	0.00	0.13
46.00	2.00	1.95	1.79	0.35	0.26	0.00	0.00	2.00	0.00	1.24	0.00	0.32	0.00	0.00
47.00	1.99	1.98	1.93	1.18	0.00	0.00	0.00	2.00	0.00	1.63	0.00	0.00	0.00	0.00
48.00	1.84	1.85	1.84	0.55	0.26	0.00	0.15	2.00	0.00	1.85	0.00	0.12	0.02	0.00
49.00	2.16	2.00	0.60	0.59	0.04	0.00	0.00	2.00	0.00	2.00	0.42	0.06	0.00	0.00
50.00	1.99	1.97	2.11	1.28	0.00	0.00	0.00	2.00	0.00	1.48	0.00	0.00	0.00	0.37
51.00	2.00	1.97	2.00	1.95	0.33	0.00	0.00	1.99	0.00	1.84	0.40	0.33	0.00	0.44
52.00	2.00	1.99	1.87	1.26	0.27	0.00	0.16	2.00	0.00	1.84	0.15	0.32	0.22	0.00
53.00	2.00	2.00	1.91	1.14	0.00	0.00	0.47	2.00	0.00	1.83	0.00	0.00	0.47	0.00
54.00	2.00	2.00	1.75	0.58	0.00	0.00	0.24	2.00	0.00	1.75	0.00	0.00	0.24	0.00
55.00	2.00	2.00	1.87	0.00	0.00	0.00	0.00	2.00	0.00	1.53	0.00	0.00	0.00	0.00
56.00	1.98	1.98	1.91	1.25	0.71	0.00	0.14	2.00	0.00	1.86	0.07	0.12	0.00	0.14
57.00	2.00	1.94	1.86	1.08	0.08	0.00	0.00	1.99	0.00	1.32	0.00	0.48	0.00	0.00
58.00	2.00	2.00	1.94	2.16	1.06	0.00	0.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00
59.00	2.00	1.98	1.95	1.71	0.02	0.00	0.00	2.00	0.00	1.86	0.00	0.00	0.00	0.00
60.00	2.00	2.00	1.99	2.00	0.45	0.00	0.00	2.00	0.00	1.95	0.00	0.47	0.00	0.00
61.00	2.00	1.99	1.61	1.54	0.21	0.00	0.00	2.00	0.00	1.97	0.00	0.21	0.00	0.79
62.00	1.97	2.00	1.68	1.32	0.61	0.00	0.00	2.00	0.00	1.84	0.08	0.29	0.00	0.67
63.00	2.00	1.88	1.78	0.45	0.34	0.00	0.00	1.99	0.00	2.00	0.00	0.32	0.00	0.00
64.00	2.00	2.00	1.92	2.04	1.34	0.00	0.00	2.00	0.00	1.95	0.31	0.37	0.00	0.80
65.00	1.92	1.51	1.54	0.37	0.16	0.00	0.00	2.00	0.00	1.38	0.28	0.20	0.00	0.00
66.00	2.03	1.99	2.04	1.45	0.54	0.00	0.00	2.00	0.00	1.65	0.00	0.00	0.00	0.00
67.00	1.99	1.70	1.48	1.38	0.16	0.00	0.00	2.00	0.00	1.65	0.21	0.12	0.18	0.08
68.00	2.00	1.83	1.14	0.55	0.02	0.00	0.00	2.00	0.00	1.52	0.00	0.01	0.04	0.00
69.00	2.00	2.05	2.38	1.74	0.19	0.00	0.00	1.99	0.00	1.93	0.00	0.07	0.33	0.00
70.00	2.00	2.00	1.63	1.33	0.04	0.00	0.02	2.00	0.00	1.94	0.00	0.06	0.04	0.00
71.00	1.97	1.92	1.88	1.88	0.00	0.00	0.12	2.00	0.00	1.65	0.00	0.00	0.00	0.18
72.00	2.04	2.08	1.84	1.07	0.00	0.00	0.13	2.00	0.00	1.81	0.00	0.00	0.00	0.00
73.00	2.00	2.00	1.99	1.75	1.17	0.00	0.00	2.00	0.00	0.87	0.00	0.00	1.21	0.07
74.00	2.00	1.97	1.92	1.37	0.00	0.00	0.00	2.00	0.00	2.85	0.00	0.00	0.00	0.00
75.00	1.99	2.00	1.20	1.10	0.00	0.00	0.21	1.99	0.00	1.20	0.00	0.00	0.00	0.00
76.00	2.00	2.00	2.26	1.99	0.08	0.00	0.00	2.00	0.00	1.98	0.00	0.08	0.09	0.00
77.00	2.00	1.94	1.72	1.08	0.22	0.00	0.00	2.00	0.00	1.32	0.00	0.26	0.00	0.00
78.00	2.00	2.00	1.74	1.48	0.00	0.00	0.00	2.00	0.00	1.93	0.00	0.00	0.00	0.00
79.00	1.99	1.71	1.77	0.97	0.09	0.00	0.00	2.00	0.00	1.59	0.00	0.11	0.11	0.00
80.00	2.01	1.93	1.83	0.61	0.00	0.00	0.00	2.00	0.00	0.78	0.00	0.00	0.00	0.00
81.00	1.99	1.99	1.95	1.31	0.16	0.00	0.28	1.99	0.00	2.00	0.00	0.00	0.14	0.00
82.00	2.00	1.94	1.68	1.58	0.12	0.00	0.00	2.00	0.00	1.85	0.00	0.05	0.00	0.00
83.00	2.00	1.99	1.90	1.59	0.21	0.00	0.00	2.00	0.00	1.65	0.00	0.11	0.24	0.00
84.00	2.00	1.97	1.88	1.64	0.00	0.00	0.28	2.00	0.00	1.83	0.00	0.00	0.00	0.31
85.00	2.00	2.01	1.84	1.05	0.00	0.00	0.00	2.00	0.00	1.92	0.00	0.00	0.00	0.00
86.00	1.99	1.98	1.83	0.22	0.12	0.00	0.00	2.00	0.00	1.44	0.00	0.00	0.11	0.00
87.00	2.00	2.00	1.86	0.58	0.35	0.00	0.00	1.99	0.00	1.75	0.46	0.41	0.25	0.00
88.00	2.00	1.80	1.90	0.48	0.09	0.00	0.00	2.00	0.00	2.03	0.00	0.21	0.00	0.00
89.00	2.00	1.99	0.78	0.08	0.00	0.00	0.00	2.00	0.00	1.34	0.00	0.00	0.00	0.00
90.00	2.00	2.01	2.00	1.68	0.06	0.00	0.00	2.00	0.00	1.95	0.00	0.00	0.00	0.00
91.00	2.00	2.00	1.84	1.31	0.42	0.00	0.00	2.00	0.00	1.86	0.00	0.00	0.00	0.04
92.00	1.99	1.99	1.87	1.81	0.73	0.00	0.40	2.00	0.00	1.87	0.00	0.00	0.39	0.24
93.00	1.95	2.00	1.65	1.24	0.46	0.00	0.04	1.99	0.00	1.90	0.00	0.00	0.00	0.31
94.00	2.00	2.00	1.64	0.11	0.58	0.00	0.00	2.00	0.00	1.83	0.00	0.00	0.15	0.00
95.00	1.99	1.66	1.02	0.39	0.01	0.00	0.00	2.00	0.00	1.73	0.00	0.00	0.29	0.13
96.00	2.00	1.64	1.64	0.05	0.00	0.00	0.00	2.00	0.00	2.01	0.00	0.00	0.00	0.00
97.00	2.00	2.17	1.90	2.11	0.19	0.00	0.00	2.00	0.00	1.80	0.00	0.08	0.01	0.00
98.00	2.00	2.00	2.00	0.79	0.00	0.00	0.00	2.00	0.00	1.95	0.00	0.00	0.00	0.00
99.00	1.99	1.98	1.68	0.85	0.00	0.00	0.00	2.00	0.00	1.40	0.00	0.00	0.00	0.00
100.00	2.00	1.92	1.33	0.37	0.14	0.00	0.00	1.99	0.00	2.36	0.00	0.09	0.05	0.02
101.00	1.99	2.01	1.98	1.92	0.07	0.00	0.00	2.00	0.00	1.99	0.00	0.07	0.07	0.27
102.00	2.00	2.00	2.01	0.59	0.11	0.00	0.00	2.00	0.00	0.95	0.00	0.02	0.41	0.24
103.00	1.99	1.95	1.85	1.27	0.31	0.00	0.26	2.00	0.00	2.10	0.00	0.32	0.31	0.00
104.00	2.01	2.04	1.88	2.20	0.07	0.00	0.08	2.00	0.00	1.91	0.00	0.06	0.14	0.47
105.00	1.99	1.94	0.75	1.33	0.00	0.00	0.31	2.00	0.00	1.94	0.00	0.00	0.00	0.19
106.00	1.99	1.63	1.38	1.48	0.31	0.00	0.65	1.99	1.41	1.74	0.12	0.12	0.00	1.15
107.00	2.00	1.97	1.71	1.05	0.15	0.00	0.00	2.00	1.93	0.20	0.00	0.00	0.00	0.00
108.00	2.01	1.63	1.44	0.75	0.48	0.00	0.25	2.00	2.01	1.52	0.00	0.00	0.00	0.57
109.00	2.00	1.98	1.91	1.66	1.04	0.00	0.00	2.00	1.98	1.71	0.00	0.00	0.99	0.02
110.00	1.98	1.97	1.37	0.01	0.07	0.00	0.00	2.00	1.98	1.33	0.00	0.07	0.02	0.00
111.00	2.01	1.85	1.94	0.24	0.00	0.00	0.00	2.00	2.01	1.84	0.00	0.00	0.00	0.00
112.00	2.00	2.00	0.66	1.61	0.00	0.00	0.02	1.99	1.95	1.50	0.00	0.00	0.00	0.00
113.00	2.00	1.94	1.54	1.58	0.37	0.00	0.13	2.00	2.00	1.99	0.00	0.00	0.13	0.00
114.00	2.00	2.00	2.20	1.81	0.00	0.00	0.00	2.00	1.97	1.90	0.00	0.00	0.00	0.00
115.00	1.95	1.92	1.88	1.34	0.91	0.00	0.00	2.00	1.95	1.53	0.00	0.18	0.53	0.00
116.00	1.99	1.92	1.48	1.44	0.38	0.00	0.00	2.00	1.98	1.79	0.00	0.37	0.38	0.00
117.00	2.00	1.65	1.32	0.28	0.00	0.00	0.29	2.00	1.98	1.79	0.00	0.00	0.00	0.12
118.00	2.00	1.84	1.85	0.74	0.07	0.00	0.22	1.99	1.99	1.93	0.00	0.00	0.12	0.00
119.00	1.99	2.00	1.85	1.75	0.08	0.00	0.61	2.00	2.00	1.99	0.00	0.00	0.04	0.00
120.00	2.00	1.90	1.78	1.39	0.00	0.00	0.26	2.00	1.99	1.87	0.00	0.00	0.00	0.31
121.00	1.99	1.93	1.99	0.68	0.26	0.00	0.00	2.00	2.00	1.92	0.00	0.00	0.24	0.00
122.00	1.95	1.77	1.19	1.08	0.13	0.00	0.00	2.00	1.84	1.30	0.00	0.01	0.12	0.00
123.00	2.01	1.95	1.72	1.07	0.25	0.00	0.04	2.00	2.00	1.65	0.00	0.04	0.09	0.04
124.00	1.99	1.98	1.74	1.10	0.05	0.00	0.27	1.99	1.91	1.75	0.00	0.00	0.05	0.00
125.00	1.88	1.67	1.93	0.44	0.00	0.00	0.00	2.00	1.83	1.91	0.00	0.00	0.00	0.31
126.00	2.00	1.81	1.51	1.79	0.29	0.00	0.00	2.00	2.00	1.70	0.00	0.32	0.31	0.00
127.00	2.00	1.98	1.79	1.57	0.00	0.00	0.07	2.00	1.88	1.84	0.00	0.00	0.00	0.00
128.00	1.98	1.99	1.61	1.64	0.00	0.00	0.00	2.00	1.88	1.64	0.00	0.00	0.00	0.00
129.00	2.00	1.99	1.99	1.28	0.00	0.00	0.00	2.00	2.00	2.03	0.00	0.00	0.00	0.31
130.00	1.99	2.00	0.92	0.59	0.21	0.00	0.09	1.99	2.00	1.83	0.00	0.22	0.66	0.00
131.00	2.00	1.99	1.68	1.20	0.12	0.00	0.00	2.00	1.97	1.45	0.00	0.14	0.14	0.05
132.00	2.00	1.91	1.58	0.73	0.00	0.00	0.00	2.00	1.91	1.66	0.00	0.00	0.00	0.00
133.00	2.00	1.91	1.93	0.00	0.16	0.00	0.00	2.00	1.99	1.84	0.00	0.00	0.13	0.01
134.00	1.95	1.85	1.86	0.95	0.00	0.00	0.00	2.00	1.97	0.74	0.00	0.00	0.00	0.00
135.00	1.99	2.03	1.73	1.26	0.45	0.00	0.04	2.00	1.98	2.44	0.00	0.29	0.00	0.12
136.00	2.00	1.92	1.54	1.30	0.62	0.00	0.09	1.99	1.94	1.79	0.00	0.05	0.00	0.14
137.00	2.00	1.92	1.83	0.66	0.52	0.00	0.00	2.00	2.01	1.55	0.40	0.40	0.00	0.33
138.00	2.00	1.97	1.44	0.40	0.15	0.00	0.31	2.00	1.93	1.94	0.00	0.14	0.11	0.00
139.00	2.00	1.97	1.59	0.85	0.32	0.00	0.00	2.00	1.99	1.61	0.00	0.31	0.31	0.00
140.00	2.00	2.00	1.91	1.98	0.05	0.00	0.00	2.00	1.97	1.67	0.00	0.09	0.05	0.00
141.00	2.00	1.95	1.15	0.75	0.00	0.00	0.39	2.00	1.79	1.65	0.00	0.00	0.00	0.08
142.00	1.99	2.00	2.10	1.93	0.42	0.00	0.00	2.00	2.00	1.18	0.07	0.09	0.00	0.31
143.00	1.99	1.87	1.78	1.67	0.09	0.00	0.00	1.99	1.84	1.66	0.09	0.21	0.07	0.00
144.00	1.99	1.91	1.68	1.59	0.08	0.00	0.00	2.00	1.95	1.88	0.00	0.00	0.09	0.15
145.00	1.95	1.95	1.15	1.20	0.04	0.00	0.00	2.00	1.78	1.20	0.00	0.00	0.00	0.20
146.00	1.99	2.00	2.00	1.51	0.38	0.00	0.00	2.00	1.98	1.51	0.00	0.00	0.32	0.00
147.00	2.00	2.01	1.99	1.02	0.27	0.00	0.00	2.00	1.94	1.85	0.14	0.08	0.00	0.00
148.00	1.99	1.99	1.93	0.07	0.00	0.00	0.24	2.00	2.00	1.50	0.00	0.00	0.00	0.00
149.00	2.00	2.00	1.95	1.94	0.27	0.00	0.88	1.99	2.00	1.95	0.14	0.26	0.25	0.00
150.00	2.00	1.91	1.04	0.86	0.21	0.00	0.00	2.00	2.00	1.64	0.04	0.01	0.15	0.05
151.00	1.99	1.91	1.83	0.74	0.00	0.00	0.08	2.00	1.93	1.39	0.00	0.00	0.00	0.31
152.00	2.01	1.61	1.55	0.58	0.11	0.00	0.13	2.00	2.01	1.92	0.00	0.09	0.11	0.00
153.00	1.98	1.92	1.60	1.05	0.00	0.00	0.00	2.00	1.71	1.38	0.00	0.00	0.00	0.00
154.00	1.98	2.05	1.80	0.69	0.00	0.00	0.00	2.00	2.04	1.00	0.00	0.00	0.00	0.00
155.00	1.86	1.95	1.50	0.86	0.00	0.00	0.00	1.99	1.92	0.54	0.00	0.00	0.00	0.00
156.00	2.00	1.99	1.85	1.05	0.19	0.00	0.00	2.00	2.00	1.83	0.00	0.21	0.21	0.04
157.00	2.00	1.99	2.00	1.10	0.00	0.00	0.29	2.00	1.79	1.87	0.00	0.00	0.00	0.09
158.00	2.00	1.99	1.83	1.18	0.00	0.00	0.28	2.00	1.94	1.39	0.00	0.00	0.00	0.00
159.00	1.99	2.00	1.91	1.85	0.00	0.00	0.00	2.00	1.94	1.52	0.00	0.00	0.00	0.00
160.00	1.97	1.81	0.81	1.11	0.24	0.00	0.00	2.00	1.93	2.01	0.00	0.16	0.25	0.00
161.00	1.92	1.92	2.38	0.84	0.34	0.00	0.00	1.99	1.94	1.39	0.00	0.00	0.31	0.60
162.00	1.99	1.88	1.95	1.85	0.00	0.00	0.00	2.00	1.98	1.95	0.00	0.00	0.00	1.72
163.00	2.01	1.98	1.92	1.50	0.04	0.00	0.37	2.00	2.01	1.90	0.00	0.00	0.05	0.24
164.00	1.99	1.27	1.61	0.84	0.20	0.00	0.31	2.00	1.98	1.66	0.00	0.16	0.22	0.45
165.00	2.00	1.79	1.60	0.65	0.11	0.00	0.00	2.00	1.90	1.48	0.00	0.11	0.00	0.00
166.00	1.58	1.95	1.40	0.07	0.16	0.00	0.00	2.00	1.41	0.99	0.00	0.13	0.00	0.00
167.00	1.99	2.00	1.31	0.09	0.00	0.00	0.00	1.99	2.00	1.86	0.00	0.00	0.00	0.00
168.00	2.00	1.93	0.82	0.54	0.19	0.00	0.00	2.00	1.98	1.12	0.00	0.05	0.07	0.00
169.00	1.99	1.97	1.90	1.46	0.00	0.00	0.00	2.00	2.01	1.88	0.00	0.00	0.00	0.44
170.00	2.00	1.92	1.68	0.72	0.26	0.00	0.00	2.00	1.97	1.67	0.00	0.14	0.16	0.05
171.00	2.00	2.01	1.84	0.94	0.00	0.00	0.00	2.00	2.03	1.73	0.00	0.00	0.00	0.00
