Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.337s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	1.98	1.88	0.66	0.00	0.00	1.10	0.00
3.00	0.00	1.91	0.00	0.00	0.00	0.00	0.00	2.00	1.97	1.98	0.00	0.00	1.37	0.00
4.00	1.37	1.88	0.00	0.00	0.00	0.00	0.34	2.00	1.98	1.85	0.47	0.00	0.54	0.20
5.00	2.00	1.94	0.00	0.00	0.00	0.00	0.40	2.00	1.77	1.81	1.46	0.00	0.31	0.00
6.00	1.99	1.92	1.53	0.00	0.00	0.00	0.00	2.00	1.77	1.58	0.71	0.00	0.49	0.25
7.00	1.99	1.95	1.64	0.00	0.00	0.00	0.00	2.00	1.65	1.18	1.24	0.00	0.61	0.00
8.00	2.00	2.00	1.54	0.00	0.00	0.00	0.00	1.99	1.97	1.90	0.89	0.00	1.01	0.35
9.00	2.00	1.98	1.57	0.00	0.00	0.00	0.00	2.00	1.99	1.77	0.52	0.00	0.00	0.00
10.00	1.93	1.99	1.53	0.00	0.00	0.00	0.00	2.00	1.67	1.68	1.25	0.00	0.65	0.00
11.00	2.00	1.92	1.91	0.00	0.00	0.00	0.00	2.00	2.00	0.59	0.85	0.00	0.34	0.00
12.00	2.00	2.01	1.83	0.00	0.00	0.00	0.00	2.00	1.91	0.00	1.48	0.00	0.98	0.00
13.00	1.99	1.94	1.74	0.00	0.00	0.00	0.00	2.00	1.97	0.00	1.91	0.00	1.67	0.00
14.00	1.99	2.04	1.60	0.00	0.00	0.00	0.61	1.99	2.03	0.61	0.60	0.00	0.39	0.12
15.00	2.00	2.00	2.25	0.00	0.00	0.00	0.09	2.00	2.00	0.00	1.34	0.00	0.52	0.27
16.00	2.00	2.00	1.98	0.00	0.00	0.00	1.42	2.00	2.00	1.78	1.68	0.00	0.06	0.06
17.00	2.00	1.95	1.79	0.00	0.00	0.00	1.88	2.00	1.59	0.42	1.60	0.00	0.24	0.24
18.00	1.99	1.95	1.66	0.00	0.00	0.00	0.46	2.00	1.74	1.67	0.74	0.00	0.00	0.00
19.00	2.00	1.92	1.79	0.00	0.00	0.00	0.00	2.00	1.99	1.77	0.82	0.00	0.39	0.00
20.00	1.99	1.70	1.73	0.00	0.00	0.00	0.26	1.99	1.94	1.91	1.67	0.00	1.19	0.05
21.00	2.00	2.00	1.94	0.00	0.00	0.00	0.54	2.00	2.00	2.00	1.75	0.00	0.00	0.00
22.00	2.00	1.92	1.92	0.00	0.00	0.00	0.01	2.00	1.95	1.94	1.32	0.00	0.33	0.00
23.00	2.00	1.95	1.42	0.00	0.00	0.00	0.32	2.00	2.00	1.91	1.30	0.00	0.88	0.04
24.00	2.00	1.88	1.79	0.00	0.00	0.00	1.25	2.00	2.00	1.83	1.65	0.00	0.14	0.19
25.00	2.00	2.00	1.97	0.00	0.00	0.00	0.00	2.00	1.99	1.35	1.26	0.00	0.14	0.55
26.00	1.99	2.00	1.90	0.00	0.00	0.00	0.00	1.99	2.00	2.08	1.92	0.00	1.24	0.00
27.00	1.98	1.93	1.68	0.00	0.00	0.00	0.31	2.00	1.99	1.99	1.44	0.00	0.92	0.01
28.00	2.03	1.90	1.91	0.00	0.00	0.00	0.00	2.00	1.99	1.95	1.77	0.00	0.13	0.00
29.00	2.00	1.92	1.61	0.00	0.00	0.00	0.00	2.00	1.99	1.75	1.12	0.00	1.14	0.00
30.00	1.85	1.87	1.04	0.00	0.00	0.00	0.00	2.00	1.80	1.22	1.45	0.00	0.35	0.29
31.00	0.68	1.85	1.20	0.00	0.00	0.00	0.27	2.00	1.04	0.64	0.06	0.00	0.00	0.00
32.00	1.92	2.00	1.75	0.00	0.00	0.00	0.31	1.99	1.73	1.63	0.89	0.00	0.65	0.00
33.00	2.00	2.00	1.79	0.00	0.00	0.00	0.00	2.00	1.77	1.79	1.61	0.00	0.00	0.00
34.00	2.00	1.86	1.81	0.00	0.00	0.00	0.00	2.00	2.00	1.87	1.27	0.00	0.48	0.00
35.00	2.00	1.91	1.86	0.00	0.00	0.00	0.20	2.00	1.99	1.47	0.95	0.00	0.00	0.22
36.00	2.00	2.01	1.92	0.00	0.00	0.00	0.02	2.00	1.92	1.75	1.65	0.00	0.55	0.00
