Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.441s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.00	0.00	0.74	1.08	1.99	0.00	0.49	0.61	0.00	0.00	0.00	0.20
3.00	0.00	0.00	0.00	0.00	0.53	1.20	1.86	2.00	0.00	0.59	1.18	0.00	0.00	0.00	1.54
4.00	0.00	0.40	0.00	0.00	0.31	1.28	1.41	2.00	0.00	0.32	1.19	0.00	0.00	0.00	0.33
5.00	0.00	1.52	0.00	0.00	0.00	1.41	1.52	2.00	0.00	0.00	0.88	0.27	1.55	0.00	0.00
6.00	0.00	0.65	0.00	0.00	0.05	0.92	1.52	2.00	0.00	0.42	1.01	0.45	1.34	0.00	1.13
7.00	0.00	0.66	0.00	0.00	0.65	0.74	1.31	2.00	0.00	0.66	0.88	1.00	1.20	0.00	0.99
8.00	0.00	0.29	0.00	0.00	1.12	0.39	0.51	1.99	0.00	1.13	0.16	0.45	1.32	0.00	1.57
9.00	0.00	0.14	0.00	0.00	1.24	0.19	0.42	2.00	0.00	1.18	0.08	0.02	1.33	0.00	1.70
10.00	0.00	0.31	0.00	0.00	1.06	0.31	0.91	2.00	0.00	1.05	0.00	0.18	0.07	0.00	0.24
11.00	0.00	0.19	0.00	0.00	1.00	0.22	1.55	2.00	0.00	1.13	1.53	0.29	0.85	0.00	0.19
