Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.326s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	1.11	0.00	0.00	0.00	0.00	0.58	0.00	1.99	0.00	0.00	0.05	0.25	0.62	0.00	0.00
3.00	0.00	1.93	1.84	0.00	0.02	0.00	0.05	0.00	2.00	0.00	0.00	0.00	1.21	0.05	0.00	0.00
4.00	0.00	2.00	1.94	0.00	0.95	0.00	0.09	0.08	2.00	1.85	1.72	0.00	0.94	0.13	0.00	0.09
5.00	1.83	1.79	1.63	1.07	0.31	0.00	0.00	0.05	2.00	1.97	1.66	0.00	0.12	0.00	0.00	0.00
6.00	1.86	1.87	1.45	0.74	0.49	0.00	0.00	0.00	2.00	1.45	1.20	0.00	0.73	0.00	0.00	0.00
7.00	1.08	1.17	1.28	1.10	0.61	0.00	0.00	0.00	2.00	1.20	0.95	0.00	0.16	0.00	0.00	0.00
8.00	2.01	1.95	1.90	1.55	0.00	0.20	0.21	0.00	1.99	1.99	1.86	0.00	0.54	0.20	0.00	0.00
9.00	2.00	2.00	1.90	1.71	0.00	0.11	0.09	0.00	2.00	2.00	1.55	0.00	0.00	0.11	0.00	0.00
10.00	2.00	1.97	1.46	0.84	0.00	0.07	0.13	0.00	2.00	1.73	1.74	0.00	0.31	0.08	0.00	0.00
11.00	1.92	1.90	1.92	1.05	0.00	0.07	0.06	0.00	2.00	2.00	1.98	0.00	0.00	0.07	0.00	0.00
12.00	2.00	1.63	1.87	0.32	0.00	0.00	0.00	0.08	2.00	1.88	0.58	0.00	0.21	0.00	0.00	0.00
13.00	1.95	1.77	1.60	0.40	0.00	0.00	0.00	0.00	2.00	1.84	1.21	0.00	0.00	0.00	0.00	0.00
14.00	2.00	2.01	1.84	0.58	0.00	0.04	0.02	0.00	1.99	2.01	1.74	0.00	0.38	0.05	0.00	0.00
15.00	2.00	2.01	1.73	0.40	1.27	0.00	0.00	0.00	2.00	2.00	2.03	0.00	0.28	0.00	0.00	0.00
16.00	1.70	1.79	0.39	0.85	0.00	0.00	0.00	0.00	2.00	1.83	1.70	0.00	0.41	0.00	0.00	0.00
17.00	2.00	1.84	1.41	0.95	0.00	0.00	0.00	0.00	2.00	2.00	1.67	0.00	0.00	0.00	0.00	0.00
18.00	2.00	1.92	1.77	0.00	0.80	0.00	0.00	0.00	2.00	1.99	1.98	0.00	0.31	0.00	0.00	0.00
19.00	2.00	1.83	1.64	0.41	0.00	0.11	0.12	0.00	2.00	2.00	1.63	0.00	0.13	0.12	0.00	0.00
20.00	1.99	1.93	1.90	0.00	0.00	0.00	0.00	0.00	1.99	2.00	0.89	0.00	0.31	0.00	0.00	0.00
21.00	1.95	1.64	1.27	1.15	0.59	0.00	0.00	0.00	2.00	1.92	1.12	0.00	0.59	0.00	0.00	0.00
22.00	2.03	2.30	1.73	0.64	0.00	0.00	0.00	0.00	2.00	2.01	1.93	0.00	0.07	0.00	0.00	0.00
23.00	1.98	1.94	1.34	1.22	0.31	0.11	0.09	0.00	2.00	1.99	1.28	0.00	0.16	0.11	0.00	0.00
24.00	2.01	1.97	1.71	1.33	0.00	0.06	0.06	0.00	2.00	1.94	1.86	0.00	1.25	0.07	0.00	0.00
25.00	1.72	1.72	0.66	0.52	0.00	0.11	0.11	0.00	2.00	1.68	1.21	0.00	0.00	0.11	0.00	0.00
26.00	1.84	2.08	0.66	0.00	0.48	0.00	0.00	0.00	1.99	2.04	0.95	0.00	0.11	0.00	0.00	0.00
27.00	2.00	1.77	1.73	0.40	0.78	0.00	0.00	0.00	2.00	1.95	1.40	0.00	0.47	0.00	0.00	0.00
28.00	2.00	1.78	1.14	0.91	0.00	0.00	0.00	0.00	2.00	1.83	1.14	0.00	0.00	0.00	0.00	0.00
29.00	1.97	1.92	2.34	0.07	0.49	0.00	0.00	0.00	2.00	1.95	1.84	0.00	0.00	0.00	0.00	0.00
30.00	2.03	2.04	1.94	0.65	0.00	0.05	0.05	0.00	2.00	1.98	1.87	0.00	0.20	0.05	0.00	0.00
31.00	1.99	1.90	1.80	0.34	0.00	0.00	0.00	0.00	2.00	1.92	1.51	0.00	0.00	0.00	0.00	0.00
32.00	1.98	1.95	1.68	0.20	0.21	0.00	0.00	0.00	1.99	1.77	1.61	0.00	0.32	0.00	0.00	0.00
33.00	2.01	1.94	1.54	1.53	0.72	0.00	0.00	0.00	2.00	2.01	2.08	0.00	0.15	0.00	0.00	0.00
34.00	1.95	1.87	1.17	0.99	0.26	0.16	0.14	0.00	2.00	1.98	1.94	0.00	0.18	0.15	0.00	0.00
35.00	2.01	1.93	1.79	0.46	0.09	0.31	0.32	0.00	2.00	1.99	1.68	0.00	0.07	0.31	0.00	0.00
36.00	2.00	1.94	1.17	0.00	0.61	0.00	0.00	0.00	2.00	1.95	1.40	0.00	0.00	0.00	0.00	0.00
37.00	2.00	1.99	1.97	0.31	0.00	0.00	0.00	0.00	2.00	2.00	1.93	0.00	0.80	0.00	0.00	0.00
38.00	1.99	1.72	0.68	0.66	0.61	0.00	0.00	0.00	1.99	1.95	1.39	0.00	0.00	0.00	0.00	0.00
39.00	1.98	1.65	1.46	0.95	0.00	0.00	0.00	0.00	2.00	1.97	1.52	0.00	0.78	0.00	0.00	0.00
40.00	2.01	1.98	1.88	1.40	0.00	0.02	0.02	0.00	2.00	1.97	1.73	0.00	1.33	0.02	0.00	0.00
41.00	2.01	2.03	1.90	0.37	0.20	0.00	0.00	0.00	2.00	2.03	1.88	0.00	0.31	0.00	0.00	0.00
42.00	2.00	1.87	1.70	1.73	0.00	0.09	0.09	0.00	2.00	2.00	1.87	0.00	0.52	0.09	0.00	0.00
43.00	1.97	1.83	1.70	1.12	0.66	0.00	0.00	0.00	2.00	1.99	1.79	0.00	0.05	0.00	0.00	0.00
44.00	2.03	1.74	1.61	1.10	0.00	0.07	0.06	0.00	1.99	1.94	1.64	0.00	0.13	0.05	0.00	0.00
45.00	2.00	2.00	1.97	2.05	0.31	0.00	0.00	0.00	2.00	2.01	2.03	0.00	0.22	0.00	0.00	0.00
46.00	2.00	2.00	1.11	0.91	0.26	0.12	0.15	0.00	2.00	1.94	1.86	0.00	0.86	0.15	0.00	0.00
47.00	1.94	1.97	1.63	0.00	0.33	0.00	0.00	0.00	2.00	1.90	1.84	0.00	0.00	0.00	0.00	0.00
48.00	2.00	1.91	1.65	0.19	1.11	0.09	0.06	0.00	2.00	1.99	1.61	0.00	0.12	0.08	0.00	0.00
49.00	2.00	1.99	1.81	0.27	0.14	0.00	0.00	0.00	2.00	1.94	1.94	0.00	0.00	0.00	0.00	0.00
