Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.418s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.39	0.00	0.00	0.00	0.00	1.84	1.98	0.00	0.00	1.83	0.00	0.00
3.00	1.98	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00
4.00	1.94	0.00	0.00	0.00	1.74	2.00	2.00	0.00	0.00	2.00	0.00	0.00
5.00	1.78	0.00	0.00	1.95	1.99	2.00	2.00	1.86	1.67	2.00	0.00	0.00
6.00	1.46	0.00	1.71	1.68	1.60	1.45	2.00	1.72	1.46	1.68	0.00	0.00
7.00	0.48	0.00	1.24	1.64	1.42	1.38	2.00	1.42	0.64	1.66	0.00	0.00
8.00	0.69	0.00	1.92	1.48	1.18	1.93	1.99	1.84	0.27	1.64	0.00	0.00
9.00	0.21	0.00	1.05	1.40	0.82	1.04	2.00	1.45	0.58	1.25	0.00	0.00
10.00	0.48	0.00	1.68	0.35	1.24	1.68	2.00	0.42	1.60	1.55	0.00	0.00
11.00	0.78	0.00	2.00	0.80	0.87	2.01	2.00	2.71	0.00	1.86	0.00	0.00
12.00	0.60	0.00	1.39	0.66	0.60	1.46	2.00	1.50	1.17	1.74	0.00	0.97
13.00	1.27	0.00	1.37	1.55	1.25	1.45	2.00	1.70	0.71	1.18	0.00	1.34
14.00	1.57	0.00	1.86	1.73	1.19	2.24	1.99	2.04	0.07	0.98	0.00	1.94
15.00	0.54	0.00	1.38	0.45	0.61	1.44	2.00	1.55	0.61	2.12	0.00	0.72
16.00	0.64	0.00	2.03	0.06	0.42	2.01	2.00	2.00	0.59	1.91	0.00	1.86
17.00	0.81	0.00	1.92	1.98	0.06	1.81	2.00	1.99	0.95	1.73	0.00	1.98
18.00	0.22	0.00	1.66	1.54	0.41	1.33	2.00	1.52	0.78	1.31	0.00	1.87
19.00	0.07	0.00	1.28	1.67	1.27	1.74	2.00	1.54	1.22	1.24	0.00	0.38
20.00	0.79	0.00	1.53	1.34	1.97	1.59	1.99	1.30	1.98	1.98	0.00	0.31
21.00	0.35	0.00	1.21	0.61	1.20	1.38	2.00	0.64	1.46	1.77	0.00	1.57
22.00	0.66	0.00	1.19	0.88	1.41	1.88	2.00	1.12	0.93	1.01	0.00	0.85
23.00	0.39	0.00	2.53	1.59	1.45	1.79	2.00	1.61	0.00	1.51	0.00	1.66
24.00	0.62	0.00	1.93	1.22	1.92	1.88	2.00	1.97	1.53	1.92	0.00	2.00
25.00	1.98	0.00	2.00	0.12	1.90	2.00	2.00	1.92	1.91	2.00	0.00	1.99
26.00	1.37	0.00	1.59	0.35	1.27	1.75	1.99	1.75	1.39	1.47	0.00	1.73
27.00	1.14	0.00	1.26	0.19	1.27	1.34	2.00	1.19	1.31	0.00	0.00	0.61
28.00	1.11	0.00	1.42	0.75	1.50	1.54	2.00	0.35	0.28	1.80	0.00	0.31
29.00	0.44	0.00	1.73	1.41	0.89	1.84	2.00	1.26	0.93	1.84	0.00	1.20
30.00	0.99	0.00	1.80	1.83	0.00	1.95	2.00	1.84	1.94	1.80	0.00	0.62
31.00	0.69	0.00	1.17	0.38	1.38	1.63	2.00	1.18	1.31	1.52	0.00	1.58
32.00	0.31	0.00	0.93	1.24	1.05	1.63	1.99	1.51	1.05	1.07	0.00	1.52
33.00	0.94	0.00	0.82	1.13	1.04	1.39	2.00	1.42	0.26	1.33	0.00	1.42
34.00	1.15	0.00	1.84	1.27	0.51	1.58	2.00	1.41	0.34	1.37	0.00	1.91
35.00	0.66	0.00	1.27	1.20	0.46	2.00	2.00	1.77	0.57	1.37	0.00	1.32
36.00	0.00	0.00	1.91	1.12	0.01	1.63	2.00	1.92	0.14	1.86	0.00	0.84
37.00	0.01	0.00	2.00	2.00	0.45	1.67	2.00	1.80	0.68	1.64	0.00	1.99
38.00	0.00	0.00	1.99	1.97	0.14	1.97	1.99	1.99	0.22	1.93	0.00	1.97
39.00	0.22	0.00	1.59	1.53	0.31	1.71	2.00	1.60	0.34	1.74	0.00	1.90
40.00	1.80	0.00	1.48	0.31	0.44	1.10	2.00	1.14	0.80	0.97	0.00	0.98
41.00	0.31	0.00	1.31	0.42	0.04	1.18	2.00	2.00	0.44	1.38	0.00	0.68
42.00	0.00	0.00	1.22	0.98	0.18	1.42	2.00	1.86	0.47	0.79	0.00	0.31
43.00	1.87	0.00	2.00	1.99	1.61	0.34	2.00	1.99	1.05	0.15	0.00	1.25
44.00	2.00	0.00	1.72	1.97	1.84	2.83	1.99	2.00	2.47	2.20	0.00	1.99
45.00	2.00	0.00	2.00	1.95	2.00	2.00	2.00	2.00	2.00	2.00	0.00	2.00
46.00	2.00	0.00	1.98	1.98	2.00	2.00	2.00	2.00	2.00	2.00	0.00	2.00
47.00	1.98	0.00	1.98	1.98	1.99	2.00	2.00	2.00	1.98	1.99	0.00	2.00
48.00	1.86	0.00	1.86	1.85	1.93	1.93	2.00	1.90	1.92	1.92	0.00	1.94
49.00	0.65	0.00	1.45	0.91	0.69	0.71	2.00	0.92	1.24	1.53	0.00	0.16
50.00	0.05	0.00	1.08	0.41	1.02	1.81	2.00	1.38	1.18	1.25	0.00	0.00
