Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.395s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	1.27	0.00	0.32	1.99	0.00	0.00	1.73	0.00
3.00	0.00	0.00	1.84	0.58	1.42	2.00	1.50	0.00	1.52	1.30
4.00	0.00	1.71	1.65	1.54	0.15	2.00	1.99	0.00	0.41	0.39
5.00	0.34	1.97	1.78	1.12	0.31	2.00	2.00	0.00	0.22	0.20
6.00	1.66	1.93	1.92	1.52	0.25	2.00	2.00	0.00	0.24	0.40
7.00	0.75	0.72	1.98	2.13	0.00	2.00	1.99	0.00	0.00	0.04
8.00	2.00	2.28	1.63	1.61	0.00	1.99	2.00	0.00	0.46	0.51
9.00	1.81	2.01	1.83	1.78	0.46	2.00	1.99	0.00	0.79	0.67
10.00	1.83	2.00	1.73	1.79	0.01	2.00	2.01	0.00	1.60	1.61
11.00	1.99	1.98	1.99	2.00	0.00	2.00	1.99	0.00	1.98	0.75
12.00	2.01	2.03	1.94	1.87	0.00	2.00	1.97	0.00	1.00	0.00
13.00	2.00	1.99	1.81	1.88	0.71	2.00	1.99	0.00	0.52	0.00
14.00	2.00	2.00	2.00	2.00	0.00	1.99	2.00	0.00	1.78	0.00
15.00	1.71	1.85	1.50	0.33	0.49	2.00	1.97	0.00	0.57	0.33
16.00	2.11	2.00	2.23	0.61	0.08	2.00	2.00	0.00	0.75	0.77
17.00	1.84	1.91	1.50	0.00	0.00	2.00	2.00	0.00	0.06	0.06
18.00	1.92	1.90	1.84	0.00	0.00	2.00	1.98	0.00	0.45	0.47
19.00	0.77	0.78	1.47	1.08	0.00	2.00	1.66	0.00	0.91	0.91
20.00	1.47	2.06	0.73	0.00	0.14	1.99	2.01	0.00	0.06	0.06
