Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.350s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.40	0.00	1.21	0.00	0.00	0.37	0.00	1.99	0.40	0.00	0.00	0.00	0.00	0.00	0.77
3.00	0.78	0.00	1.48	0.00	0.82	1.45	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	1.98
4.00	0.80	1.25	0.89	0.00	0.38	1.04	0.51	2.00	0.00	0.00	1.20	0.00	0.00	1.27	0.97
5.00	0.09	0.24	0.54	0.75	1.08	0.24	0.31	2.00	0.00	0.00	0.51	0.00	0.00	1.30	0.27
6.00	0.00	0.45	0.88	0.47	0.57	0.59	0.44	2.00	0.00	0.00	0.21	0.00	0.00	0.77	0.06
7.00	0.05	0.64	0.45	0.45	0.26	0.31	1.38	2.00	0.00	0.00	0.00	0.00	0.00	0.61	0.54
8.00	0.00	0.65	0.00	0.38	0.07	0.00	0.18	1.99	0.00	0.00	0.61	0.00	0.00	0.82	0.66
9.00	0.00	0.46	0.29	0.21	0.24	0.00	0.12	2.00	0.00	0.00	0.00	0.00	0.00	1.17	0.18
10.00	0.05	1.07	1.35	1.27	0.00	1.66	1.67	2.00	0.00	0.00	0.12	0.00	0.00	0.42	0.00
11.00	0.47	1.40	1.67	1.60	0.88	1.70	1.08	2.00	0.00	0.00	0.47	0.00	0.00	0.82	0.31
12.00	0.00	0.74	1.41	1.14	0.93	0.95	1.33	2.00	0.00	0.00	0.59	0.00	0.00	0.99	0.18
13.00	0.00	1.46	0.92	1.02	1.39	0.60	0.87	2.00	0.00	0.00	0.00	0.00	0.00	1.26	0.91
14.00	1.64	0.33	1.65	0.80	0.61	0.91	1.40	1.99	0.00	0.00	0.00	0.00	0.00	1.24	0.62
15.00	0.53	0.67	1.24	1.63	1.08	0.73	1.05	2.00	0.00	0.00	0.00	0.00	0.00	1.17	0.41
16.00	0.29	0.77	1.05	0.99	0.47	0.26	0.51	2.00	0.00	0.00	0.33	0.00	0.00	1.33	0.00
17.00	0.27	1.11	1.01	1.65	0.28	0.01	1.12	2.00	0.00	0.00	0.51	0.00	0.00	1.15	0.00
18.00	0.00	0.94	1.84	1.66	0.00	0.99	1.66	2.00	0.00	0.00	0.18	0.00	0.00	1.99	1.70
19.00	0.61	0.73	0.41	1.12	0.66	0.65	0.94	2.00	0.00	0.00	1.45	0.00	0.00	1.72	1.24
20.00	0.79	1.67	1.64	0.66	0.81	0.34	1.19	1.99	0.00	0.00	1.12	0.00	0.00	0.46	0.02
21.00	0.40	0.38	1.40	0.52	0.82	0.12	1.01	2.00	0.00	0.00	0.27	0.00	0.00	0.99	0.05
22.00	0.41	0.67	0.91	0.20	0.00	0.00	1.11	2.00	0.00	0.00	0.04	0.00	0.00	1.27	0.00
23.00	0.80	0.47	1.88	1.48	0.27	0.53	1.64	2.00	0.00	0.00	0.09	0.00	0.00	1.64	0.09
24.00	0.35	0.61	0.69	0.35	0.00	0.57	0.91	2.00	0.00	0.00	0.86	0.00	0.00	0.26	0.27
25.00	0.00	0.59	1.58	2.12	1.28	0.45	1.10	2.00	0.00	0.00	0.31	0.00	0.00	0.94	0.40
26.00	0.00	0.69	0.60	0.42	0.27	0.24	0.61	1.99	0.00	0.00	0.14	0.00	0.00	0.00	0.00
27.00	0.15	0.67	0.98	2.52	1.79	0.39	1.71	2.00	0.00	0.00	0.00	0.00	0.00	1.85	0.25
28.00	0.42	1.28	0.73	1.47	1.06	0.62	1.34	2.00	0.00	0.00	0.21	0.00	0.00	1.07	0.87
29.00	0.01	1.63	1.71	0.66	0.99	0.06	1.72	2.00	0.00	0.00	0.00	0.00	0.00	1.58	0.00
30.00	0.33	1.11	1.19	0.29	0.00	0.20	0.80	2.00	0.00	0.00	0.00	0.00	0.00	1.12	0.28
31.00	0.42	0.47	0.46	0.66	0.00	1.34	1.14	2.00	0.00	0.00	0.38	0.00	0.00	0.34	0.85
32.00	0.00	0.09	1.01	0.29	0.13	0.24	1.48	1.99	0.00	0.00	0.02	0.00	0.00	1.46	0.00
33.00	1.00	1.40	1.59	1.40	1.97	1.26	1.97	2.00	0.00	0.00	0.29	0.00	0.00	1.54	0.00
34.00	0.00	1.20	1.11	1.28	0.15	0.72	1.25	2.00	0.00	0.00	0.88	0.00	0.00	1.04	1.35
35.00	0.57	0.49	1.12	0.88	0.00	0.31	0.85	2.00	0.00	0.00	0.00	0.00	0.00	1.41	0.28
36.00	0.00	0.28	1.20	1.27	0.78	0.01	1.53	2.00	0.00	0.00	0.18	0.00	0.00	0.97	1.15
37.00	0.00	0.00	1.21	1.33	0.66	0.00	0.31	2.00	0.00	0.00	0.00	0.00	0.00	0.91	0.93
38.00	0.04	0.00	1.80	1.01	1.02	0.66	1.78	1.99	0.00	0.00	0.69	0.00	0.00	0.32	0.54
39.00	0.82	1.28	1.42	1.06	0.59	1.38	0.61	2.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00
40.00	0.45	1.02	1.26	1.04	0.15	1.02	1.15	2.00	0.00	0.00	0.61	0.00	0.00	1.08	0.00
41.00	1.15	0.24	0.04	1.24	0.80	0.35	0.20	2.00	0.00	0.00	0.00	0.00	0.00	0.98	0.09
42.00	0.44	1.55	1.61	0.45	0.08	1.35	1.54	2.00	0.00	0.00	0.80	0.00	0.00	1.18	0.00
43.00	1.39	1.31	1.85	0.00	0.00	0.75	1.70	2.00	0.00	0.00	0.31	0.00	0.00	1.59	0.00
44.00	0.38	1.11	0.75	0.71	0.93	1.08	0.68	1.99	0.00	0.00	0.32	0.00	0.00	1.20	0.06
45.00	0.00	0.78	1.83	0.12	0.85	0.92	1.37	2.00	0.00	0.00	0.35	0.00	0.00	0.49	0.37
46.00	0.57	0.72	1.59	2.14	1.79	0.15	1.48	2.00	0.00	0.00	0.31	0.00	0.00	1.25	0.00
47.00	0.13	1.04	1.05	0.39	0.26	0.85	1.26	2.00	0.00	0.00	0.78	0.00	0.00	1.01	1.66
48.00	0.01	1.19	0.66	0.49	0.55	0.58	0.46	2.00	0.00	0.00	1.11	0.00	0.00	0.58	1.42
49.00	0.02	1.01	0.91	0.00	0.13	0.46	0.53	2.00	0.00	0.00	0.80	0.00	0.00	0.31	0.47
50.00	0.51	1.98	2.16	1.80	0.38	0.60	1.15	2.00	0.00	0.00	0.40	0.00	0.00	1.15	0.25
51.00	0.00	0.71	1.07	1.54	0.61	0.85	0.93	1.99	0.00	0.00	0.29	0.00	0.00	1.37	0.42
52.00	0.29	0.16	1.27	0.69	0.92	0.84	1.10	2.00	0.00	0.00	1.40	0.00	0.00	0.46	0.79
53.00	0.74	0.95	1.11	1.67	0.66	0.49	1.28	2.00	0.00	0.00	0.31	0.00	0.00	1.02	0.01
54.00	0.00	0.98	1.68	0.78	0.00	1.50	0.59	2.00	0.00	0.00	0.94	0.00	0.00	2.05	0.11
55.00	0.42	0.59	0.64	0.31	0.00	0.49	1.41	2.00	0.00	0.00	0.39	0.00	0.00	0.37	0.31
56.00	0.51	0.46	0.00	0.29	0.77	0.34	0.11	2.00	0.00	0.00	0.00	0.00	0.00	0.42	0.00
57.00	0.38	0.00	0.61	0.92	0.00	1.14	1.06	1.99	0.00	0.00	0.14	0.00	0.00	1.27	0.18
58.00	0.00	1.15	1.78	2.16	0.31	0.44	1.61	2.00	0.00	0.00	0.73	0.00	0.00	0.00	0.00
59.00	0.00	1.50	1.88	1.77	0.00	1.06	1.78	2.00	0.00	0.00	1.05	0.00	0.00	0.00	0.05
60.00	0.54	1.02	0.89	1.39	0.78	0.77	0.41	2.00	0.00	0.00	0.33	0.00	0.00	1.35	0.88
61.00	0.06	0.33	1.07	0.80	0.38	0.29	0.41	2.00	0.00	0.00	0.29	0.00	0.00	0.94	0.20
62.00	0.00	1.28	0.34	0.89	0.16	0.92	1.90	2.00	0.00	0.00	1.25	0.00	0.00	1.10	0.00
63.00	0.00	0.46	1.33	1.42	0.06	1.21	0.68	1.99	0.00	0.00	0.98	0.00	0.00	1.39	0.00
64.00	0.00	0.86	1.11	1.34	2.16	0.31	1.14	2.00	0.00	0.00	0.02	0.00	0.00	1.31	0.06
