Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.501s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	1.19	1.54	1.98	0.60	0.00	1.78	1.06	0.00
3.00	0.00	0.00	0.35	0.00	1.34	1.26	2.00	1.02	0.00	1.30	1.19	0.46
4.00	0.58	0.00	0.73	0.00	1.19	1.51	2.00	0.39	0.57	1.59	0.31	0.59
5.00	0.32	0.12	1.65	0.00	0.39	1.57	2.00	0.05	0.72	1.75	0.01	0.00
6.00	0.34	1.72	1.88	0.00	2.60	1.98	2.00	0.00	0.49	1.47	0.00	0.00
7.00	0.00	1.71	1.48	0.39	0.68	1.53	2.00	0.42	0.00	1.30	0.00	0.48
8.00	0.11	1.39	2.12	0.16	1.48	2.01	1.99	0.18	1.14	1.83	0.00	0.16
9.00	0.22	1.01	1.50	1.47	0.19	1.21	2.00	1.45	0.20	1.08	0.00	1.31
10.00	0.00	1.28	1.45	1.02	0.06	1.06	2.00	0.99	0.88	0.80	0.00	0.37
11.00	0.00	0.78	1.87	1.60	0.51	1.73	2.00	1.70	0.13	0.28	0.00	1.54
12.00	0.00	0.57	1.15	1.10	0.00	1.32	2.00	1.11	0.00	0.88	0.00	1.11
13.00	0.00	0.31	1.99	0.75	0.61	1.60	2.00	0.77	0.34	0.71	0.00	0.75
14.00	0.00	1.74	1.80	1.85	0.07	2.01	1.99	1.85	0.97	2.06	0.00	1.31
15.00	0.00	0.14	1.50	1.39	0.09	0.49	2.00	1.58	0.00	1.59	0.00	1.44
16.00	0.00	1.17	1.32	0.88	0.52	0.89	2.00	0.98	0.39	0.84	0.00	0.85
17.00	0.00	2.25	1.81	0.40	1.35	2.05	2.00	0.29	1.40	1.28	0.00	0.28
18.00	0.00	1.13	1.41	0.09	1.11	1.65	2.00	0.16	1.30	1.74	0.00	0.12
19.00	0.00	1.90	1.92	0.00	1.87	1.93	2.00	0.00	0.00	1.81	0.00	0.00
20.00	0.00	1.50	1.92	1.45	1.13	1.95	1.99	1.46	0.08	2.00	0.00	0.31
21.00	0.00	0.91	1.95	0.40	0.35	1.40	2.00	0.39	0.74	1.39	0.00	0.39
22.00	0.00	0.33	0.97	0.57	0.00	1.51	2.00	0.91	0.88	1.55	0.00	0.93
23.00	0.40	1.39	1.78	1.22	0.33	1.74	2.00	1.33	0.41	1.71	0.00	1.33
24.00	0.00	0.34	1.93	0.14	1.92	1.34	2.00	0.11	0.00	1.79	0.00	0.11
25.00	0.94	0.80	1.18	0.00	0.81	1.66	2.00	0.47	1.60	0.39	0.00	0.32
26.00	0.00	0.28	1.54	0.21	0.39	1.21	1.99	0.18	0.89	0.93	0.00	0.18
27.00	0.00	1.78	1.84	0.00	1.74	1.77	2.00	0.05	0.71	1.79	0.00	0.06
28.00	0.00	1.95	1.51	0.55	1.47	1.85	2.00	0.81	0.64	1.90	0.00	0.82
29.00	0.00	0.98	1.37	0.79	1.33	1.70	2.00	0.82	0.00	1.58	0.00	0.41
30.00	0.00	1.59	1.14	0.68	1.44	1.46	2.00	0.64	0.19	1.52	0.00	0.52
31.00	0.00	1.86	1.20	0.32	1.52	1.48	2.00	0.32	0.26	1.50	0.00	0.16
32.00	0.00	0.00	1.79	0.31	0.34	1.77	1.99	0.32	0.24	1.80	0.00	0.29
33.00	0.00	0.61	1.97	0.51	0.72	2.00	2.00	0.51	0.00	1.84	0.00	0.48
34.00	0.00	0.69	1.53	0.64	0.84	1.93	2.00	0.66	0.11	1.78	0.00	0.65
35.00	0.00	0.00	1.44	0.94	0.01	1.54	2.00	0.98	0.00	1.77	0.00	0.95
36.00	0.00	1.98	1.99	0.00	1.91	1.99	2.00	0.00	1.24	2.00	0.00	0.00
37.00	0.00	1.80	0.52	0.73	1.75	1.99	2.00	0.75	0.58	0.64	0.00	0.39
38.00	0.00	1.18	1.25	1.40	0.18	1.13	1.99	1.63	0.08	1.18	0.00	0.97
39.00	0.00	1.93	0.00	0.53	1.92	1.94	2.00	0.51	1.25	1.25	0.00	0.52
40.00	0.00	1.67	1.85	0.09	1.87	1.45	2.00	0.13	1.10	1.51	0.00	0.08
41.00	0.00	1.25	1.73	1.22	0.60	1.34	2.00	1.25	0.00	1.34	0.00	0.00
42.00	0.06	1.85	1.90	0.32	1.87	1.99	2.00	1.27	1.24	1.78	0.00	1.34
43.00	0.00	1.90	1.00	0.33	1.24	1.51	2.00	0.33	0.44	1.41	0.00	0.26
44.00	0.00	1.39	0.51	1.05	1.06	1.88	1.99	1.04	0.34	1.26	0.00	0.31
45.00	0.00	1.45	1.75	1.84	1.41	2.00	2.00	1.84	0.86	1.99	0.00	0.98
46.00	0.00	2.00	2.00	2.00	1.84	1.92	2.00	1.99	0.28	1.94	0.00	0.00
47.00	0.00	1.91	1.99	0.98	1.98	1.74	2.00	0.95	0.00	1.67	0.00	0.00
48.00	0.00	0.72	1.10	0.16	1.13	1.65	2.00	0.18	1.37	1.45	0.00	0.49
49.00	0.00	1.87	1.26	0.57	1.08	2.01	2.00	1.08	0.64	1.58	0.00	0.00
50.00	0.00	1.24	0.40	1.67	0.35	1.52	2.00	1.33	0.22	0.25	0.00	0.54
51.00	0.00	0.86	1.53	1.02	0.48	1.40	1.99	1.12	0.11	1.58	0.00	1.12
52.00	0.00	1.47	2.00	0.00	0.42	1.20	2.00	0.00	0.28	0.77	0.00	0.00
53.00	0.00	1.32	1.75	1.01	0.65	0.27	2.00	0.88	0.31	1.60	0.00	0.92
54.00	0.00	2.00	1.95	0.00	2.36	1.46	2.00	0.00	0.92	1.94	0.00	0.00
55.00	0.00	1.50	1.40	0.09	1.28	1.73	2.00	0.11	1.54	1.37	0.00	0.11
56.00	0.00	1.60	0.92	0.68	0.87	1.42	2.00	0.77	0.59	1.02	0.00	0.64
57.00	0.00	1.06	1.53	1.08	1.14	1.83	1.99	1.10	0.09	1.74	0.00	1.12
58.00	0.00	1.54	1.66	1.28	0.00	0.54	2.00	1.28	0.24	1.58	0.00	1.27
59.00	0.00	0.75	1.61	0.98	0.89	1.31	2.00	0.75	0.15	0.87	0.00	0.05
60.00	0.00	1.31	1.61	0.93	0.21	1.42	2.00	0.84	0.46	1.34	0.00	0.58
61.00	0.00	1.99	2.00	0.46	0.78	2.01	2.00	0.46	0.77	2.00	0.00	0.00
62.00	0.27	2.00	1.80	0.31	0.53	1.99	2.00	0.31	1.74	1.88	0.00	0.00
63.00	0.00	1.53	1.87	0.44	1.02	1.71	1.99	0.47	1.44	1.70	0.00	0.15
64.00	0.24	1.07	1.86	0.45	1.12	1.60	2.00	0.85	1.11	1.59	0.00	0.95
65.00	0.00	1.33	1.20	1.22	1.40	1.68	2.00	1.63	0.04	1.19	0.00	1.54
66.00	0.00	1.68	1.27	0.55	0.44	0.86	2.00	1.27	0.00	0.87	0.00	1.13
67.00	0.00	1.51	1.59	0.34	0.49	1.50	2.00	0.65	0.13	1.58	0.00	0.28
68.00	0.00	1.02	1.11	1.26	0.57	1.01	2.00	1.24	0.15	1.00	0.00	1.20
69.00	0.00	0.84	1.35	1.37	0.00	1.28	1.99	1.42	0.31	0.00	0.00	1.42
70.00	0.00	0.98	0.77	0.09	0.71	2.00	2.00	0.11	0.33	1.35	0.00	0.11
71.00	0.00	1.12	1.75	0.52	1.08	1.84	2.00	0.73	0.00	2.00	0.00	0.00
72.00	0.00	0.00	1.08	1.01	0.54	1.54	2.00	1.04	0.40	0.84	0.00	1.06
73.00	0.00	0.68	1.97	0.38	0.66	1.71	2.00	0.37	0.93	1.55	0.00	0.34
74.00	0.00	2.01	1.75	0.00	1.32	1.94	2.00	0.00	0.32	1.88	0.00	0.00
75.00	0.00	1.50	1.58	1.22	0.72	1.66	1.99	1.10	0.00	0.68	0.00	1.08
76.00	0.00	1.86	1.95	0.79	1.79	1.85	2.00	0.75	0.41	1.75	0.00	0.27
77.00	0.00	1.38	1.10	0.09	0.85	1.64	2.00	0.11	1.32	1.72	0.00	0.09
78.00	0.00	2.05	1.94	0.00	2.08	2.01	2.00	0.00	0.09	2.01	0.00	0.00
79.00	0.00	1.52	1.64	0.00	1.38	2.00	2.00	0.00	1.71	1.64	0.00	0.00
80.00	0.00	0.93	1.54	0.54	1.81	1.61	2.00	0.59	1.84	2.01	0.00	0.00
81.00	0.00	1.11	1.79	0.53	0.86	1.65	1.99	0.52	1.24	1.35	0.00	0.00
82.00	0.00	0.79	0.99	0.61	0.47	0.46	2.00	0.62	0.00	1.20	0.00	1.34
83.00	0.00	1.74	1.33	1.06	0.25	1.20	2.00	1.06	0.00	1.25	0.00	1.17
84.00	0.00	1.59	1.20	0.09	0.00	1.80	2.00	0.09	0.00	1.70	0.00	0.09
85.00	0.00	1.35	0.49	0.25	0.02	1.28	2.00	0.26	0.00	1.79	0.00	0.11
86.00	0.00	1.00	1.13	1.14	1.13	1.40	2.00	1.39	0.40	1.19	0.00	0.40
87.00	0.00	0.99	1.20	0.60	0.71	1.26	1.99	0.75	0.20	0.91	0.00	0.71
88.00	0.00	0.60	1.66	0.00	0.57	1.15	2.00	0.32	1.52	0.58	0.00	0.33
89.00	0.00	1.68	1.66	0.27	0.54	1.50	2.00	0.62	0.40	1.61	0.00	0.29
90.00	0.00	1.55	1.25	0.87	1.63	1.63	2.00	0.89	0.07	2.03	0.00	0.78
91.00	0.00	1.18	0.57	0.29	0.65	1.18	2.00	0.29	0.44	0.47	0.00	0.33
92.00	0.00	1.21	2.21	0.00	0.13	1.19	2.00	0.00	0.51	1.58	0.00	0.00
93.00	0.00	1.20	1.73	0.18	0.49	1.93	1.99	0.32	0.45	0.71	0.00	0.00
94.00	0.00	1.20	2.16	0.92	0.00	1.99	2.00	1.85	0.00	0.81	0.00	1.88
95.00	0.00	1.75	1.99	0.00	1.26	1.90	2.00	1.53	0.00	0.54	0.00	1.54
96.00	0.00	1.97	1.65	0.00	1.95	1.86	2.00	0.00	0.00	1.61	0.00	0.00
97.00	0.00	1.24	1.44	1.45	0.71	1.54	2.00	1.50	0.31	0.66	0.00	1.65
98.00	0.00	0.61	1.85	0.53	0.22	2.00	2.00	0.69	0.00	1.65	0.00	0.61
99.00	0.00	0.87	1.94	0.00	0.72	1.79	2.00	0.00	0.49	1.98	0.00	0.00
100.00	0.00	2.27	1.11	0.29	1.64	1.75	1.99	0.32	0.71	1.57	0.00	0.31
101.00	0.00	1.45	2.10	0.00	1.46	1.38	2.00	0.00	0.06	0.65	0.00	0.00
