Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.380s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.41	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.87	1.80	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.97	1.78	0.00	0.00	0.00	0.00	0.00	0.65
5.00	1.45	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.61	1.79	0.00	0.00	0.00	0.00	0.00	0.06
6.00	2.00	0.00	1.97	0.00	0.00	0.00	0.00	0.31	0.00	2.00	1.92	1.92	0.00	0.00	0.00	0.00	0.00	0.00
7.00	2.00	0.00	2.01	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	2.01	0.00	0.00	0.00	0.01	0.00	0.60
8.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	2.00	0.00	1.97	0.00	0.00	0.00	0.04	0.58	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.80	0.00	0.05
10.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.24	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.07	0.00	0.00
11.00	1.98	0.00	1.94	0.00	0.00	0.02	0.04	0.24	0.00	2.00	1.94	1.94	0.00	0.00	0.00	0.25	0.00	0.00
12.00	2.01	0.00	1.52	0.00	0.00	0.00	0.02	0.13	0.00	2.00	1.99	1.70	0.00	0.00	0.00	0.00	0.00	0.06
13.00	2.00	0.00	1.99	0.00	0.00	0.01	0.01	0.06	0.00	2.00	1.99	1.99	0.00	0.00	0.00	0.00	0.00	0.07
14.00	1.97	0.00	0.69	0.00	0.00	0.00	0.00	0.00	0.00	1.99	1.94	1.88	0.00	0.00	0.00	0.00	0.00	0.00
15.00	2.00	0.00	2.47	0.00	0.00	0.00	0.00	0.37	0.00	2.00	2.00	2.00	0.00	0.00	0.05	0.00	0.00	0.35
16.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	2.00	0.00	1.93	0.00	0.00	0.00	0.00	0.25	0.00	2.00	1.95	1.93	0.00	0.00	0.00	0.00	0.00	0.22
18.00	2.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00
19.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.99	2.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	1.99	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	2.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00
25.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.99	2.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	1.99	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
