Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.396s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.53	0.66	0.19	2.00	2.00	1.88	0.52	0.14
5.00	0.00	1.72	1.30	0.66	0.19	2.00	1.79	1.08	0.19	0.37
6.00	0.00	1.50	0.84	1.20	0.49	2.00	1.63	0.48	0.29	0.21
7.00	0.00	1.67	1.54	0.66	0.21	2.00	1.83	1.80	0.79	0.69
8.00	0.00	1.66	1.44	0.74	0.34	1.99	1.65	1.50	0.32	0.74
9.00	0.00	1.63	1.28	0.40	0.13	2.00	1.87	1.39	0.93	0.61
10.00	0.00	2.10	1.19	0.20	0.14	2.00	2.08	1.68	0.15	0.00
11.00	0.00	2.01	0.94	0.20	0.00	2.00	2.00	0.51	0.31	0.00
12.00	0.00	1.91	1.80	0.07	0.29	2.00	1.93	2.61	1.20	0.00
13.00	0.00	1.11	0.00	0.00	0.00	2.00	1.11	0.92	0.00	0.00
14.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
15.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
16.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
17.00	0.00	0.40	0.21	0.01	0.05	2.00	0.42	0.44	0.00	0.01
18.00	0.00	0.59	0.47	0.00	0.00	2.00	0.66	0.35	0.21	0.00
19.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
20.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
21.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
22.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
23.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
24.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
25.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
26.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
27.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
28.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
29.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
30.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
31.00	0.00	0.11	0.11	0.12	0.12	2.00	0.12	0.12	0.12	0.12
32.00	0.00	0.80	0.24	0.31	0.00	1.99	0.87	0.46	0.40	0.00
33.00	0.00	0.37	0.27	0.02	0.00	2.00	0.53	0.12	0.00	0.29
34.00	0.00	0.28	0.42	0.37	0.11	2.00	0.42	0.39	0.20	0.21
35.00	0.00	2.04	1.21	1.26	0.09	2.00	2.03	1.42	0.91	0.28
36.00	0.00	1.24	0.46	0.06	0.01	2.00	1.25	0.31	0.00	0.06
37.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
38.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
39.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
40.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
41.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
42.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
43.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
44.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
45.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
46.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
47.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
48.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
49.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
50.00	0.00	0.52	0.55	0.58	0.31	2.00	0.61	0.62	0.62	0.26
51.00	0.00	2.01	2.00	1.55	0.81	1.99	2.00	2.06	1.01	0.29
52.00	0.00	0.75	0.69	0.62	0.00	2.00	0.75	0.66	0.27	0.00
53.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
54.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
55.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
56.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
57.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
58.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
59.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
60.00	0.00	1.07	0.80	0.27	0.16	2.00	1.10	0.29	0.22	0.24
61.00	0.00	2.05	0.77	0.26	0.18	2.00	2.04	1.55	1.00	0.38
62.00	0.00	1.12	0.64	0.48	0.00	2.00	1.50	1.39	0.48	0.19
63.00	0.00	1.66	1.20	0.95	0.21	1.99	1.64	1.46	0.87	0.24
64.00	0.00	1.00	0.59	0.49	0.15	2.00	1.02	0.81	0.59	0.00
65.00	0.00	1.18	1.19	0.07	0.47	2.00	1.18	1.20	0.62	0.24
66.00	0.00	0.65	0.54	0.47	0.40	2.00	0.75	0.46	0.45	0.26
