Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.915s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	1.77	0.00	0.34	0.00	0.00	0.00	1.99	1.85	0.00	0.00	0.00	0.00	0.00	0.00
3.00	1.91	1.88	1.53	0.65	0.00	0.01	0.00	0.00	2.00	1.98	0.00	0.00	0.00	0.01	0.00	0.04
4.00	2.00	1.80	1.58	1.32	0.00	0.00	0.13	0.13	2.00	1.95	0.00	0.00	0.00	0.00	0.19	0.45
5.00	1.79	1.85	0.48	0.67	0.00	0.00	0.00	0.00	2.00	1.32	0.00	0.00	0.00	0.06	0.00	0.00
6.00	1.99	1.97	1.67	0.53	0.00	0.00	0.08	0.07	2.00	2.00	0.53	0.00	0.00	0.00	0.07	0.00
7.00	1.95	2.00	1.00	0.01	0.00	0.00	0.00	0.00	2.00	1.90	1.80	0.00	0.00	0.00	0.00	0.00
8.00	2.00	2.00	1.20	0.29	0.00	0.00	0.00	0.00	1.99	2.00	2.00	0.00	0.00	0.00	0.00	0.00
9.00	2.00	1.94	0.39	0.37	0.00	0.00	0.00	0.00	2.00	1.99	2.00	0.00	0.00	0.00	0.00	0.00
10.00	1.88	1.91	1.00	0.85	0.00	0.00	0.00	0.01	2.00	1.81	1.84	0.00	0.00	0.00	0.01	0.00
11.00	1.99	2.03	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.95	1.90	0.00	0.00	0.00	0.00	0.00
12.00	2.01	1.94	0.20	0.29	0.00	0.02	0.05	0.04	2.00	1.91	1.88	0.00	0.00	0.00	0.12	0.00
13.00	1.98	2.00	1.21	0.67	0.00	0.00	0.16	0.16	2.00	2.00	2.01	0.00	0.00	0.00	0.15	0.44
14.00	2.00	1.72	1.60	0.68	0.00	0.00	0.06	0.06	1.99	2.03	2.03	0.00	0.00	0.00	0.06	0.06
15.00	2.00	1.15	0.72	0.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00
16.00	2.00	1.98	0.21	0.21	0.00	0.00	0.00	0.11	2.00	2.00	1.84	0.00	0.00	0.00	0.11	0.07
17.00	2.00	2.00	0.68	0.73	0.00	0.00	0.00	0.00	2.00	2.00	1.99	0.00	0.00	0.31	0.00	0.00
