Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.332s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	1.92	0.06	1.52	0.38	0.00	0.00	1.99	1.93	0.00	0.00	0.00	0.19	0.00
3.00	0.00	1.99	0.00	1.53	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	1.94	1.35	1.25	0.00	0.00	0.00	2.00	1.99	0.00	0.60	0.00	0.01	0.00
5.00	1.81	1.90	1.88	0.25	0.21	0.00	0.00	2.00	1.99	1.37	1.00	0.00	0.00	0.00
6.00	2.00	1.91	1.52	0.94	0.34	0.00	0.09	2.00	2.00	1.67	0.75	0.00	0.11	0.00
7.00	1.97	1.58	1.28	0.09	0.11	0.00	0.00	2.00	1.99	1.63	0.60	0.00	0.00	0.00
8.00	2.03	1.91	2.06	0.37	0.13	0.04	0.00	1.99	1.99	0.15	0.41	0.00	0.06	0.05
9.00	2.00	1.99	2.01	0.61	0.00	0.00	0.00	2.00	2.03	0.00	0.05	0.00	0.00	0.00
10.00	2.00	2.00	1.67	0.73	0.27	0.00	0.00	2.00	2.00	1.04	1.52	0.00	0.00	0.00
11.00	1.99	1.99	1.85	1.21	0.08	0.07	0.09	2.00	1.99	2.07	1.46	0.00	0.11	0.11
12.00	2.00	2.01	1.65	1.20	0.32	0.04	0.04	2.00	2.00	1.66	1.06	0.00	0.04	0.05
13.00	1.99	1.65	1.58	0.80	0.46	0.00	0.00	2.00	1.10	0.98	0.54	0.00	0.00	0.00
14.00	2.00	2.00	2.06	1.00	1.40	0.00	0.00	1.99	2.00	1.84	1.06	0.00	0.00	0.00
15.00	2.00	1.85	1.87	1.31	0.84	0.05	0.02	2.00	1.93	1.57	0.73	0.00	0.02	0.05
16.00	2.00	1.97	1.39	1.10	0.00	0.22	0.22	2.00	1.97	0.92	0.82	0.00	0.22	0.22
17.00	2.00	1.94	1.88	0.41	0.37	0.00	0.00	2.00	2.00	1.85	0.40	0.00	0.00	0.00
18.00	1.88	1.84	1.54	1.70	0.00	0.00	0.00	2.00	1.91	0.69	0.00	0.00	0.00	0.00
19.00	2.01	1.94	1.81	0.22	0.00	0.00	0.00	2.00	2.00	2.56	0.00	0.00	0.00	0.00
20.00	1.51	1.50	1.21	0.39	0.09	0.00	0.00	1.99	1.59	0.95	0.73	0.00	0.00	0.00
21.00	2.00	2.00	1.83	1.04	0.16	0.00	0.00	2.00	2.00	1.71	0.66	0.00	0.00	0.00
22.00	2.00	1.94	1.55	1.18	0.00	0.42	0.31	2.00	2.00	1.07	0.88	0.00	0.35	0.35
