Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.387s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	1.99	0.00	1.31	0.00
3.00	0.00	0.00	0.00	0.66	2.00	1.94	2.00	0.00
4.00	1.90	1.87	1.95	1.99	2.00	2.00	1.98	1.78
5.00	1.99	1.99	2.00	2.00	2.00	2.00	1.99	2.00
6.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
7.00	1.99	2.00	2.00	2.00	2.00	1.99	1.99	2.00
8.00	1.99	2.00	2.00	2.00	1.99	2.00	1.98	1.99
9.00	2.00	2.00	1.99	2.00	2.00	2.00	1.99	2.00
10.00	2.00	2.00	2.00	1.99	2.00	2.00	1.99	1.99
11.00	2.00	1.97	2.00	1.99	2.00	1.99	1.99	2.00
12.00	2.00	2.00	2.00	2.00	2.00	2.01	2.00	2.00
13.00	1.99	2.00	2.00	2.00	2.00	1.99	1.98	2.00
14.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00
15.00	2.00	2.00	2.00	1.99	2.00	2.00	1.95	1.98
16.00	2.00	1.99	1.99	2.00	2.00	2.00	1.99	2.01
17.00	2.00	1.99	2.00	1.97	2.00	2.00	1.99	2.00
18.00	2.00	2.01	1.90	2.00	2.00	1.99	2.00	2.00
19.00	2.00	1.99	1.94	2.00	2.00	2.00	1.98	2.00
20.00	1.68	1.67	1.60	1.65	1.99	1.85	1.75	1.33
21.00	1.70	1.47	1.30	0.15	2.00	1.48	0.75	0.00
22.00	2.00	2.00	1.98	1.93	2.00	2.00	2.60	0.00
23.00	2.00	2.00	1.93	2.00	2.00	1.94	1.95	0.00
24.00	2.00	1.99	1.92	2.00	2.00	2.00	2.00	0.00
25.00	2.00	2.00	1.90	1.99	2.00	2.00	2.00	0.00
