Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.324s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	1.13	0.00	0.00	0.00	0.95	0.00	0.00	0.00	1.99	1.12	0.89	0.00	0.72	0.00	0.00	0.00
3.00	0.07	0.00	0.00	0.00	0.08	0.00	0.00	0.00	2.00	0.66	0.68	0.00	0.75	0.00	0.00	0.00
4.00	1.30	0.00	0.00	0.00	1.67	0.00	0.00	0.01	2.00	0.15	0.00	0.00	1.72	0.00	0.00	0.00
5.00	1.67	0.00	0.00	0.00	1.90	0.00	0.00	0.00	2.00	2.03	0.58	0.00	1.30	0.00	0.00	0.00
6.00	1.08	0.89	0.00	0.22	1.45	0.00	0.00	0.22	2.00	1.10	0.52	0.09	1.98	0.00	0.00	0.00
7.00	1.10	0.55	0.00	0.13	1.15	0.00	0.00	0.18	2.00	2.26	0.52	0.00	1.99	0.00	0.00	0.00
8.00	0.92	0.61	0.00	0.00	1.57	0.00	0.00	0.00	1.99	1.65	1.00	0.31	1.90	0.00	0.00	0.00
9.00	1.25	0.31	0.00	0.00	1.91	0.00	0.00	0.00	2.00	1.99	1.46	0.49	2.00	0.00	0.00	0.00
10.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	2.00	1.95	0.08	2.00	0.00	0.00	0.00
11.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	1.99	1.99	0.00	2.00	0.00	0.00	0.00
12.00	1.77	0.31	0.00	0.00	0.98	0.00	0.00	0.00	2.00	1.11	1.10	0.21	1.99	0.00	0.00	0.00
13.00	0.75	0.02	0.00	0.01	0.97	0.00	0.00	0.01	2.00	1.34	1.06	0.75	1.95	0.00	0.00	0.00
14.00	2.13	0.92	0.00	0.00	1.98	0.00	0.00	0.00	1.99	0.58	0.65	0.00	1.74	0.00	0.00	0.00
15.00	1.28	0.42	0.00	0.33	1.46	0.00	0.00	0.32	2.00	1.21	1.26	0.35	2.13	0.00	0.00	0.00
16.00	0.71	1.51	0.00	0.29	1.98	0.00	0.00	0.28	2.00	1.87	0.51	0.37	1.99	0.00	0.00	0.00
17.00	1.60	1.33	0.00	0.19	1.75	0.00	0.00	0.20	2.00	1.98	0.86	0.27	1.99	0.00	0.00	0.00
18.00	1.52	1.35	0.00	1.12	1.77	0.00	0.00	1.11	2.00	1.44	1.51	2.08	1.98	0.00	0.00	0.00
19.00	1.59	1.44	0.00	0.00	1.60	0.00	0.00	0.00	2.00	1.50	0.34	0.66	1.94	0.00	0.00	0.00
20.00	1.07	1.39	0.00	0.00	1.83	0.00	0.00	0.00	1.99	2.19	0.65	1.31	2.00	0.00	0.00	0.00
21.00	1.15	1.55	0.00	0.00	1.97	0.00	0.00	0.00	2.00	1.60	0.44	0.44	1.64	0.00	0.00	0.00
22.00	0.35	0.51	0.00	0.28	1.98	0.00	0.00	0.27	2.00	1.55	1.01	0.93	1.83	0.00	0.00	0.02
23.00	1.00	2.01	0.00	0.00	2.01	0.00	0.00	0.00	2.00	2.25	1.54	0.14	1.61	0.00	0.00	0.00
24.00	1.79	1.63	0.00	0.29	1.99	0.00	0.00	0.31	2.00	1.51	0.97	1.12	2.00	0.00	0.00	0.05
25.00	0.37	0.27	0.00	0.00	1.57	0.00	0.00	0.00	2.00	1.58	1.13	0.12	1.99	0.00	0.00	0.00
26.00	1.45	1.33	0.00	0.00	2.08	0.00	0.00	0.00	1.99	2.12	1.98	0.45	1.74	0.00	0.00	0.07
27.00	0.38	2.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	2.00	1.99	2.30	2.00	0.00	0.00	0.00
28.00	0.80	0.78	0.00	0.02	1.28	0.00	0.00	0.02	2.00	1.78	0.94	0.91	0.92	0.00	0.00	0.00
29.00	0.48	1.10	0.00	0.00	1.99	0.00	0.00	0.00	2.00	1.77	1.84	1.17	2.61	0.00	0.00	0.00
30.00	1.87	0.58	0.00	0.00	2.00	0.00	0.00	0.00	2.00	1.92	0.00	0.59	2.00	0.00	0.00	0.01
31.00	1.57	1.59	0.00	0.00	1.79	0.00	0.00	0.00	2.00	1.38	1.67	0.42	1.90	0.00	0.00	0.00
32.00	1.35	0.92	0.00	0.06	1.81	0.00	0.00	0.08	1.99	1.98	0.82	1.18	1.98	0.00	0.00	0.00
33.00	1.86	1.30	0.00	0.07	1.97	0.00	0.00	0.06	2.00	1.73	0.78	0.62	1.97	0.00	0.00	0.00
34.00	0.84	0.94	0.00	0.00	1.93	0.00	0.00	0.00	2.00	1.86	0.67	0.49	1.98	0.00	0.00	0.00
35.00	1.81	0.41	0.00	0.00	1.84	0.00	0.00	0.00	2.00	1.86	1.72	1.19	1.98	0.00	0.00	0.00
36.00	1.46	0.44	0.00	0.01	1.84	0.00	0.00	0.05	2.00	1.88	1.11	1.87	1.99	0.00	0.00	0.00
37.00	0.31	0.49	0.00	0.00	2.01	0.00	0.00	0.00	2.00	2.00	1.61	1.63	2.01	0.00	0.00	0.00
38.00	0.87	1.52	0.00	0.00	1.54	0.00	0.00	0.00	1.99	2.00	2.00	2.00	1.98	0.00	0.00	0.00
39.00	2.84	1.84	0.00	0.09	2.00	0.00	0.00	0.09	2.00	0.92	1.08	1.70	2.00	0.00	0.00	0.00
40.00	1.41	1.42	0.00	0.13	1.41	0.00	0.00	0.13	2.00	1.42	0.52	0.77	0.54	0.00	0.00	0.00
41.00	1.67	1.85	0.00	0.00	1.84	0.00	0.00	0.00	2.00	1.05	1.10	0.84	1.05	0.00	0.00	0.00
42.00	0.99	1.85	0.00	0.00	1.28	0.00	0.00	0.00	2.00	1.93	0.94	0.06	0.62	0.00	0.00	0.09
43.00	2.05	1.94	0.00	0.00	2.04	0.00	0.00	0.00	2.00	2.03	1.98	1.48	1.97	0.00	0.00	0.00
44.00	1.95	1.88	0.00	0.21	1.93	0.00	0.00	0.22	1.99	1.94	1.88	1.78	2.00	0.00	0.00	0.00
45.00	1.04	0.78	0.00	0.15	1.07	0.00	0.00	0.15	2.00	0.26	0.65	0.40	1.08	0.00	0.00	0.00
46.00	0.00	0.58	0.00	0.00	0.88	0.00	0.00	0.00	2.00	2.24	1.15	0.74	2.03	0.00	0.00	0.00
47.00	1.99	2.01	0.00	0.00	2.01	0.00	0.00	0.00	2.00	2.05	2.06	0.02	1.98	0.00	0.00	0.00
