Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.444s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	1.73	1.72	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.00	1.59
3.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	1.98
4.00	0.00	2.00	2.00	2.01	0.00	0.00	2.00	1.91	1.65	0.00	0.00	1.98
5.00	0.00	1.99	2.00	1.98	1.68	0.00	2.00	2.00	1.86	1.95	0.00	1.95
6.00	0.00	2.00	2.00	1.99	1.99	1.70	2.00	1.99	1.97	2.01	0.00	2.00
7.00	0.00	1.99	1.99	2.00	2.00	2.00	2.00	2.00	1.93	1.99	0.00	2.00
8.00	0.00	2.00	2.00	1.99	1.99	1.97	1.99	1.99	1.98	2.00	0.00	2.00
9.00	0.00	1.99	2.00	1.99	1.99	2.00	2.00	2.00	1.95	1.99	0.00	2.00
10.00	0.00	2.00	2.00	1.95	1.99	1.99	2.00	1.99	1.92	2.00	0.00	1.99
11.00	0.00	0.87	2.00	2.04	0.75	0.75	2.00	1.88	0.77	1.74	0.00	1.97
12.00	0.00	1.45	1.74	1.35	0.06	0.00	2.00	1.67	0.06	1.91	0.00	1.86
13.00	0.00	1.30	1.26	0.73	0.41	0.06	2.00	1.45	0.42	1.74	0.00	1.00
14.00	0.00	2.11	0.13	2.00	0.29	0.34	1.99	1.95	0.33	2.12	0.00	2.12
15.00	0.00	1.17	2.00	1.05	0.00	0.00	2.00	1.38	0.00	0.42	0.00	1.61
