Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.455s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.44	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.51	0.25
3.00	0.00	0.00	0.00	0.00	0.00	1.27	0.00	0.00	1.02	2.00	0.00	0.00	0.00	0.00	0.00	0.73	0.15	0.38
4.00	0.00	0.00	0.00	0.31	0.00	0.80	0.32	0.00	0.14	2.00	0.00	0.00	0.00	0.00	0.00	1.10	0.64	0.75
5.00	0.00	0.00	0.00	0.00	0.12	0.25	0.54	0.00	0.88	2.00	0.00	0.00	0.00	0.00	0.00	0.48	0.77	0.33
6.00	0.00	0.00	0.00	0.78	1.32	1.31	0.00	0.00	0.12	2.00	0.00	0.00	0.00	0.00	0.00	0.91	1.22	0.22
7.00	0.00	0.00	0.00	0.31	1.28	0.24	0.00	0.00	0.61	2.00	0.00	0.00	0.00	0.00	0.00	0.91	1.21	0.21
8.00	0.00	0.00	0.00	0.62	1.74	0.46	0.02	0.00	1.22	1.99	0.00	0.00	0.00	0.00	0.00	0.00	1.40	1.85
9.00	0.00	0.01	0.00	1.17	0.74	0.00	1.73	0.00	1.46	2.00	0.00	0.00	0.00	0.00	0.00	0.35	0.26	0.48
10.00	0.00	0.00	0.00	0.20	0.93	0.00	0.94	0.00	0.91	2.00	0.00	0.00	0.00	0.00	0.00	0.99	1.59	0.14
11.00	0.00	0.04	0.00	1.40	1.04	0.51	0.14	0.00	0.28	2.00	0.00	0.00	0.00	0.00	0.00	0.89	0.92	0.00
12.00	0.00	0.00	0.00	0.81	0.69	0.05	0.00	0.00	1.04	2.00	0.00	0.00	0.00	0.00	0.00	1.44	0.98	0.00
13.00	0.00	0.00	0.00	1.01	1.46	1.11	0.01	0.00	1.52	2.00	0.00	0.00	0.00	0.00	0.00	1.98	1.98	0.82
14.00	0.00	0.05	0.00	1.06	1.25	0.59	0.42	0.00	0.62	1.99	0.00	0.00	0.00	0.00	0.00	0.92	0.94	0.97
15.00	0.00	0.00	0.00	0.59	1.07	1.14	0.26	0.00	1.53	2.00	0.00	0.00	0.00	0.00	0.00	0.53	0.57	0.31
16.00	0.00	0.00	0.00	1.77	1.88	0.00	0.59	0.00	1.54	2.00	0.00	0.00	0.00	0.00	0.00	2.90	1.55	0.00
17.00	0.00	0.00	0.00	1.91	1.19	0.92	0.24	0.00	1.39	2.00	0.00	0.00	0.00	0.00	0.00	1.17	1.53	0.00
18.00	0.00	0.00	0.00	1.50	1.17	0.81	0.99	0.00	2.12	2.00	0.00	0.00	0.00	0.00	0.00	2.31	0.00	0.00
19.00	0.00	0.00	0.00	0.92	1.13	0.62	0.68	0.00	1.98	2.00	0.00	0.00	0.00	0.00	0.00	1.67	0.95	0.32
20.00	0.00	0.00	0.00	1.81	1.37	0.14	0.44	0.00	1.33	1.99	0.00	0.00	0.00	0.00	0.00	1.14	1.72	0.16
21.00	0.00	0.01	0.00	0.11	1.41	0.00	0.12	0.00	1.45	2.00	0.00	0.00	0.00	0.00	0.00	1.50	1.79	0.13
22.00	0.00	0.00	0.00	1.07	1.80	0.00	0.26	0.00	1.18	2.00	0.00	0.00	0.00	0.00	0.00	1.20	0.69	0.26
23.00	0.00	0.00	0.00	0.82	0.91	0.72	0.25	0.00	0.97	2.00	0.00	0.00	0.00	0.00	0.00	1.27	0.31	0.00
24.00	0.00	0.00	0.00	1.38	1.39	0.21	0.40	0.00	1.35	2.00	0.00	0.00	0.00	0.00	0.00	1.35	0.00	0.06
25.00	0.00	0.04	0.00	1.22	1.32	0.00	0.67	0.00	1.85	2.00	0.00	0.00	0.00	0.00	0.00	0.97	0.92	0.97
26.00	0.00	0.00	0.00	1.10	1.91	0.00	0.00	0.00	1.81	1.99	0.00	0.00	0.00	0.00	0.00	1.50	1.20	1.06
27.00	0.00	0.00	0.00	1.90	1.85	0.00	0.00	0.00	1.73	2.00	0.00	0.00	0.00	0.00	0.00	1.79	1.92	0.20
28.00	0.00	0.00	0.00	0.88	0.72	0.27	0.47	0.00	0.95	2.00	0.00	0.00	0.00	0.00	0.00	1.26	0.79	0.00
29.00	0.00	0.00	0.00	2.04	0.78	0.01	0.00	0.00	1.84	2.00	0.00	0.00	0.00	0.00	0.00	1.05	1.26	0.00
30.00	0.00	0.00	0.00	1.67	1.61	0.88	0.71	0.00	1.77	2.00	0.00	0.00	0.00	0.00	0.00	1.83	1.08	1.42
31.00	0.00	0.00	0.00	1.88	1.92	0.00	0.00	0.00	1.98	2.00	0.00	0.00	0.00	0.00	0.00	2.17	2.08	1.87
32.00	0.00	0.02	0.00	1.60	1.78	0.06	0.08	0.00	0.87	1.99	0.00	0.00	0.00	0.00	0.00	1.98	1.98	1.70
33.00	0.00	0.00	0.00	2.01	1.99	0.00	0.32	0.00	0.74	2.00	0.00	0.00	0.00	0.00	0.00	1.72	1.74	0.31
34.00	0.00	0.00	0.00	2.01	2.04	0.81	0.00	0.00	1.80	2.00	0.00	0.00	0.00	0.00	0.00	2.00	1.50	0.98
35.00	0.00	0.00	0.00	0.68	1.30	0.55	0.00	0.00	0.59	2.00	0.00	0.00	0.00	0.00	0.00	1.01	1.25	0.39
36.00	0.00	0.00	0.00	1.20	1.33	0.00	0.33	0.00	1.48	2.00	0.00	0.00	0.00	0.00	0.00	1.24	0.11	0.52
37.00	0.00	0.00	0.00	2.25	1.83	1.39	0.75	0.00	0.42	2.00	0.00	0.00	0.00	0.00	0.00	1.98	1.15	0.00
38.00	0.00	0.00	0.00	2.00	0.67	0.18	0.01	0.00	2.28	1.99	0.00	0.00	0.00	0.00	0.00	1.91	1.68	1.05
39.00	0.00	0.04	0.00	0.49	0.69	0.00	0.28	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.91	0.57	0.67
40.00	0.00	0.00	0.00	1.47	0.47	0.07	1.19	0.00	1.58	2.00	0.00	0.00	0.00	0.00	0.00	1.83	0.55	0.66
41.00	0.00	0.00	0.00	1.07	0.64	0.22	0.00	0.00	1.24	2.00	0.00	0.00	0.00	0.00	0.00	1.65	1.93	0.60
42.00	0.00	0.00	0.00	1.86	0.41	1.20	0.31	0.00	0.87	2.00	0.00	0.00	0.00	0.00	0.00	0.65	0.92	0.00
43.00	0.00	0.00	0.00	1.64	1.24	0.58	0.14	0.00	1.63	2.00	0.00	0.00	0.00	0.00	0.00	1.37	1.14	0.26
44.00	0.00	0.00	0.00	0.45	0.53	0.00	0.00	0.00	1.99	1.99	0.00	0.00	0.00	0.00	0.00	1.95	1.65	0.31
45.00	0.00	0.00	0.00	0.81	1.05	0.40	0.00	0.00	0.52	2.00	0.00	0.00	0.00	0.00	0.00	0.41	1.10	0.14
46.00	0.00	0.00	0.00	1.40	1.00	0.33	0.53	0.00	1.68	2.00	0.00	0.00	0.00	0.00	0.00	0.18	1.02	0.19
47.00	0.00	0.00	0.00	1.85	2.44	0.07	0.71	0.00	1.25	2.00	0.00	0.00	0.00	0.00	0.00	2.28	0.57	0.00
48.00	0.00	0.00	0.00	1.18	0.75	0.02	0.32	0.00	1.35	2.00	0.00	0.00	0.00	0.00	0.00	0.73	0.51	0.05
49.00	0.00	0.00	0.00	1.54	1.78	0.01	0.32	0.00	1.18	2.00	0.00	0.00	0.00	0.00	0.00	1.83	1.00	0.41
50.00	0.00	0.00	0.00	0.98	0.58	0.26	0.19	0.00	0.28	2.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.05
51.00	0.00	0.00	0.00	0.84	1.50	0.00	0.44	0.00	2.13	1.99	0.00	0.00	0.00	0.00	0.00	1.84	0.71	0.31
52.00	0.00	0.00	0.00	1.51	1.40	1.14	0.34	0.00	0.64	2.00	0.00	0.00	0.00	0.00	0.00	0.45	0.27	0.00
53.00	0.00	0.00	0.00	0.40	0.68	0.57	0.00	0.00	0.55	2.00	0.00	0.00	0.00	0.00	0.00	1.97	0.77	0.32
54.00	0.00	0.00	0.00	1.85	1.85	0.00	0.00	0.00	1.67	2.00	0.00	0.00	0.00	0.00	0.00	1.40	0.71	0.05
55.00	0.00	0.00	0.00	1.02	0.65	0.00	0.71	0.00	1.42	2.00	0.00	0.00	0.00	0.00	0.00	0.86	1.11	0.00
56.00	0.00	0.00	0.00	1.87	1.75	0.00	0.67	0.00	1.80	2.00	0.00	0.00	0.00	0.00	0.00	0.92	0.98	0.28
57.00	0.00	0.05	0.00	1.80	1.40	0.28	0.69	0.00	1.42	1.99	0.00	0.00	0.00	0.00	0.00	2.23	0.92	0.00
