Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.639s)
CreateVariables () DONE !!!
Creating 26 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25
2.00	2.49	2.49	2.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00
3.00	2.50	2.50	2.50	0.00	0.00	0.00	0.19	0.56	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.06
4.00	2.50	2.50	2.50	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00
5.00	2.50	2.50	2.50	0.04	0.00	0.00	0.16	0.39	0.16	0.21	0.00	0.03	0.00	0.00	0.00	0.04	0.04	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.05	0.00
6.00	2.50	2.50	2.50	0.00	0.00	0.00	0.61	0.00	0.00	1.21	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00
7.00	2.49	2.49	2.49	0.00	0.00	0.00	0.00	1.92	0.08	0.33	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.13	0.00
8.00	2.50	2.50	2.50	0.00	0.00	0.00	0.09	0.00	2.41	0.39	0.00	0.87	0.00	0.00	0.54	0.72	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.38	0.53
9.00	2.50	2.50	2.50	1.47	0.00	0.00	0.27	0.00	0.00	0.09	0.00	1.40	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.00	1.21	0.00	0.00	0.30	0.00
10.00	2.50	2.50	2.50	1.90	0.00	0.00	0.40	0.00	0.83	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.19	0.00	0.00	0.00	0.06
11.00	2.50	2.50	2.50	1.14	0.00	0.00	1.04	0.13	0.45	0.14	1.07	0.11	0.00	0.00	0.03	0.12	0.00	0.00	0.00	0.00	0.00	1.83	0.00	0.00	0.27	0.12
12.00	2.49	2.49	2.49	0.25	0.00	0.00	0.00	0.16	0.00	0.00	0.42	0.44	0.00	0.00	1.35	0.16	0.00	0.00	0.00	0.00	0.00	0.83	0.00	0.00	1.14	0.00
13.00	2.50	2.50	2.50	0.00	0.00	0.00	0.18	0.79	0.00	0.00	0.04	0.08	0.00	0.00	0.47	0.15	0.00	0.00	0.00	0.00	0.00	0.87	0.00	0.00	0.01	2.65
14.00	2.50	2.50	2.50	0.00	0.00	0.00	0.12	0.21	0.00	0.11	0.30	0.00	0.00	0.00	1.34	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.88	0.00
15.00	2.50	2.50	2.50	0.95	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.06	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	2.16	0.00	0.00	0.00	1.74
16.00	2.50	2.50	2.50	0.04	0.00	0.00	0.00	1.08	0.00	1.39	0.00	0.00	0.00	0.00	0.18	0.75	0.00	0.00	0.00	0.00	0.00	1.67	0.00	0.00	0.00	0.97
17.00	2.50	2.50	2.50	0.00	0.00	0.00	0.71	0.39	2.21	0.65	0.00	0.00	0.00	0.00	0.21	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.97	1.59
18.00	2.49	2.49	2.49	0.00	0.00	0.00	0.00	0.00	1.68	0.00	0.00	0.11	0.00	0.00	1.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00
19.00	2.50	2.50	2.50	1.55	0.00	0.00	0.09	0.55	0.00	0.00	0.00	0.66	0.00	0.00	0.10	1.70	0.00	0.00	0.00	0.00	0.00	1.31	0.00	0.00	1.07	0.00
20.00	2.50	2.50	2.50	0.64	0.00	0.00	0.00	1.55	0.29	0.00	0.00	1.48	0.00	0.00	0.01	1.04	0.00	0.00	0.00	0.00	0.00	0.63	0.00	0.00	0.04	1.44
21.00	2.50	2.50	2.50	1.55	0.00	0.00	0.00	2.50	0.79	0.01	0.00	0.00	0.00	0.00	0.00	1.49	0.00	0.00	0.00	0.00	0.00	0.34	0.00	0.00	1.01	0.00
22.00	2.50	2.50	2.50	0.12	0.00	0.00	1.18	0.06	0.00	0.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.43	0.00	0.00	0.15	1.56
23.00	2.49	2.49	2.49	1.49	0.00	0.00	0.00	0.56	0.42	0.00	0.00	0.00	0.00	0.00	0.00	2.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.31
24.00	2.50	2.50	2.50	0.00	0.00	0.00	1.93	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.14	0.51
25.00	2.50	2.50	2.50	0.00	0.00	0.00	0.99	0.90	1.22	0.11	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.40	0.00
26.00	2.50	2.50	2.50	0.00	0.00	0.00	0.73	0.06	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.24
27.00	2.50	2.50	2.50	0.00	0.00	0.00	0.77	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00
28.00	2.49	2.49	2.49	0.00	0.00	0.00	0.00	0.00	0.08	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	2.50	2.50	2.50	0.00	0.00	0.00	0.45	1.56	3.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00
30.00	2.50	2.50	2.50	0.99	0.00	0.00	0.79	0.14	0.81	0.00	0.00	0.09	0.00	0.00	0.04	0.15	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.03
31.00	2.50	2.50	2.50	0.06	0.00	0.00	0.48	0.00	0.65	0.00	0.62	0.12	0.00	0.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	1.85	0.00	0.00	0.00	0.19
32.00	2.50	2.50	2.50	0.00	0.00	0.00	0.00	2.31	1.16	0.00	0.31	1.18	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00
33.00	2.50	2.50	2.50	0.72	0.00	0.00	2.83	0.20	0.05	0.00	0.19	0.00	0.00	0.00	1.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.61	0.00	0.00	0.07
34.00	2.49	2.49	2.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.21	0.90	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.32	0.00	0.49	1.10
35.00	2.50	2.50	2.50	0.00	0.00	0.00	0.00	1.05	1.64	0.00	0.00	0.00	0.00	0.00	0.13	0.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	2.50	2.50	2.50	0.00	0.00	0.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	2.50	2.50	2.50	0.00	0.00	0.00	1.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	2.50	2.50	2.50	1.04	0.00	0.00	0.13	0.74	0.00	0.00	0.00	0.14	0.00	0.00	0.20	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10
39.00	2.49	2.49	2.49	0.24	0.00	0.00	0.52	2.42	0.13	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03
40.00	2.50	2.50	2.50	0.07	0.00	0.00	0.00	0.03	0.00	0.00	0.00	3.22	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48
41.00	2.50	2.50	2.50	0.00	0.00	0.00	0.00	0.00	0.81	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	1.42	0.00	0.00	0.00	0.91
42.00	2.50	2.50	2.50	0.00	0.00	0.00	0.00	0.05	2.06	0.00	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00
43.00	2.50	2.50	2.50	0.12	0.00	0.00	0.24	0.02	0.19	1.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00
44.00	2.50	2.50	2.50	0.00	0.00	0.00	0.00	0.00	1.19	1.30	0.00	0.73	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.11
45.00	2.49	2.49	2.49	0.00	0.00	0.00	0.00	2.83	0.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00
46.00	2.50	2.50	2.50	0.00	0.00	0.00	0.18	2.50	0.00	0.09	0.00	0.12	0.00	0.00	0.15	0.35	0.00	0.00	0.00	0.00	0.00	3.11	0.00	0.00	0.00	0.40
47.00	2.50	2.50	2.50	1.25	0.00	0.00	0.08	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00
48.00	2.50	2.50	2.50	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.71	0.00	0.00	1.11	0.00
49.00	2.50	2.50	2.50	1.13	0.00	0.00	0.09	0.00	0.00	1.53	0.00	0.06	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.46	1.20	0.00	0.00	0.10
50.00	2.49	2.49	2.49	0.64	0.00	0.00	0.00	0.08	0.01	1.26	0.64	0.06	0.00	0.00	0.63	0.06	0.00	0.00	0.00	0.00	0.00	1.65	0.00	0.00	0.00	0.14
51.00	2.50	2.50	2.50	0.60	0.00	0.00	0.00	0.08	0.00	0.45	0.37	0.61	0.00	0.00	0.00	0.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.41	0.00
52.00	2.50	2.50	2.50	0.00	0.00	0.00	0.17	1.39	0.00	0.00	0.06	0.04	0.00	0.00	1.24	0.00	0.00	0.00	0.00	0.00	0.00	0.76	0.00	0.00	0.00	1.81
53.00	2.50	2.50	2.50	0.00	0.00	0.00	0.56	0.70	1.12	0.00	1.47	1.42	0.00	0.00	0.84	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
54.00	2.50	2.50	2.50	0.00	0.00	0.00	0.00	0.00	1.51	1.56	0.50	0.00	0.00	0.00	0.03	2.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12
55.00	2.50	2.49	2.49	0.00	0.00	0.00	0.20	1.41	0.60	0.00	0.23	1.95	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	1.31	0.00	0.00	0.00	0.63
56.00	2.49	2.50	2.50	0.00	0.00	0.00	1.15	0.02	0.89	0.00	0.00	0.09	0.00	0.00	0.00	1.55	0.00	0.00	0.00	0.00	0.00	0.07	0.16	0.00	0.00	0.41
57.00	2.50	2.50	2.50	0.00	0.00	0.00	0.08	1.43	0.00	2.08	0.00	0.37	0.00	0.00	0.51	0.00	0.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.06
58.00	2.50	2.50	2.50	0.00	0.00	0.00	1.15	0.03	0.00	1.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.55	0.00	0.00	0.00	1.32
59.00	2.50	2.50	2.50	0.11	0.00	0.00	1.05	0.56	0.12	0.00	0.00	0.30	0.00	0.00	1.20	1.01	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	1.33
60.00	2.50	2.50	2.50	2.43	0.00	0.00	0.00	0.00	0.00	1.23	0.00	0.87	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	1.87	0.00	0.00	0.07	0.08
61.00	2.49	2.49	2.49	2.50	0.00	0.00	0.72	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	1.37	0.00	0.00	0.00	0.31
62.00	2.50	2.50	2.50	0.87	0.00	0.00	0.22	0.00	0.00	0.00	1.96	0.44	0.00	0.00	0.87	0.15	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.50	0.89
63.00	2.50	2.50	2.50	1.63	0.00	0.00	0.57	0.19	0.00	0.00	0.00	0.03	0.00	0.00	0.08	1.38	0.00	0.00	0.00	0.00	0.00	0.85	0.00	0.00	0.00	0.00
64.00	2.50	2.50	2.50	0.20	0.00	0.00	0.90	2.51	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.00	1.55	0.00	0.00	0.00	0.03
65.00	2.50	2.50	2.50	1.26	0.00	0.00	0.04	0.34	0.00	0.00	0.00	1.87	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.58	1.24
66.00	2.49	2.49	2.49	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.56	0.00	0.00	1.90	0.00
67.00	2.50	2.50	2.50	0.48	0.00	0.00	1.66	0.03	0.00	1.41	0.52	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.49	0.06
68.00	2.50	2.50	2.50	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.00	2.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00
69.00	2.50	2.50	2.50	1.54	0.00	0.00	0.03	0.29	0.00	0.00	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.38	0.00	0.00	0.46	0.00
70.00	2.50	2.50	2.50	0.19	0.00	0.00	0.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.88	0.00	0.00	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00
71.00	2.50	2.49	2.50	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.58	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.15	1.43
72.00	2.49	2.50	2.49	1.65	0.00	0.00	0.42	0.19	0.00	0.00	0.00	0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.43	0.00
73.00	2.50	2.50	2.50	0.25	0.00	0.00	0.27	0.00	0.00	0.00	0.94	0.00	0.00	0.00	0.00	1.55	0.00	0.00	0.00	0.00	0.00	3.20	0.00	0.00	0.00	0.10
74.00	2.50	2.50	2.50	0.03	0.00	0.00	0.84	0.13	0.01	0.00	0.66	0.01	0.00	0.00	0.01	0.60	0.00	0.00	0.00	0.00	0.00	0.70	0.00	0.00	0.02	0.00
75.00	2.50	2.50	2.50	1.33	0.00	0.00	0.75	1.81	0.00	0.00	0.00	1.17	0.00	0.00	0.22	0.75	0.00	0.00	0.00	0.00	0.00	0.84	0.00	0.00	0.00	1.46
76.00	2.50	2.50	2.50	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.00	1.82	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.35
77.00	2.49	2.49	2.49	0.00	0.00	0.00	0.25	1.55	0.82	0.00	0.00	0.00	0.00	0.00	0.43	0.00	0.00	0.00	0.00	0.00	0.00	2.78	0.00	0.00	0.00	0.04
