Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.636s)
CreateVariables () DONE !!!
Creating 26 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25
2.00	4.97	4.97	4.97	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.01	0.00
3.00	5.00	5.00	5.00	0.00	0.15	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.84	0.00	0.81	0.00	2.71
4.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	1.41	0.00	0.25
5.00	5.00	5.00	5.00	0.00	3.59	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.01	0.11	0.00	0.00	0.00	0.00	0.00	2.18	0.00	0.00	0.00	1.92
6.00	4.99	4.99	4.99	0.00	0.00	0.00	0.08	0.00	0.68	0.00	0.00	0.53	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.89	0.86	3.26
7.00	5.00	5.00	5.00	0.00	0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.81	0.22	0.00	0.00	0.00	0.00	0.00	1.79	0.00	2.93	0.05	0.72
8.00	5.00	5.00	5.00	0.00	0.00	0.00	0.26	0.00	0.33	0.00	0.00	1.17	0.00	0.00	0.00	0.00	0.00	1.12	0.00	0.00	0.00	0.00	0.00	0.35	1.00	0.55
9.00	4.99	4.99	4.99	0.00	0.14	0.00	0.00	0.00	0.57	0.00	0.00	0.31	0.00	0.00	0.49	0.00	0.00	0.59	0.00	0.00	0.00	0.81	0.00	1.19	0.18	0.39
10.00	5.00	5.00	5.00	0.00	0.00	0.00	0.48	0.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.16	0.00	0.58	0.07	2.48
11.00	4.99	4.99	4.99	0.00	3.37	0.00	1.33	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.49	0.95	0.00	1.85	0.00	0.00	0.00	3.42	0.00	0.00	1.27	0.00
12.00	5.00	5.00	5.00	0.00	0.05	0.00	1.87	0.00	0.28	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.49	0.00	0.00	0.00	0.39	0.00	1.21	0.02	3.17
13.00	5.00	5.00	5.00	0.00	0.27	0.00	0.15	0.00	0.04	0.00	0.00	0.42	0.00	0.01	0.73	0.35	0.00	0.44	0.00	0.00	0.00	2.40	0.00	1.93	0.59	3.86
14.00	4.99	4.99	4.99	0.00	0.84	0.00	0.49	0.00	1.15	0.00	0.00	1.40	0.00	0.00	0.00	0.00	0.00	1.67	0.00	0.00	0.00	1.42	0.00	0.32	0.49	2.13
15.00	5.00	5.00	5.00	0.00	1.31	0.00	0.71	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.00	3.73	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.49
16.00	4.99	4.99	4.99	0.00	0.60	0.00	0.00	0.00	0.02	0.00	0.00	0.01	0.00	0.00	0.41	0.08	0.00	2.40	0.00	0.00	0.00	0.86	0.00	0.73	0.32	2.96
17.00	5.00	5.00	5.00	0.00	0.07	0.00	0.00	0.00	1.26	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.80	0.22	3.25
18.00	5.00	5.00	5.00	0.00	0.00	0.00	0.35	0.00	1.34	0.00	0.00	0.80	0.00	0.00	0.00	0.00	0.00	1.78	0.00	0.00	0.00	1.58	0.00	2.10	0.00	0.52
19.00	4.99	4.99	4.99	0.00	0.79	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00	0.02	0.00	0.00	0.00	0.27	0.00	0.19	0.33	2.23
20.00	5.00	5.00	5.00	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00	1.04	0.44	0.00	1.10	0.04	0.00	0.00	2.19	0.00	0.05	1.17	0.95
21.00	4.99	4.99	4.99	0.00	0.49	0.00	0.04	0.00	0.49	0.00	0.00	0.12	0.00	0.00	1.10	0.00	0.00	0.67	0.15	0.00	0.00	0.46	0.00	0.00	0.29	2.05
22.00	5.00	5.00	5.00	0.00	1.15	0.00	0.06	0.00	0.00	0.00	0.00	0.66	0.00	0.00	0.46	0.00	0.00	0.57	0.22	0.00	0.00	3.21	0.00	0.86	0.08	2.20
23.00	5.00	5.00	5.00	0.00	0.09	0.00	0.14	0.00	1.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	3.40	0.00	1.14	0.72	0.00
24.00	4.99	4.99	4.99	0.00	0.07	0.00	0.00	0.00	1.88	0.00	0.00	0.38	0.00	0.00	0.09	0.00	0.00	0.53	0.00	0.00	0.00	2.21	0.00	0.05	0.92	0.00
25.00	5.00	5.00	5.00	0.00	1.73	0.00	1.39	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.00	1.21	0.00	0.00	0.00	1.17	0.00	0.04	0.00	1.70
26.00	4.99	4.99	4.99	0.00	1.13	0.00	0.60	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.81	0.14	0.00	0.07	0.00	0.00	0.00	0.65	0.00	0.15	1.54	0.49
27.00	5.00	5.00	5.00	0.00	1.21	0.00	0.00	0.00	0.04	0.00	0.00	0.08	0.00	0.00	1.35	0.18	0.00	1.99	0.00	0.00	0.00	0.32	0.00	0.41	0.00	0.00
28.00	4.99	4.99	4.99	0.00	0.61	0.00	0.00	0.00	0.01	0.00	0.00	0.04	0.00	0.00	4.16	0.00	0.00	0.00	0.00	0.00	0.00	2.87	0.00	0.29	0.14	1.80
29.00	5.00	5.00	5.00	0.00	2.56	0.00	0.79	0.00	0.89	0.00	0.00	0.51	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	2.71	0.00	0.99	0.44	3.54
30.00	5.00	5.00	5.00	0.00	0.73	0.00	0.00	0.00	0.64	0.00	0.00	0.97	0.00	0.00	0.00	0.21	0.00	0.67	0.00	0.00	0.00	2.24	0.00	0.00	0.85	1.88
31.00	4.99	4.99	4.99	0.00	0.00	0.00	0.11	0.00	0.92	0.00	0.00	1.40	0.00	0.00	0.46	0.00	0.00	0.89	0.00	0.00	0.00	0.49	0.00	1.26	0.34	0.01
32.00	5.00	5.00	5.00	0.00	0.04	0.00	0.00	0.00	0.82	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	1.07	0.00	0.00	0.00	0.00	0.00	1.06	0.06	2.94
33.00	4.99	4.99	4.99	0.00	0.06	0.00	0.00	0.00	1.18	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	5.00	5.00	5.00	0.00	1.20	0.00	0.24	0.00	0.65	0.00	0.00	0.44	0.00	0.00	0.08	0.07	0.00	0.58	0.00	0.00	0.00	0.18	0.00	0.06	0.53	1.32
35.00	5.00	5.00	5.00	0.00	0.31	0.00	0.02	0.00	1.28	0.00	0.00	0.35	0.00	0.00	0.26	0.29	0.00	0.00	0.00	0.00	0.00	2.01	0.00	2.11	0.00	1.75
36.00	4.99	4.99	4.99	0.00	0.00	0.00	0.06	0.00	1.12	0.00	0.00	1.47	0.00	0.00	0.00	0.24	0.00	0.26	0.00	0.00	0.00	0.46	0.00	0.00	0.71	1.53
37.00	5.00	5.00	5.00	0.00	0.04	0.00	1.17	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	1.14	0.00	0.00	0.00	1.73	0.00	2.13	0.08	0.75
38.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	1.14	0.00	0.00	0.00	0.88	0.00	0.41	0.01	3.17
39.00	5.00	5.00	5.00	0.00	0.59	0.00	0.00	0.00	0.74	0.00	0.00	1.01	0.00	0.00	0.00	0.42	0.00	0.91	0.00	0.00	0.00	1.27	0.00	2.30	0.00	2.39
40.00	5.00	5.00	5.00	0.00	0.32	0.00	1.01	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.00	1.68	0.00	0.00	0.00	1.08	0.00	1.28	0.67	0.47
41.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.00	1.38	0.00	1.22	0.19	2.86
42.00	5.00	5.00	5.00	0.00	0.67	0.00	1.72	0.00	0.37	0.00	0.00	0.92	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	1.11
43.00	4.99	4.99	4.99	0.00	0.06	0.00	0.49	0.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	1.63	0.00	1.05	0.78	2.54
44.00	5.00	5.00	5.00	0.00	0.00	0.00	1.74	0.00	1.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.51	0.00	0.31	1.06	3.10
