Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.623s)
CreateVariables () DONE !!!
Creating 26 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25
2.00	4.98	4.98	4.96	0.00	0.00	0.00	0.86	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.87
3.00	5.00	5.00	5.00	0.00	0.00	0.00	2.12	1.68	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.88
4.00	4.99	4.99	4.99	0.00	0.00	0.00	0.13	0.59	0.00	0.12	0.00	0.00	0.00	0.00	0.00	1.53	0.00	0.00	2.58	0.00	0.00	0.00	0.00	1.17	0.00	0.33
5.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	3.21	0.00	0.97	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	1.61	0.00	0.00	0.00	0.00	0.09	0.00	2.66
6.00	4.99	4.99	4.99	1.40	0.00	0.00	1.68	2.61	0.00	3.16	0.00	0.00	0.00	0.00	0.00	1.83	0.00	0.00	2.53	0.00	0.00	0.00	0.00	0.00	0.00	0.61
7.00	5.00	5.00	5.00	0.00	0.00	0.00	0.58	3.18	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.00	0.78	0.00	1.14
8.00	5.00	5.00	5.00	1.25	0.00	0.00	0.49	1.58	0.00	0.73	0.00	0.00	0.00	0.00	0.00	2.50	0.00	0.00	2.90	0.01	0.00	0.00	0.00	1.26	0.00	2.48
9.00	4.99	4.99	4.99	0.00	0.00	0.00	0.57	0.00	0.00	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	1.22
10.00	5.00	5.00	5.00	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.66	0.00	0.00	0.98	0.00	0.00	0.00	0.00	0.18	0.00	0.59
11.00	4.99	4.99	4.99	0.81	0.00	0.00	0.00	2.05	0.00	3.64	0.00	0.00	0.00	0.00	0.00	4.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.74	0.00	4.89
12.00	5.00	5.00	5.00	0.16	0.00	0.00	0.00	4.70	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.78	0.00	0.00	2.71	0.00	0.00	0.00	0.00	0.84	0.00	3.04
13.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	1.59	0.00	1.59	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	2.07	0.00	0.00	0.00	0.00	3.16	0.00	4.50
14.00	4.99	4.99	4.99	0.52	0.00	0.00	0.00	1.71	0.00	0.60	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.71	0.00	1.32
15.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	2.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.45	0.07	0.00	0.00	0.00	4.98	0.00	4.12
16.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	3.20	0.00	2.14	0.00	0.00	0.00	0.00	0.00	1.35	0.00	0.00	4.31	0.01	0.00	0.00	0.00	2.99	0.00	3.73
17.00	5.00	5.00	5.00	1.63	0.00	0.00	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00	3.30	0.00	0.00	3.21	0.00	0.00	0.00	0.00	1.27	0.00	3.51
18.00	5.00	5.00	5.00	0.14	0.00	0.00	0.00	4.71	0.00	4.04	0.00	0.00	0.00	0.00	0.00	4.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.38
19.00	4.99	4.99	4.99	0.00	0.00	0.00	1.52	4.68	0.00	4.91	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	3.40	0.00	0.00	0.00	0.00	1.65	0.00	3.19
20.00	5.00	5.00	5.00	0.04	0.00	0.00	1.63	1.47	0.00	2.81	0.00	0.00	0.00	0.00	0.00	3.80	0.00	0.00	3.92	0.41	0.00	0.00	0.00	2.39	0.00	2.46
21.00	4.99	4.99	4.99	1.32	0.00	0.00	2.87	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.65	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.61	0.00	0.00
22.00	5.00	5.00	5.00	0.12	0.00	0.00	3.25	0.49	0.00	3.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.87	1.10	0.00	0.00	0.00	2.65	0.00	0.00
23.00	5.00	5.00	5.00	0.04	0.00	0.00	1.05	1.35	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.80	0.00	0.00	0.00	0.00	1.00	0.00	3.36
24.00	4.99	4.99	4.99	1.61	0.00	0.00	1.47	0.85	0.00	4.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.50	0.00	0.00	0.00	0.00	0.84	0.00	0.02
25.00	5.00	5.00	5.00	0.00	0.00	0.00	0.25	2.21	0.00	4.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.00	4.98	0.00	2.92
26.00	4.99	4.99	4.99	0.09	0.00	0.00	1.97	5.00	0.00	4.98	0.00	0.00	0.00	0.00	0.06	1.28	0.00	0.00	3.60	0.48	0.00	0.00	0.00	3.31	0.00	1.19
27.00	5.00	5.00	5.00	0.07	0.00	0.00	1.34	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	3.56	0.00	0.00	0.00	0.00	0.15	0.00	1.65
28.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	3.10	0.00	2.90	0.00	0.00	0.00	0.00	0.00	1.81	0.00	0.00	4.97	0.21	0.00	0.00	0.00	0.55	0.00	4.75
29.00	5.00	5.00	5.00	0.32	0.00	0.00	0.60	1.80	0.00	4.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.03	0.07	0.00	0.00	0.00	1.70	0.00	2.98
30.00	5.00	5.00	5.00	0.00	0.00	0.00	0.77	3.37	0.00	2.80	0.00	0.00	0.00	0.00	0.00	1.98	0.00	0.00	4.19	0.00	0.00	0.00	0.00	0.00	0.00	0.93
31.00	4.99	4.99	4.99	0.00	0.00	0.00	3.72	0.12	0.00	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.32	0.31	0.00	0.00	0.00	0.02	0.00	0.00
32.00	5.00	5.00	5.00	0.00	0.00	0.00	1.75	1.75	0.00	2.68	0.00	0.00	0.00	0.00	0.81	0.88	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.74	0.00	1.44
33.00	4.99	4.99	4.99	0.64	0.00	0.00	0.00	4.99	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.28	0.00	0.00	0.00	0.00	1.60	0.00	0.68
34.00	5.00	5.00	5.00	0.86	0.00	0.00	0.00	4.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.00	3.51	0.00	2.70
35.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	2.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.97	0.00	0.00	0.00	0.00	4.72	0.00	1.94
36.00	4.99	4.99	4.99	0.05	0.00	0.00	0.00	4.00	0.00	4.57	0.00	0.00	0.00	0.00	0.00	1.59	0.00	0.00	5.03	0.25	0.00	0.00	0.00	1.93	0.00	2.00
37.00	5.00	5.00	5.00	0.89	0.00	0.00	3.00	2.90	0.00	0.24	0.00	0.00	0.00	0.00	0.00	3.84	0.00	0.00	1.79	0.00	0.00	0.00	0.00	1.10	0.00	0.98
38.00	4.99	4.99	4.99	1.33	0.00	0.00	0.32	1.83	0.00	2.40	0.00	0.00	0.00	0.00	0.00	2.54	0.00	0.00	3.50	0.00	0.00	0.00	0.00	0.28	0.00	2.24
39.00	5.00	5.00	5.00	1.75	0.00	0.00	1.70	2.31	0.00	0.97	0.00	0.00	0.00	0.00	0.00	0.78	0.00	0.00	3.62	0.00	0.00	0.00	0.00	3.24	0.00	0.60
40.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	0.49	0.00	5.00	0.00	0.00	0.00	0.00	0.00	2.67	0.00	0.00	1.38	0.00	0.00	0.00	0.00	0.58	0.00	3.09
41.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	0.95	0.00	5.00	0.00	0.00	0.00	0.00	0.00	4.99	0.00	0.00	1.80	0.00	0.00	0.00	0.00	3.43	0.00	5.00
42.00	5.00	5.00	5.00	0.54	0.00	0.00	0.00	2.74	0.00	3.07	0.00	0.00	0.00	0.00	0.00	3.01	0.00	0.00	2.93	0.00	0.00	0.00	0.00	2.05	0.00	4.22
43.00	4.99	4.99	4.99	1.24	0.00	0.00	0.00	3.27	0.00	2.68	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.32	0.00	2.23
44.00	5.00	5.00	5.00	0.26	0.00	0.00	0.00	2.78	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.21	0.01	0.00	0.00	0.00	1.45	0.00	0.86
45.00	5.00	5.00	5.00	0.01	0.00	0.00	0.00	5.00	0.00	4.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	2.64	0.00	3.33
46.00	4.99	4.99	4.99	0.55	0.00	0.00	0.00	4.99	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	5.00	0.00	5.00
47.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	2.18	0.00	2.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.40	0.00	0.00	0.00	0.00	2.10	0.00	2.80
48.00	4.99	4.99	4.99	1.75	0.00	0.00	0.02	3.30	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.99	0.00	0.00	0.00	0.00	2.25	0.00	3.74
49.00	5.00	5.00	5.00	0.00	0.00	0.00	3.80	0.00	0.00	2.96	0.00	0.00	0.00	0.00	1.13	3.82	0.00	0.00	1.90	1.06	0.00	0.00	0.00	3.62	0.00	3.57
50.00	5.00	5.00	5.00	0.00	0.00	0.00	4.99	0.07	0.00	2.00	0.00	0.00	0.00	0.00	0.40	1.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.12	0.00	3.67
51.00	4.99	4.99	4.99	0.00	0.00	0.00	0.11	2.92	0.00	6.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	1.42	0.00	5.00
52.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	4.88	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	4.98
53.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	4.76	0.00	2.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.92	0.00	0.00	0.00	0.00	1.72	0.00	3.59
54.00	5.00	5.00	5.00	0.00	0.00	0.00	3.66	1.46	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.98	0.00	0.00	0.00	0.00	1.28	0.00	4.31
55.00	4.99	4.99	4.99	0.09	0.00	0.00	1.31	5.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.99	0.00	0.00	0.00	0.00	2.13	0.00	4.73
56.00	5.00	5.00	5.00	0.06	0.00	0.00	0.94	4.17	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.68	0.00	0.00	1.13	0.05	0.00	0.00	0.00	0.29	0.00	1.20
57.00	5.00	5.00	5.00	2.34	0.00	0.00	0.49	0.91	0.00	3.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.36	0.41	0.00	0.00	0.00	1.67	0.00	1.47
58.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	5.43	0.00	2.58	0.00	0.00	0.00	0.00	2.72	0.28	0.00	0.00	2.38	0.00	0.00	0.00	0.00	1.51	0.00	5.20
59.00	5.00	5.00	5.00	0.06	0.00	0.00	0.00	0.97	0.00	3.32	0.00	0.00	0.00	0.00	0.95	0.87	0.00	0.00	2.34	0.00	0.00	0.00	0.00	1.33	0.00	2.33
60.00	4.99	4.99	4.99	0.00	0.00	0.00	1.78	0.00	0.00	1.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.47	0.00	0.00	0.00	0.00	0.75	0.00	0.99
61.00	5.00	5.00	5.00	0.73	0.00	0.00	0.46	0.99	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.26	0.06	0.00	0.00	0.00	2.60	0.00	2.58
62.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	1.66	0.00	0.00	0.00	0.00	0.00	1.85	0.00	0.00	4.06	0.00	0.00	0.00	0.00	2.50	0.00	4.64
63.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.88	0.00	0.00	5.00	0.19	0.00	0.00	0.00	5.00	0.00	0.12
64.00	5.00	5.00	5.00	0.00	0.00	0.00	0.04	3.65	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.00	3.86	0.00	0.00	0.00	0.00	1.34	0.00	2.11
65.00	4.99	4.99	4.99	0.00	0.00	0.00	0.37	4.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	4.39	0.07	0.00	0.00	0.00	5.00	0.00	5.10
66.00	5.00	5.00	5.00	0.18	0.00	0.00	0.94	5.00	0.00	3.60	0.00	0.00	0.00	0.00	0.00	1.34	0.00	0.00	1.75	0.72	0.00	0.00	0.00	4.25	0.00	3.58
67.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	3.37	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.00	4.06	0.00	0.00	0.00	0.00	4.00	0.00	1.78
68.00	4.99	4.99	4.99	0.01	0.00	0.00	1.21	1.94	0.00	1.78	0.00	0.00	0.00	0.00	0.02	0.85	0.00	0.00	4.99	0.00	0.00	0.00	0.00	0.01	0.00	3.84
69.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.97	0.00	0.00	4.98	0.04	0.00	0.00	0.00	2.64	0.00	2.32
70.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.27	0.00	0.00	0.00	0.00	0.05	0.00	3.38
71.00	5.00	5.00	5.00	1.66	0.00	0.00	0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.29	0.00	0.13
72.00	5.00	5.00	5.00	0.41	0.00	0.00	3.74	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	3.13	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.97	0.00	3.54
73.00	4.99	4.99	4.99	0.75	0.00	0.00	4.18	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.27	0.00	0.00	0.00	3.38	0.00	3.74
74.00	5.00	5.00	5.00	0.34	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	5.05	0.00	0.00	3.60	0.12	0.00	0.00	0.00	0.93	0.00	4.56
75.00	4.99	4.99	4.99	2.38	0.00	0.00	0.00	0.00	0.00	4.42	0.00	0.00	0.00	0.00	0.00	4.99	0.00	0.00	2.33	0.00	0.00	0.00	0.00	0.25	0.00	5.00
76.00	5.00	5.00	5.00	2.03	0.00	0.00	1.94	1.83	0.00	1.87	0.00	0.00	0.00	0.00	0.00	1.79	0.00	0.00	1.39	0.00	0.00	0.00	0.00	0.13	0.00	1.93
77.00	5.00	5.00	5.00	4.11	0.00	0.00	2.45	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.17	0.00	0.00	0.00	0.00	0.49	0.00	2.94
78.00	4.99	4.99	4.99	4.52	0.00	0.00	0.00	0.00	0.00	4.99	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.58	0.00	1.04
79.00	5.00	5.00	5.00	0.69	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.20	2.59	0.00	0.00	1.13	0.00	0.00	0.00	0.00	2.52	0.00	2.23
80.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	0.00	0.00	2.13	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.00	4.73	0.00	0.00	0.00	0.00	0.68	0.00	2.18
81.00	5.00	5.00	5.00	0.78	0.00	0.00	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.58	0.25	0.00	0.00	0.00	1.21	0.00	1.50
82.00	4.99	4.99	4.99	0.18	0.00	0.00	0.00	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.39	0.00	0.00	0.00	0.00	3.91	0.00	4.22
83.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	5.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	4.20	0.00	5.00
84.00	5.00	5.00	5.00	1.05	0.00	0.00	0.32	0.00	0.00	1.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.25	0.00	0.00	0.00	2.79	0.00	4.11
85.00	4.99	4.99	4.99	2.83	0.00	0.00	3.06	1.31	0.00	1.13	0.00	0.00	0.00	0.00	0.00	3.20	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.02	0.00	4.70
86.00	5.00	5.00	5.00	3.03	0.00	0.00	0.48	5.98	0.00	4.93	0.00	0.00	0.00	0.00	0.00	1.05	0.00	0.00	4.99	0.29	0.00	0.00	0.00	0.89	0.00	4.55
87.00	4.99	4.99	4.99	0.00	0.00	0.00	3.32	0.75	0.00	1.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.98	0.00	0.00	0.00	0.00	0.00	0.00	4.96
88.00	5.00	5.00	5.00	0.00	0.00	0.00	0.39	0.00	0.00	3.71	0.00	0.00	0.00	0.00	0.00	3.67	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	2.41
89.00	5.00	5.00	5.00	0.60	0.00	0.00	0.00	1.27	0.00	0.08	0.00	0.00	0.00	0.00	0.00	1.33	0.00	0.00	1.51	0.00	0.00	0.00	0.00	0.88	0.00	2.43
90.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	0.07	0.00	2.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.93	0.00	0.00	0.00	0.00	0.91	0.00	2.04
91.00	5.00	5.00	5.00	0.01	0.00	0.00	0.51	3.80	0.00	3.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.00	1.31	0.00	4.88
92.00	4.99	4.99	4.99	1.58	0.00	0.00	0.91	0.00	0.00	4.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.38	0.01	0.00	0.00	0.00	5.38	0.00	0.77
