Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.638s)
CreateVariables () DONE !!!
Creating 26 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25
2.00	2.49	2.49	2.49	0.00	0.00	0.00	0.00	0.00	0.04	0.33	0.00	0.01	0.00	0.00	0.00	0.04	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.18	0.07
3.00	2.50	2.50	2.50	0.00	0.00	0.00	0.06	0.00	0.00	0.18	0.00	0.12	0.00	0.00	0.00	0.23	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.04	0.00	0.12
4.00	2.50	2.50	2.50	0.00	0.00	0.00	0.00	0.00	0.09	0.81	0.00	0.03	0.00	0.00	0.00	0.07	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.01	0.11
5.00	2.50	2.50	2.50	0.30	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.08	0.00	0.00	0.34	0.00	0.00	0.00	0.00	0.00	0.55	1.35
6.00	2.50	2.50	2.50	0.06	0.00	0.18	0.37	0.00	1.36	0.31	0.00	0.07	0.00	0.00	0.00	1.30	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.55	0.07
7.00	2.49	2.49	2.49	0.00	0.00	0.00	1.49	0.00	0.38	0.31	0.00	0.00	0.00	0.00	0.00	0.63	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.80	0.95
8.00	2.50	2.50	2.50	0.10	0.00	0.00	0.00	0.00	2.03	0.00	0.00	0.18	0.00	0.00	0.00	0.06	0.00	0.00	0.69	0.00	0.00	0.00	0.00	1.27	0.17	0.53
9.00	2.50	2.50	2.50	0.08	0.00	0.00	0.90	0.00	1.73	1.71	0.00	0.45	0.00	0.00	0.00	0.28	0.00	0.00	0.72	0.00	0.00	0.00	0.00	0.03	0.00	0.19
10.00	2.50	2.50	2.50	0.00	0.00	0.22	0.04	0.00	1.62	0.28	0.00	0.00	0.00	0.00	0.00	0.84	0.00	0.00	0.08	0.00	0.00	0.60	0.00	0.67	0.00	0.73
11.00	2.50	2.50	2.50	0.00	0.00	0.07	0.00	0.00	0.00	0.36	0.00	1.57	0.00	0.00	0.00	0.00	0.00	0.53	0.31	0.00	0.00	0.16	0.00	0.04	1.66	0.00
12.00	2.49	2.49	2.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.72	0.00	0.40	0.00	0.00	0.00	0.16	0.00	0.00	0.62	2.75
13.00	2.50	2.50	2.50	0.00	0.00	0.00	0.16	0.00	0.01	0.50	0.00	0.13	0.00	0.00	0.00	0.09	0.00	0.04	1.53	0.00	0.00	0.75	0.00	0.00	0.34	1.56
14.00	2.50	2.50	2.50	0.52	0.00	0.72	2.26	0.00	0.01	0.27	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.98	0.80	0.00	0.00	0.33	0.00	0.96	0.00	0.09
15.00	2.50	2.50	2.50	0.52	0.00	0.00	0.00	0.00	1.47	0.00	0.00	0.21	0.00	0.00	0.00	2.41	0.00	0.00	0.82	0.00	0.00	0.00	0.00	0.00	0.00	0.35
16.00	2.50	2.50	2.50	0.06	0.00	0.00	0.00	0.00	0.00	1.70	0.00	0.23	0.00	0.00	0.00	0.55	0.00	0.84	0.61	0.00	0.00	0.05	0.00	0.00	0.00	0.00
17.00	2.50	2.50	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	2.49	2.49	2.49	0.28	0.00	1.79	0.80	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.58	0.00	0.00	0.43	0.00	0.00	0.13	0.00	0.46	0.00	0.65
19.00	2.50	2.50	2.50	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	1.13	0.00	0.00	0.00	2.50	0.00	1.11	0.00	0.00	0.00	0.00	0.00	1.45	0.00	0.00
20.00	2.50	2.50	2.50	0.00	0.00	0.00	0.07	0.00	0.27	0.59	0.00	0.13	0.00	0.00	0.00	0.00	0.00	2.22	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00
