Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.557s)
CreateVariables () DONE !!!
Creating 26 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25
2.00	4.99	4.99	4.97	0.00	0.00	0.00	0.00	0.66	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.00	0.00	0.00	0.00
3.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	0.18	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.32
4.00	4.99	4.99	4.99	0.11	0.00	0.00	0.00	1.50	0.24	0.11	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.68
5.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	0.52	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.00	0.00	1.02	0.00	0.00	0.00	1.50
6.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	2.19	0.00	2.77	0.00	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.00	1.95	0.00	0.00	0.00	2.89
7.00	5.00	5.00	5.00	0.02	0.00	0.00	0.00	0.40	0.49	0.45	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.13
8.00	5.00	5.00	5.00	0.31	0.00	0.00	0.00	0.27	1.25	2.19	0.00	0.00	0.00	0.00	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.41
9.00	4.99	4.99	4.99	1.37	0.00	0.00	0.00	1.74	0.00	3.37	0.00	0.00	0.00	0.79	0.00	0.55	0.00	0.00	0.00	0.00	0.00	1.85	0.00	0.00	0.00	1.78
10.00	5.00	5.00	5.00	2.38	0.00	0.00	0.00	3.93	0.21	2.13	0.00	0.00	0.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	1.10
11.00	4.99	4.99	4.99	0.52	0.00	0.00	0.00	5.15	1.20	1.51	0.00	0.00	0.00	0.51	0.00	0.53	0.00	0.00	0.00	0.00	0.00	2.45	0.00	0.00	0.00	1.39
12.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	3.77	0.09	2.91	0.00	0.00	0.00	1.47	0.00	4.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.05
13.00	5.00	5.00	5.00	0.31	0.00	0.00	0.00	4.62	0.00	3.38	0.00	0.00	0.00	0.72	0.00	1.12	0.00	0.00	0.00	0.00	0.00	3.19	0.00	0.00	0.00	0.52
14.00	4.99	4.99	4.99	1.10	0.00	0.00	0.00	4.13	0.00	0.48	0.00	0.00	0.00	0.01	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	2.33
15.00	5.00	5.00	5.00	0.21	0.00	0.00	0.00	4.82	2.76	0.45	0.00	0.00	0.00	0.75	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.69
16.00	4.99	4.99	4.99	0.02	0.00	0.00	0.00	0.00	1.15	4.97	0.00	0.00	0.00	5.04	0.00	0.22	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.00	0.00
17.00	5.00	5.00	5.00	0.20	0.00	0.00	0.00	3.37	2.61	2.72	0.00	0.00	0.00	0.35	0.00	0.49	0.00	0.00	0.00	0.00	0.00	3.76	0.00	0.00	0.00	2.01
18.00	5.00	5.00	5.00	1.70	0.00	0.00	0.00	0.00	0.00	4.99	0.00	0.00	0.00	2.70	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09
19.00	4.99	4.99	4.99	0.31	0.00	0.00	0.00	0.85	0.04	3.19	0.00	0.00	0.00	1.40	0.00	2.18	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.00	0.99
20.00	5.00	5.00	5.00	0.93	0.00	0.00	0.00	1.14	0.01	4.77	0.00	0.00	0.00	1.04	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.97
21.00	4.99	4.99	4.99	0.02	0.00	0.00	0.00	1.38	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.82
22.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	3.67
23.00	5.00	5.00	5.00	1.74	0.00	0.00	0.00	1.53	0.16	2.01	0.00	0.00	0.00	0.01	0.00	1.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.99
24.00	4.99	4.99	4.99	0.13	0.00	0.00	0.00	0.86	2.05	2.89	0.00	0.00	0.00	1.72	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00
25.00	5.00	5.00	5.00	0.82	0.00	0.00	0.00	1.22	1.92	5.12	0.00	0.00	0.00	0.42	0.00	2.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.77
26.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	1.78	0.00	1.13	0.00	0.00	0.00	0.00	0.00	2.98	0.00	0.00	0.00	0.00	0.00	0.72	0.00	0.00	0.00	4.38
27.00	5.00	5.00	5.00	0.45	0.00	0.00	0.00	4.20	2.18	4.84	0.00	0.00	0.14	0.42	0.00	0.59	0.00	0.00	0.00	0.00	0.00	3.65	0.00	0.00	0.00	4.97
28.00	4.99	4.99	4.99	0.08	0.00	0.00	0.00	0.00	0.00	0.78	0.00	0.00	0.00	0.00	0.00	1.38	0.00	0.00	0.00	0.00	0.00	2.46	0.00	0.00	0.00	4.99
29.00	5.00	5.00	5.00	2.18	0.00	0.00	0.00	2.31	0.45	0.84	0.00	0.00	0.00	0.05	0.00	1.40	0.00	0.00	0.00	0.00	0.00	3.71	0.00	0.00	0.00	5.00
30.00	5.00	5.00	5.00	0.58	0.00	0.00	0.00	2.50	0.00	2.31	0.00	0.00	0.00	0.00	0.00	4.13	0.00	0.00	0.00	0.00	0.00	4.99	0.00	0.00	0.00	4.99
31.00	4.99	4.99	4.99	3.63	0.00	0.00	0.00	3.40	3.46	0.54	0.00	0.00	0.00	0.00	0.00	3.93	0.00	0.00	0.00	0.00	0.00	3.66	0.00	0.00	0.00	4.99
32.00	5.00	5.00	5.00	0.15	0.00	0.00	0.00	1.37	0.91	1.94	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	2.77
33.00	4.99	4.99	4.99	0.26	0.00	0.00	0.00	1.79	2.63	2.47	0.00	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.44
34.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	2.65	1.05	1.40	0.00	0.00	0.00	1.00	0.00	3.21	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	1.50
35.00	5.00	5.00	5.00	1.22	0.00	0.00	0.00	0.29	0.20	3.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.21	0.00	0.00	0.00	3.86
36.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	2.26	0.79	0.33	0.00	0.00	0.00	0.58	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.56
37.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	2.99	0.00	3.30	0.00	0.00	0.00	0.07	0.00	3.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.42
38.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	0.00	0.00	2.16	0.00	0.00	0.00	0.00	0.00	4.22	0.00	0.00	0.00	0.00	0.00	1.81	0.00	0.00	0.00	2.43
39.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	1.73	0.34	2.00	0.00	0.00	0.00	0.46	0.00	1.88	0.00	0.00	0.00	0.00	0.00	1.26	0.00	0.00	0.00	0.54
40.00	5.00	5.00	5.00	1.44	0.00	0.00	0.00	4.98	1.75	1.46	0.00	0.00	0.01	0.48	0.00	2.57	0.00	0.00	0.00	0.00	0.00	4.33	0.00	0.00	0.00	0.00
41.00	4.99	4.99	4.99	4.22	0.00	0.00	0.00	4.99	0.20	0.86	0.00	0.00	0.00	0.00	0.00	1.51	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	2.23
42.00	5.00	5.00	5.00	2.24	0.00	0.00	0.00	1.45	0.00	0.58	0.00	0.00	0.00	0.00	0.00	0.85	0.00	0.00	0.00	0.00	0.00	4.78	0.00	0.00	0.00	1.57
43.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	4.32	2.73	2.96	0.00	0.00	0.00	2.77	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.19
44.00	5.00	5.00	5.00	1.72	0.00	0.00	0.00	2.74	1.80	0.00	0.00	0.00	0.00	0.11	0.00	1.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.33
45.00	5.00	5.00	5.00	1.20	0.00	0.00	0.00	0.27	0.00	4.98	0.00	0.00	0.00	1.28	0.00	2.86	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.88
46.00	4.99	4.99	4.99	2.83	0.00	0.00	0.00	0.29	0.00	0.51	0.00	0.00	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.00	0.00	3.83	0.00	0.00	0.00	1.50
47.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	3.20	2.96	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.22	0.00	0.00	0.00	2.64
48.00	4.99	4.99	4.99	0.99	0.00	0.00	0.00	4.22	0.06	2.93	0.00	0.00	0.00	0.37	0.00	3.76	0.00	0.00	0.00	0.00	0.00	3.52	0.00	0.00	0.00	3.03
49.00	5.00	5.00	5.00	1.08	0.00	0.00	0.00	1.20	0.07	3.31	0.00	0.00	0.00	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.54
50.00	5.00	5.00	5.00	1.26	0.00	0.00	0.00	2.99	0.00	4.99	0.00	0.00	0.00	0.85	0.00	2.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.48
51.00	4.99	4.99	4.99	1.30	0.00	0.00	0.00	3.90	0.00	2.91	0.00	0.00	0.00	0.98	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.44
52.00	5.00	5.00	5.00	0.34	0.00	0.00	0.00	0.00	2.12	0.47	0.00	0.00	0.00	0.00	0.00	1.39	0.00	0.00	0.00	0.00	0.00	4.88	0.00	0.00	0.00	0.00
53.00	4.99	4.99	4.99	5.00	0.00	0.00	0.00	0.65	4.13	0.00	0.00	0.00	0.00	0.00	0.00	4.27	0.00	0.00	0.00	0.00	0.00	3.97	0.00	0.00	0.00	0.49
54.00	5.00	5.00	5.00	2.67	0.00	0.00	0.00	4.98	1.38	0.00	0.00	0.00	0.00	0.00	0.00	1.24	0.00	0.00	0.00	0.00	0.00	2.37	0.00	0.00	0.00	3.94
55.00	4.99	4.99	4.99	2.92	0.00	0.00	0.00	5.00	2.96	5.11	0.00	0.00	0.00	0.38	0.00	1.06	0.00	0.00	0.00	0.00	0.00	2.86	0.00	0.00	0.00	3.03
56.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	5.00	0.55	5.00	0.00	0.00	0.00	0.54	0.00	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.63
57.00	5.00	5.00	5.00	1.91	0.00	0.00	0.00	2.26	0.08	4.44	0.00	0.00	0.00	1.58	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.72
58.00	4.99	4.99	4.99	3.43	0.00	0.00	0.00	2.36	0.00	4.83	0.00	0.00	0.00	4.84	0.00	4.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
59.00	5.00	5.00	5.00	2.57	0.00	0.00	0.00	2.92	3.32	3.83	0.00	0.00	0.00	3.09	0.00	2.89	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	1.75
60.00	4.99	4.99	4.99	0.16	0.00	0.00	0.00	2.90	0.07	0.12	0.00	0.00	0.00	0.01	0.00	2.36	0.00	0.00	0.00	0.00	0.00	3.53	0.00	0.00	0.00	2.47
61.00	5.00	5.00	5.00	1.21	0.00	0.00	0.00	1.64	0.15	0.11	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.53	0.00	0.00	0.00	1.19
62.00	5.00	5.00	5.00	2.00	0.00	0.00	0.00	3.11	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00
63.00	4.99	4.99	4.99	0.32	0.00	0.00	0.00	4.11	0.00	0.52	0.00	0.00	0.00	0.37	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.37
64.00	5.00	5.00	5.00	2.77	0.00	0.00	0.00	0.00	1.47	0.24	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.04
65.00	4.99	4.99	4.99	0.60	0.00	0.00	0.00	4.27	0.66	0.99	0.00	0.00	0.00	0.49	0.00	1.34	0.00	0.00	0.00	0.00	0.00	3.76	0.00	0.00	0.00	3.37
66.00	5.00	5.00	5.00	0.20	0.00	0.00	0.00	0.38	0.00	4.57	0.00	0.00	0.00	0.01	0.00	2.33	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.00	0.00	3.25
67.00	5.00	5.00	5.00	0.79	0.00	0.00	0.00	0.00	1.61	4.44	0.00	0.00	0.00	1.91	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99
68.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	0.00	2.67	2.73	0.00	0.00	0.00	1.60	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	2.61
69.00	5.00	5.00	5.00	0.01	0.00	0.00	0.00	0.00	0.00	4.98	0.00	0.00	0.00	1.17	0.00	0.26	0.00	0.00	0.00	0.00	0.00	2.54	0.00	0.00	0.00	4.37
70.00	4.99	4.99	4.99	0.99	0.00	0.00	0.00	2.10	1.32	2.31	0.00	0.00	0.00	0.00	0.00	2.06	0.00	0.00	0.00	0.00	0.00	2.53	0.00	0.00	0.00	3.76
71.00	5.00	5.00	5.00	0.38	0.00	0.00	0.00	4.98	0.26	3.40	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.78
72.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	4.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.49
73.00	4.99	4.99	4.99	0.33	0.00	0.00	0.00	1.98	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	2.44	0.00	0.00	0.00	4.31
74.00	5.00	5.00	5.00	1.04	0.00	0.00	0.00	0.00	0.45	2.03	0.00	0.00	0.00	1.85	0.00	0.85	0.00	0.00	0.00	0.00	0.00	2.93	0.00	0.00	0.00	3.46
75.00	4.99	4.99	4.99	2.58	0.00	0.00	0.00	4.40	1.51	4.23	0.00	0.00	0.00	0.74	0.00	1.42	0.00	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	1.28
76.00	5.00	5.00	5.00	2.14	0.00	0.00	0.00	2.39	1.97	4.16	0.00	0.00	0.00	2.00	0.00	1.35	0.00	0.00	0.00	0.00	0.00	1.44	0.00	0.00	0.00	1.35
77.00	5.00	5.00	5.00	2.58	0.00	0.00	0.00	2.61	3.20	2.92	0.00	0.00	0.00	0.00	0.00	1.88	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.00	2.79
78.00	4.99	4.99	4.99	3.12	0.00	0.00	0.00	2.04	0.54	1.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.03	0.00	0.00	0.00	0.57
79.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	1.85	0.93	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00	3.33	0.00	0.00	0.00	0.00
80.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	4.92	2.96	3.47	0.00	0.00	0.00	2.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.85	0.00	0.00	0.00	0.51
81.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	5.00	0.78	0.47	0.00	0.00	0.00	0.38	0.00	2.73	0.00	0.00	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.34
82.00	4.99	4.99	4.99	4.23	0.00	0.00	0.00	3.58	2.07	0.49	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
83.00	5.00	5.00	5.00	2.05	0.00	0.00	0.00	0.00	2.31	4.50	0.00	0.00	0.00	2.07	0.00	3.21	0.00	0.00	0.00	0.00	0.00	2.28	0.00	0.00	0.00	2.60
84.00	5.00	5.00	5.00	1.37	0.00	0.00	0.00	0.68	0.49	0.00	0.00	0.00	0.00	0.04	0.00	3.59	0.00	0.00	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.49
85.00	4.99	4.99	4.99	3.60	0.00	0.00	0.00	0.58	0.67	1.71	0.00	0.00	0.00	0.06	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	1.98
86.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	1.86	0.12	1.10	0.00	0.00	0.00	0.18	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.00	0.00
87.00	4.99	4.99	4.99	2.00	0.00	0.00	0.00	3.33	0.00	2.66	0.00	0.00	0.00	0.95	0.00	0.59	0.00	0.00	0.00	0.00	0.00	2.28	0.00	0.00	0.00	3.85
88.00	5.00	5.00	5.00	2.85	0.00	0.00	0.00	5.00	0.02	1.85	0.00	0.00	0.00	0.01	0.00	0.28	0.00	0.00	0.00	0.00	0.00	3.67	0.00	0.00	0.00	1.98
89.00	5.00	5.00	5.00	2.23	0.00	0.00	0.00	4.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	4.99	0.00	0.00	0.00	2.21
90.00	4.99	4.99	4.99	0.99	0.00	0.00	0.00	0.34	0.12	2.36	0.00	0.00	0.00	1.44	0.00	3.76	0.00	0.00	0.00	0.00	0.00	2.11	0.00	0.00	0.00	0.09
91.00	5.00	5.00	5.00	0.12	0.00	0.00	0.00	4.44	2.84	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.35	2.81	0.00	0.00	0.00	0.00
92.00	4.99	4.99	4.99	0.04	0.00	0.00	0.00	1.86	1.46	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	1.17	2.45	0.00	0.00	0.00	0.72
93.00	5.00	5.00	5.00	0.01	0.00	0.00	0.00	3.09	0.01	0.00	0.00	0.00	0.00	0.00	0.00	5.06	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.49
94.00	5.00	5.00	5.00	0.69	0.00	0.00	0.00	5.00	3.43	0.84	0.00	0.00	0.00	0.05	0.00	1.00	0.00	0.00	0.00	0.00	1.45	0.00	0.00	0.00	0.00	2.94
95.00	4.99	4.99	4.99	0.05	0.00	0.00	0.00	3.19	2.01	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.00	0.00	2.06
96.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.00	0.00
97.00	4.99	4.99	4.99	1.33	0.00	0.00	0.00	1.19	0.00	0.75	0.00	0.00	0.00	0.00	0.00	1.40	0.00	0.00	0.00	0.00	0.37	4.11	0.00	0.00	0.00	1.27
98.00	5.00	5.00	5.00	1.54	0.00	0.00	0.00	0.80	0.25	0.00	0.00	0.00	0.00	0.00	0.00	1.37	0.00	0.00	0.00	0.00	0.15	3.33	0.00	0.00	0.00	0.02
99.00	5.00	5.00	5.00	0.34	0.00	0.00	0.00	3.33	0.09	0.99	0.00	0.00	0.00	0.52	0.00	1.81	0.00	0.00	0.00	0.00	1.47	1.54	0.00	0.00	0.00	1.51
100.00	4.99	4.99	4.99	3.96	0.00	0.00	0.00	0.00	0.04	4.03	0.00	0.00	0.00	3.07	0.00	0.00	0.00	0.00	0.00	0.00	1.99	3.79	0.00	0.00	0.00	4.82
101.00	5.00	5.00	5.00	0.62	0.00	0.00	0.00	3.05	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	3.44
