Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.587s)
CreateVariables () DONE !!!
Creating 26 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25
2.00	4.96	4.98	4.97	0.21	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.34
3.00	5.00	5.00	5.00	0.00	0.98	0.00	0.01	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.45
4.00	4.99	4.99	4.99	0.53	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.73
5.00	5.00	5.00	5.00	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.00	0.00	0.09	0.00	0.00	0.00	0.06	0.00	0.00	0.89	0.00	0.00	0.00	1.02
6.00	4.99	4.99	4.99	0.00	1.68	0.00	0.71	0.00	0.07	0.00	0.00	0.07	0.00	0.00	0.08	0.00	0.00	0.00	0.01	0.00	0.18	0.00	0.00	0.60	0.00	2.18
7.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	1.45	0.00	0.00	0.49	0.00	0.00	0.00	1.75	0.00	0.49	0.00	0.18
8.00	5.00	5.00	5.00	0.00	0.06	0.00	0.00	0.00	0.87	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.42	0.54	0.00	0.00	1.06	0.00	2.72	0.00	1.90
9.00	4.99	4.99	4.99	0.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00	0.74	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.88
10.00	5.00	5.00	5.00	0.07	0.26	0.16	0.39	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.18	0.08	0.00	0.48	2.06	0.00	0.00	0.00	3.39
11.00	4.99	4.99	4.99	0.11	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.73	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.95	1.01	0.00	0.61	0.00	1.34
12.00	5.00	5.00	5.00	0.00	0.00	0.00	0.72	0.00	0.02	0.00	0.00	0.14	0.00	0.00	0.01	0.00	0.00	0.29	0.62	0.13	0.21	0.00	0.00	0.42	0.00	2.06
13.00	5.00	5.00	5.00	0.00	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.58	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.82
14.00	4.99	4.99	4.99	0.39	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.09	0.00	0.00	0.00	1.10	0.00	0.97	0.00	1.40
15.00	5.00	5.00	5.00	0.07	0.00	0.18	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	1.34	0.00	0.00	0.05	0.14	0.00	0.16	0.44	0.00	1.55	0.00	0.49
16.00	4.99	4.99	4.99	0.00	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.22	0.00	0.09	1.63	0.00	1.34	0.00	0.00
17.00	5.00	5.00	5.00	0.29	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.38	0.00	0.38	0.15	0.00	0.93	0.71	0.00	0.11	0.00	0.49
18.00	5.00	5.00	5.00	0.45	0.27	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.92	0.00	0.00	0.00	1.04	0.00	0.09	0.00	1.12
19.00	4.99	4.99	4.99	0.00	0.33	0.00	1.08	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.06	0.00	0.00	1.50	0.00	0.06	0.00	0.92
20.00	5.00	5.00	5.00	0.20	0.00	0.00	0.06	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.01	0.05	0.00	0.00	0.18	0.11	1.30	0.65	0.00	2.30	0.00	1.33
21.00	4.99	4.99	4.99	0.69	0.02	0.24	1.27	0.00	0.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.71	0.00	0.00	0.00	0.00
22.00	5.00	5.00	5.00	0.44	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	1.34	0.00	0.00	2.18	0.00	0.00
23.00	5.00	5.00	5.00	0.18	0.81	0.00	0.00	0.00	1.24	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	1.05	0.02	0.00	0.00	1.22	0.00	0.00	0.01	0.00
24.00	4.99	4.99	4.99	0.37	0.02	0.25	1.12	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	1.41	0.00	1.13	0.00	1.31
25.00	5.00	5.00	5.00	0.02	0.00	0.00	0.01	0.00	0.22	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.72	0.77	0.00	0.97	0.02	0.00	0.00	0.00	0.00
26.00	4.99	4.99	4.99	0.01	0.06	0.06	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.05	0.00	0.32	0.00	0.00	0.31	1.21	0.00	0.00	0.00	0.00
