Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.395s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	1.57	0.06	0.55	0.00	0.06	1.99	0.77	0.05	0.35	0.00
3.00	1.97	1.14	0.00	0.00	0.00	2.00	2.52	0.00	0.15	0.12
4.00	1.92	1.87	0.33	0.00	0.28	2.00	2.00	0.00	0.00	0.00
5.00	1.84	1.44	0.58	0.01	0.33	2.00	1.91	0.64	1.28	1.14
6.00	2.01	1.95	1.71	0.49	0.15	2.00	1.87	0.28	0.21	0.00
7.00	1.99	2.10	1.85	0.04	0.94	2.00	2.01	0.00	0.02	0.00
8.00	1.95	1.95	1.71	0.64	0.04	1.99	2.01	0.13	0.04	0.19
9.00	2.00	1.60	1.64	0.61	0.00	2.00	2.00	0.26	0.55	0.00
10.00	1.93	1.83	1.45	0.00	0.00	2.00	1.64	0.00	0.05	0.29
11.00	1.85	1.55	1.07	0.82	0.00	2.00	1.85	0.57	0.44	0.32
12.00	2.00	0.52	0.84	0.29	0.00	2.00	1.77	0.00	0.00	0.00
13.00	1.93	2.27	0.64	0.00	0.00	2.00	2.00	0.00	0.11	0.00
14.00	1.99	1.95	0.00	0.00	0.00	1.99	1.81	0.00	0.00	0.00
15.00	2.00	1.92	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00
16.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00
17.00	1.99	1.99	1.78	0.00	0.00	2.00	2.00	1.73	1.79	1.73
