Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.444s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.46	0.00	1.99	0.00	1.48	1.53	0.00
3.00	0.00	0.00	0.00	1.59	0.00	2.00	1.35	1.91	1.10	0.87
4.00	0.00	0.00	0.00	1.83	0.00	2.00	2.00	1.07	1.78	1.74
5.00	0.00	0.00	0.00	1.52	1.13	2.00	1.98	0.54	0.21	0.37
6.00	0.00	1.71	0.00	1.84	1.47	2.00	2.03	1.72	1.46	1.41
7.00	0.00	1.92	0.00	0.87	0.54	2.00	1.85	1.80	0.64	0.60
8.00	0.00	1.97	0.00	0.69	0.00	1.99	1.95	1.81	0.64	0.27
9.00	0.00	1.51	0.00	1.06	0.00	2.00	1.92	1.65	1.58	0.18
10.00	0.00	2.05	0.00	0.35	0.00	2.00	1.99	1.65	0.09	0.27
11.00	0.00	1.97	0.00	1.95	0.15	2.00	1.91	1.85	0.45	1.39
12.00	0.00	2.01	0.00	1.01	0.42	2.00	2.01	0.87	0.61	0.08
13.00	0.00	2.00	0.00	0.00	0.00	2.00	1.99	2.04	0.54	0.55
14.00	0.00	2.00	0.00	1.84	0.42	1.99	2.00	1.94	0.98	0.00
15.00	0.00	2.00	0.00	1.87	1.21	2.00	2.00	1.85	1.83	0.00
16.00	0.00	2.00	0.00	1.55	1.21	2.00	2.00	1.46	1.73	0.07
17.00	0.00	1.98	0.00	1.53	0.00	2.00	2.00	1.92	0.95	0.00
18.00	0.00	1.88	0.00	1.58	0.11	2.00	2.00	1.73	1.30	0.07
19.00	0.00	2.00	0.00	1.63	0.34	2.00	2.00	1.64	2.21	0.29
20.00	0.00	1.75	0.00	1.98	0.12	1.99	1.99	1.63	1.15	0.00
21.00	0.00	1.08	0.00	1.15	0.00	2.00	1.99	1.55	0.02	0.28
22.00	0.00	2.01	0.00	1.86	0.00	2.00	2.01	1.92	1.68	0.00
23.00	0.00	2.00	0.00	1.21	0.59	2.00	2.00	1.20	1.41	0.49
24.00	0.00	2.00	0.00	1.32	1.21	2.00	1.98	0.29	1.58	1.30
25.00	0.00	1.99	0.00	1.92	1.80	2.00	1.99	1.24	1.99	1.79
26.00	0.00	2.00	0.00	2.00	1.97	1.99	2.00	2.00	2.00	2.01
27.00	0.00	2.00	0.00	1.97	1.98	2.00	1.98	1.97	1.97	1.97
28.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
29.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
30.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
31.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
32.00	0.00	1.99	0.00	1.07	0.19	1.99	1.47	0.49	0.25	0.53
33.00	0.00	1.97	0.00	1.55	0.00	2.00	1.99	1.30	0.57	0.00
34.00	0.00	1.86	0.00	0.29	0.61	2.00	2.01	1.88	0.00	0.00
35.00	0.00	1.01	0.00	0.58	0.00	2.00	0.88	0.87	0.05	0.00
36.00	0.00	2.03	0.00	1.61	0.00	2.00	2.03	1.99	0.22	0.08
37.00	0.00	2.00	0.00	1.85	0.35	2.00	2.00	1.95	0.00	0.14
38.00	0.00	1.95	0.00	1.85	1.15	1.99	1.97	1.85	1.80	0.84
39.00	0.00	1.77	0.00	1.53	0.00	2.00	1.84	1.77	1.27	0.00
40.00	0.00	2.00	0.00	0.28	0.31	2.00	1.98	1.87	1.92	0.00
41.00	0.00	2.00	0.00	1.10	0.01	2.00	2.00	1.91	1.77	0.34
42.00	0.00	2.00	0.00	1.99	0.00	2.00	2.00	1.95	2.00	0.00
43.00	0.00	1.97	0.00	1.84	0.14	2.00	1.99	1.92	1.80	0.28
44.00	0.00	1.84	0.00	0.46	0.05	1.99	2.00	0.69	0.20	0.09
45.00	0.00	2.00	0.00	0.04	0.31	2.00	1.93	1.81	0.51	0.06
46.00	0.00	2.00	0.00	0.41	0.00	2.00	2.00	1.91	1.77	0.00
47.00	0.00	1.98	0.00	1.11	1.08	2.00	1.99	1.92	0.98	0.05
48.00	0.00	2.01	0.00	1.54	0.04	2.00	2.01	2.00	0.61	0.31
49.00	0.00	1.98	0.00	0.32	0.27	2.00	1.90	1.85	0.82	0.21
50.00	0.00	1.92	0.00	1.48	0.00	2.00	1.90	1.78	1.31	0.49
51.00	0.00	2.00	0.00	1.74	0.00	1.99	2.00	1.84	1.39	0.00
52.00	0.00	1.92	0.00	1.21	0.01	2.00	2.00	2.04	1.14	0.31
53.00	0.00	1.73	0.00	0.81	0.00	2.00	1.78	0.87	0.11	0.00
54.00	0.00	1.98	0.00	1.10	0.32	2.00	2.00	2.00	0.84	0.31
55.00	0.00	1.99	0.00	1.44	0.00	2.00	2.00	1.66	1.26	0.00
56.00	0.00	2.00	0.00	1.32	0.40	2.00	1.99	1.84	1.34	0.61
57.00	0.00	2.00	0.00	1.81	0.60	1.99	2.00	1.97	0.61	0.39
58.00	0.00	2.00	0.00	2.00	0.00	2.00	2.00	1.93	0.41	0.00
59.00	0.00	1.92	0.00	1.74	0.21	2.00	2.00	1.78	1.75	0.00
60.00	0.00	1.75	0.00	1.01	0.15	2.00	1.92	2.00	0.22	0.26
61.00	0.00	1.91	0.00	0.38	0.00	2.00	1.91	1.74	1.28	0.07
62.00	0.00	2.11	0.00	0.46	0.00	2.00	1.99	1.97	0.86	0.51
63.00	0.00	1.63	0.00	1.72	0.20	1.99	1.37	1.28	0.54	0.77
64.00	0.00	2.11	0.00	0.85	0.24	2.00	2.16	1.99	0.72	0.00
65.00	0.00	1.98	0.00	0.69	0.60	2.00	2.00	1.99	0.73	0.00
66.00	0.00	2.00	0.00	0.00	0.13	2.00	2.00	1.90	1.13	0.00
67.00	0.00	1.99	0.00	0.00	0.00	2.00	2.00	1.74	1.54	0.00
68.00	0.00	1.94	0.00	0.72	0.08	2.00	1.99	1.87	1.12	0.21
69.00	0.00	2.00	0.00	0.72	0.41	1.99	1.86	1.68	1.28	1.01
70.00	0.00	2.00	0.00	1.74	1.74	2.00	2.00	1.98	1.85	0.06
71.00	0.00	2.00	0.00	1.55	0.87	2.00	2.00	1.86	1.58	0.75
72.00	0.00	1.99	0.00	1.59	0.47	2.00	2.00	1.83	0.94	0.67
73.00	0.00	2.00	0.00	2.00	1.64	2.00	2.00	1.99	1.87	0.00
74.00	0.00	1.92	0.00	1.07	0.41	2.00	1.54	1.33	0.37	0.55
75.00	0.00	2.06	0.00	1.24	1.00	1.99	1.99	1.80	0.99	0.28
76.00	0.00	1.88	0.00	1.33	0.00	2.00	1.84	1.72	0.52	0.14
77.00	0.00	1.98	0.00	1.28	0.82	2.00	1.98	1.64	0.84	0.92
78.00	0.00	2.04	0.00	1.87	0.00	2.00	2.01	2.01	2.18	0.21
79.00	0.00	1.86	0.00	1.66	0.00	2.00	1.86	1.24	1.04	0.11
80.00	0.00	1.87	0.00	1.60	0.15	2.00	2.00	1.41	0.28	0.24
81.00	0.00	2.00	0.00	0.25	0.82	1.99	1.90	1.93	1.77	0.33
82.00	0.00	2.00	0.00	1.11	0.47	2.00	2.01	1.68	0.26	0.04
83.00	0.00	2.00	0.00	0.87	0.00	2.00	1.83	1.52	1.54	0.00
84.00	0.00	2.00	0.00	0.05	0.00	2.00	1.95	1.85	1.65	0.00
85.00	0.00	1.99	0.00	0.57	0.00	2.00	2.00	1.98	0.18	0.28
86.00	0.00	2.00	0.00	1.25	1.98	2.00	2.03	2.06	1.98	1.45
87.00	0.00	2.00	0.00	0.45	0.45	1.99	0.45	0.45	0.45	0.44
88.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
89.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
90.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
91.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
92.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
93.00	0.00	1.99	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
94.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
95.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
96.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
97.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
98.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
99.00	0.00	1.99	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
100.00	0.00	2.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
101.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
102.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
103.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
104.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
105.00	0.00	1.99	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
106.00	1.94	2.00	1.40	0.80	0.92	1.99	1.73	1.53	0.97	0.86
107.00	1.98	1.99	1.95	0.01	0.02	2.00	1.99	1.98	1.90	0.02
108.00	2.01	2.01	1.91	0.02	0.02	2.00	2.01	2.00	2.05	0.04
109.00	2.00	1.90	1.55	0.41	0.02	2.00	1.97	1.57	0.20	0.29
110.00	2.00	2.08	1.45	0.65	0.68	2.00	2.03	1.87	1.08	0.00
111.00	2.00	1.91	1.53	1.51	0.01	2.00	1.94	1.58	1.41	0.00
