Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.071s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	8.40	7.20	6.58	0.92	1.45	1.99	0.31	1.81	0.77	0.97	0.00	1.66	0.47	0.00
3.00	8.40	7.20	6.59	0.44	0.00	1.25	0.00	0.41	0.00	1.10	0.18	1.24	0.99	0.00
4.00	8.40	7.21	6.61	2.23	0.35	1.35	0.00	0.00	0.04	2.07	0.54	0.33	0.40	0.40
5.00	8.41	7.20	6.59	0.25	0.00	0.00	0.00	0.09	0.00	1.25	0.84	1.83	0.00	0.49
6.00	8.40	7.21	6.61	0.00	0.00	0.00	1.48	0.05	0.49	1.84	0.13	0.00	0.15	1.33
7.00	8.40	7.20	6.59	0.00	0.00	0.00	1.32	0.15	0.00	1.17	1.15	0.00	0.94	0.34
8.00	8.41	7.20	6.61	0.00	0.00	0.00	0.65	0.99	0.00	1.66	0.00	0.00	1.74	0.00
9.00	8.40	7.21	6.59	0.00	1.44	2.45	1.18	0.00	0.49	2.77	1.08	0.00	0.00	0.38
10.00	8.40	7.20	6.61	2.21	0.61	0.16	0.07	0.61	0.24	1.34	0.02	1.65	0.25	0.00
11.00	8.41	7.21	6.59	0.00	0.26	1.47	0.02	0.00	0.00	1.22	1.02	0.27	0.00	0.38
12.00	8.40	7.20	6.61	0.07	0.80	1.17	0.05	0.00	0.14	1.14	0.00	0.59	0.00	0.00
13.00	8.40	7.20	6.59	0.00	0.28	0.33	2.12	0.00	0.00	3.26	0.09	0.07	0.00	0.01
14.00	8.41	7.21	6.61	0.00	0.00	0.00	2.14	0.00	0.53	0.00	1.27	0.01	0.01	1.01
15.00	8.40	7.20	6.59	0.12	0.27	0.13	0.99	0.00	0.31	2.30	1.25	0.00	0.00	0.01
16.00	8.40	7.21	6.59	1.64	0.40	1.31	0.00	0.00	0.00	1.33	0.00	0.99	0.04	0.00
17.00	8.41	7.20	6.61	0.00	0.49	0.00	0.00	0.00	0.80	0.87	0.00	0.00	0.00	0.00
18.00	8.40	7.21	6.59	0.00	0.74	0.00	0.11	0.49	0.61	1.66	0.88	0.89	0.49	2.70
19.00	8.40	7.20	6.61	0.38	0.05	0.82	0.87	0.00	0.24	0.02	0.00	3.19	1.27	0.72
20.00	8.40	7.20	6.59	0.16	0.00	2.14	0.28	0.08	0.88	0.92	0.00	0.52	0.00	1.67
21.00	8.41	7.21	6.61	0.24	0.33	1.30	0.75	0.01	0.00	2.23	0.07	1.28	1.06	0.27
22.00	8.40	7.20	6.59	1.61	0.69	2.85	0.49	0.00	0.62	2.50	0.08	2.72	1.50	0.35
23.00	8.40	7.21	6.61	0.00	0.20	0.00	0.00	0.00	0.00	0.49	0.93	1.58	1.65	1.92
24.00	8.41	7.20	6.59	2.60	0.73	0.09	0.00	0.49	0.00	1.58	0.26	2.79	0.59	1.10
25.00	8.40	7.20	6.61	0.00	0.00	0.00	0.49	0.00	0.00	0.97	1.32	1.00	1.85	0.73
26.00	8.40	7.21	6.59	0.99	0.49	0.99	1.80	0.53	0.00	2.50	1.18	1.24	0.59	1.68
27.00	8.41	7.20	6.61	2.52	0.59	1.63	0.00	0.00	0.14	0.78	2.21	0.66	0.62	1.24
28.00	8.40	7.21	6.59	1.19	0.00	3.01	0.00	0.82	3.58	0.00	3.34	3.20	0.00	0.45
29.00	8.40	7.20	6.59	1.18	0.07	0.21	0.00	0.00	0.00	0.00	0.00	2.66	0.00	0.12
30.00	8.41	7.20	6.61	1.10	0.02	0.57	0.00	0.00	0.00	1.72	0.00	0.51	0.44	0.55
