Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.150s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	9.59	0.00	0.05	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.88	0.00	0.00	0.00	0.00	0.40
3.00	9.60	0.42	0.74	0.00	0.00	0.28	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16
4.00	9.60	0.12	0.99	0.00	0.00	0.16	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	9.60	0.00	0.00	0.00	0.00	0.21	0.26	0.00	0.09	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.01
6.00	9.61	0.00	1.84	0.00	0.00	0.46	0.24	0.07	0.12	0.00	0.00	1.02	0.02	0.00	0.00	0.00	0.00
7.00	9.60	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.00
8.00	9.60	0.18	0.00	0.40	0.00	1.11	0.00	0.00	0.00	0.00	0.00	0.68	0.00	0.00	0.00	0.00	0.00
9.00	9.60	0.05	0.00	0.00	0.00	2.65	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.00	0.00	0.00	0.00
10.00	9.60	0.38	0.99	3.66	0.00	0.49	0.00	0.00	0.00	0.00	0.00	1.51	0.00	0.00	0.00	0.00	1.97
11.00	9.61	0.35	1.08	0.24	0.00	0.99	0.00	0.15	0.01	0.00	0.00	0.81	0.00	0.00	0.00	0.05	0.00
12.00	9.60	0.62	0.18	0.00	0.00	0.81	0.00	0.00	0.00	0.05	0.00	0.31	0.00	0.00	0.00	0.00	0.45
