Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.153s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	8.07	7.18	0.00	1.59	0.00	0.65	0.64	2.76	0.00	0.00	0.00	1.28	0.00	0.00	0.00	0.00	0.48	0.00	0.51
3.00	8.10	7.20	0.00	1.27	0.00	0.00	0.12	2.73	0.00	0.00	0.00	1.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	8.10	7.21	0.00	0.68	0.08	0.00	0.00	0.00	0.02	0.00	0.00	1.92	0.00	0.00	0.00	0.34	0.00	0.00	0.06
5.00	8.10	7.20	0.00	0.02	0.02	0.00	0.00	0.18	0.00	0.00	0.00	1.31	0.00	0.00	0.00	1.42	0.00	0.00	0.00
6.00	8.10	7.21	0.00	0.05	0.26	0.00	0.00	1.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	8.10	7.20	0.00	0.45	0.00	0.49	0.00	0.81	1.31	0.00	0.00	0.00	0.00	0.00	0.00	1.24	0.00	0.00	0.00
8.00	8.09	7.20	0.00	0.00	0.41	0.00	0.06	3.91	1.54	0.00	0.00	1.81	0.00	0.31	0.00	0.99	0.00	0.00	0.61
9.00	8.10	7.21	0.00	0.49	0.00	0.00	0.40	0.87	0.00	0.31	0.00	2.60	0.00	0.00	0.00	0.00	1.26	0.00	0.57
10.00	8.10	7.20	0.00	0.49	0.00	0.00	0.38	1.44	0.11	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
11.00	8.10	7.21	0.00	0.04	0.00	0.00	0.00	1.68	0.37	0.00	0.00	0.00	0.07	0.09	0.00	0.01	0.00	0.00	0.00
12.00	8.10	7.20	0.00	0.02	0.00	0.00	0.07	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	8.10	7.20	0.00	0.33	0.00	0.00	0.02	0.54	0.33	0.00	0.00	0.49	0.16	0.00	0.00	0.81	0.00	0.00	0.00
14.00	8.09	7.21	0.00	0.11	0.00	0.00	0.16	1.22	1.24	0.00	0.00	2.50	0.02	0.00	0.00	0.52	0.00	0.00	0.37
15.00	8.10	7.20	0.00	0.06	0.05	0.00	0.05	0.00	0.00	0.27	0.38	0.01	0.00	0.00	0.00	0.07	2.03	0.00	0.65
16.00	8.10	7.21	0.00	0.01	0.49	0.00	0.22	0.00	0.32	0.00	0.09	2.13	0.01	0.00	0.00	0.01	0.14	0.00	0.00
17.00	8.10	7.20	0.00	0.00	0.00	0.09	0.24	1.34	1.11	0.00	0.16	1.06	0.00	0.00	0.00	0.00	1.51	0.18	1.04
18.00	8.10	7.21	0.00	2.16	0.49	0.85	0.51	0.99	0.00	0.00	0.00	5.00	0.00	0.00	0.00	1.42	0.00	0.00	1.21
19.00	8.10	7.20	0.00	0.91	0.00	0.42	0.28	0.00	0.00	0.00	0.00	1.67	0.00	0.00	0.00	0.26	0.01	0.00	0.34
20.00	8.09	7.20	0.00	1.50	0.00	0.00	0.08	0.00	0.00	0.00	0.02	0.04	0.00	0.00	0.00	0.06	0.08	0.00	0.00
21.00	8.10	7.21	0.00	0.00	0.00	0.46	0.00	2.24	0.00	0.00	0.00	3.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	8.10	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	2.86	0.00	0.00	0.00	2.97	0.00	0.00	0.39
23.00	8.10	7.21	0.00	0.00	0.00	0.99	0.09	1.48	0.00	0.00	0.13	1.44	0.00	0.00	0.00	0.26	1.35	0.49	1.21
24.00	8.10	7.20	0.00	0.49	0.00	0.00	1.01	1.41	1.80	0.00	0.00	2.73	0.00	0.00	0.00	0.52	1.13	0.12	1.27
25.00	8.10	7.20	0.00	2.34	0.00	0.12	0.19	0.99	1.84	0.26	0.16	1.86	0.91	0.00	0.00	0.00	1.17	0.00	0.55
26.00	8.09	7.21	0.00	0.49	0.00	1.41	0.02	0.00	2.32	0.00	0.00	3.29	0.00	0.00	0.00	0.68	0.31	0.00	0.18
27.00	8.10	7.20	0.00	0.00	2.64	0.24	0.01	4.38	1.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.77
28.00	8.10	7.21	0.00	0.47	0.26	0.11	0.15	0.00	0.26	0.00	0.00	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.37
29.00	8.10	7.20	0.00	0.00	0.00	0.02	0.09	0.12	0.00	0.00	0.00	1.45	0.00	0.00	0.00	0.00	0.00	0.00	0.54
30.00	8.10	7.20	0.00	0.00	0.49	2.38	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	1.27
31.00	8.10	7.21	0.00	0.00	0.12	0.74	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.44
32.00	8.10	7.20	0.00	0.00	0.00	0.29	0.20	0.00	0.00	0.26	0.00	1.70	0.00	0.00	0.00	0.00	1.10	0.84	0.00
33.00	8.09	7.21	0.00	0.00	0.00	3.01	0.01	0.49	0.00	0.12	0.66	0.01	0.00	0.00	0.00	0.00	1.18	0.00	0.29
34.00	8.10	7.20	0.00	0.00	0.00	0.41	0.47	0.00	0.65	0.00	0.44	3.77	0.00	0.06	0.00	0.00	0.06	0.00	0.00
35.00	8.10	7.21	0.00	0.00	1.11	1.42	0.00	1.55	0.00	0.00	0.00	1.94	0.00	0.00	0.00	0.00	0.00	0.00	0.98
36.00	8.10	7.20	0.00	0.00	0.05	0.51	0.14	0.00	0.00	0.09	0.00	1.75	0.00	0.00	0.00	0.00	0.28	0.12	0.49
37.00	8.10	7.20	0.00	0.00	0.00	0.00	0.20	1.32	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.05	0.37	0.00	0.00
38.00	8.10	7.21	0.00	0.00	0.00	0.85	0.24	1.97	0.60	0.01	0.11	0.00	0.00	0.06	0.00	0.00	1.44	0.07	1.08
39.00	8.09	7.20	0.00	0.00	0.00	0.00	0.00	0.00	1.05	0.00	0.00	3.31	0.00	0.24	0.00	1.22	0.00	0.00	1.32
40.00	8.10	7.21	0.00	0.00	0.00	1.10	0.00	1.02	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.99	1.11	0.00	0.94
41.00	8.10	7.20	0.00	0.00	0.00	0.00	0.18	1.60	0.00	0.02	0.66	0.00	0.00	0.00	0.00	0.99	0.13	0.00	0.00
42.00	8.10	7.20	0.00	0.00	0.00	0.00	0.00	0.99	1.68	0.00	0.00	3.20	0.00	0.00	0.00	0.35	0.00	0.00	0.00
43.00	8.10	7.21	0.00	0.28	0.12	0.00	0.01	0.15	0.00	0.05	0.00	3.90	0.00	0.00	0.00	0.99	0.59	0.00	0.00
44.00	8.10	7.20	0.00	1.06	0.00	0.00	1.48	0.00	1.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
45.00	8.09	7.21	0.00	0.14	0.00	0.01	0.35	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.35	0.00	0.00	0.05
46.00	8.10	7.20	0.00	0.00	0.00	0.02	0.07	0.08	0.01	0.00	0.04	1.94	0.00	0.00	0.00	0.00	0.55	0.49	0.53
47.00	8.10	7.21	0.00	0.16	0.00	0.00	0.00	0.49	0.15	0.00	0.00	1.31	0.00	0.00	0.00	0.68	0.32	0.00	1.07
