Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.055s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	6.59	6.59	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
3.00	6.59	6.59	0.00	1.39	0.00	1.02	4.39	0.00	0.00	0.14
4.00	6.61	6.61	0.00	0.95	3.96	3.07	2.07	0.00	0.00	1.01
5.00	6.59	6.59	0.00	1.68	5.97	3.29	3.17	0.00	0.00	1.78
6.00	6.61	6.61	0.00	1.04	2.51	0.00	3.17	0.00	0.00	2.70
7.00	6.59	6.59	0.00	1.25	3.40	0.00	3.14	0.00	0.00	2.30
8.00	6.61	6.61	0.00	0.06	3.38	4.43	2.43	0.00	0.00	1.98
9.00	6.59	6.59	0.00	0.64	4.92	0.00	4.38	0.00	0.00	1.42
10.00	6.61	6.61	0.00	0.61	5.43	0.00	1.40	0.00	0.00	1.78
11.00	6.59	6.59	0.00	0.00	2.24	1.98	5.04	0.00	0.00	2.01
12.00	6.61	6.61	0.00	0.00	6.10	4.60	2.74	0.00	0.00	1.31
13.00	6.59	6.59	0.00	0.00	4.78	0.33	1.66	0.00	0.00	2.01
14.00	6.61	6.59	0.00	2.00	3.52	2.21	3.18	0.00	0.00	1.55
15.00	6.59	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.27
16.00	6.59	6.59	0.00	1.90	2.77	0.00	1.93	0.00	0.00	2.99
17.00	6.61	6.61	0.00	0.16	5.26	4.17	1.44	0.00	0.00	1.90
18.00	6.59	6.59	0.00	0.00	3.46	0.00	2.11	0.00	0.00	1.83
19.00	6.61	6.61	0.00	0.31	4.78	0.00	4.91	0.00	0.00	2.87
20.00	6.59	6.59	0.00	0.31	5.66	1.48	5.06	0.00	0.00	2.65
21.00	6.61	6.61	0.00	1.71	3.83	3.82	4.38	0.00	0.00	0.60
22.00	6.59	6.59	0.00	2.38	6.02	0.64	3.70	0.00	0.00	2.41
23.00	6.61	6.61	0.00	1.37	3.59	2.60	4.60	0.00	0.00	1.74
24.00	6.59	6.59	0.00	0.00	2.11	4.85	4.70	0.00	0.00	1.27
25.00	6.61	6.61	0.00	3.94	4.37	5.00	2.99	0.00	0.00	1.00
26.00	6.59	6.59	0.00	0.31	3.74	5.51	1.67	0.00	0.00	1.47
27.00	6.61	6.59	0.00	0.00	2.78	4.20	0.49	0.00	0.00	1.24
28.00	6.59	6.61	0.00	0.00	4.63	3.03	0.00	0.00	0.00	2.78
29.00	6.59	6.59	0.00	0.84	3.69	1.55	1.90	0.00	0.00	2.87
30.00	6.61	6.61	0.00	0.00	0.00	0.00	3.93	0.00	0.00	3.46
31.00	6.59	6.59	0.00	2.52	4.82	0.00	3.34	0.00	0.00	1.12
32.00	6.61	6.61	0.00	0.31	4.92	3.11	1.86	0.00	0.00	0.67
33.00	6.59	6.59	0.00	0.65	3.03	0.64	2.47	0.00	0.00	2.65
34.00	6.61	6.61	0.00	2.66	5.70	0.00	3.51	0.00	0.00	2.18
35.00	6.59	6.59	0.00	0.18	4.18	2.60	2.41	0.00	0.00	1.88
36.00	6.61	6.61	0.00	1.00	5.29	0.72	5.17	0.00	0.00	1.65
37.00	6.59	6.59	0.00	2.65	5.33	4.97	4.62	0.00	0.00	1.21
38.00	6.61	6.61	0.00	0.58	2.43	4.35	4.09	0.00	0.00	1.22
39.00	6.59	6.59	0.00	2.74	5.55	5.43	3.04	0.00	0.00	1.21
40.00	6.61	6.61	0.00	0.72	4.36	4.04	3.92	0.00	0.00	1.21
41.00	6.59	6.59	0.00	1.85	2.68	0.45	4.76	0.00	0.00	1.40
42.00	6.59	6.59	0.00	0.33	4.65	0.00	2.43	0.00	0.00	2.50
43.00	6.61	6.61	0.00	0.67	3.50	1.28	4.53	0.00	0.00	2.32
44.00	6.59	6.59	0.00	0.00	0.00	2.17	1.39	0.00	0.00	2.94
45.00	6.61	6.61	0.00	0.00	0.00	0.00	0.15	0.00	0.00	3.67
46.00	6.59	6.59	0.00	0.00	2.07	1.41	2.89	0.00	0.00	2.33
47.00	6.61	6.61	0.00	2.05	4.13	0.00	3.50	0.00	0.00	2.65
48.00	6.59	6.59	0.00	0.00	5.08	2.20	4.47	0.00	0.00	2.18
49.00	6.61	6.61	0.00	1.85	5.58	0.00	2.36	0.00	0.00	0.97
50.00	6.59	6.59	0.00	0.00	2.98	0.00	2.65	0.00	0.00	2.43
