Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.304s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	8.35	7.77	7.45	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00
3.00	8.40	7.80	7.50	1.94	3.29	0.00	0.00	0.00	0.00	2.92	0.00	0.00	0.00	0.00	0.00	0.00
4.00	8.40	7.81	7.50	0.00	2.77	0.00	0.00	0.00	0.01	0.67	0.39	0.00	0.00	0.00	0.00	0.15
5.00	8.41	7.80	7.50	0.31	0.25	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.86
6.00	8.40	7.80	7.50	0.49	2.50	0.00	0.33	0.00	0.00	1.21	0.00	0.00	0.06	0.00	0.00	0.00
7.00	8.40	7.81	7.50	0.02	3.23	0.00	1.63	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	1.10
8.00	8.41	7.80	7.50	0.00	1.70	0.00	0.61	0.00	0.00	0.95	0.92	0.00	0.00	0.00	0.00	0.20
9.00	8.40	7.80	7.50	2.38	0.99	0.00	0.48	0.00	0.00	2.96	0.00	0.00	0.00	0.00	0.00	0.00
10.00	8.40	7.81	7.49	0.07	1.54	0.01	2.46	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.18
11.00	8.41	7.80	7.50	0.29	2.11	0.00	2.51	0.00	0.00	1.74	0.02	0.00	0.04	0.00	0.00	1.91
12.00	8.40	7.81	7.50	0.49	0.22	0.00	0.00	0.00	0.00	1.57	0.00	0.00	0.00	0.00	0.00	1.94
13.00	8.40	7.80	7.50	0.45	0.00	0.00	0.62	0.00	0.00	1.58	0.05	0.00	0.00	0.00	0.00	1.24
14.00	8.41	7.80	7.50	2.14	0.49	0.00	0.61	0.00	0.00	1.90	0.53	0.00	0.00	0.00	0.00	0.00
15.00	8.40	7.81	7.50	1.50	0.00	0.00	0.00	0.00	0.00	2.50	0.00	0.00	0.04	0.00	0.00	2.12
16.00	8.40	7.80	7.50	1.38	0.00	0.00	0.00	0.00	0.00	1.65	0.00	0.00	0.00	0.00	0.00	0.12
17.00	8.41	7.80	7.50	0.77	2.18	0.00	0.02	0.00	0.00	3.46	1.79	0.00	0.00	0.00	0.00	1.25
18.00	8.40	7.81	7.50	0.75	3.74	0.00	0.00	0.00	0.00	0.54	0.31	0.00	0.00	0.00	0.00	1.14
19.00	8.40	7.80	7.49	2.30	1.72	0.00	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00	1.46
20.00	8.40	7.80	7.50	1.70	2.31	0.00	0.31	0.00	0.00	2.91	0.07	0.00	0.00	0.00	0.00	2.32
21.00	8.41	7.81	7.50	1.63	1.83	0.00	0.49	0.00	0.00	3.37	0.00	0.00	0.00	0.00	0.00	1.45
22.00	8.40	7.80	7.50	1.11	0.00	0.00	2.84	0.00	0.00	2.38	0.01	0.00	0.00	0.00	0.00	0.46
