Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.158s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	7.77	6.56	6.25	0.12	0.00	0.05	0.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.80	6.59	6.30	0.07	0.00	0.00	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21
4.00	7.81	6.61	6.30	0.09	0.00	0.02	0.94	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07
5.00	7.80	6.59	6.30	0.00	0.00	0.00	0.62	0.00	0.00	0.00	0.08	0.08	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.09
6.00	7.80	6.61	6.30	0.00	0.00	0.00	0.77	0.00	0.00	0.00	0.00	0.34	0.00	0.21	0.00	2.19	0.00	0.00	0.00	0.07	0.00	0.00	0.24
7.00	7.81	6.59	6.30	0.19	0.00	0.57	0.68	0.00	0.00	0.00	0.00	0.16	0.00	0.68	0.00	1.58	0.00	0.00	0.00	0.00	0.00	0.00	0.02
8.00	7.80	6.61	6.30	0.65	0.00	0.65	0.02	0.00	0.00	0.00	1.15	0.38	0.00	1.26	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	7.80	6.59	6.30	0.19	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.37	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21
10.00	7.81	6.61	6.30	0.05	0.00	0.22	0.19	0.00	0.00	0.00	0.00	0.58	0.00	1.06	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.09
11.00	7.80	6.59	6.30	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.32	0.22	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07
12.00	7.81	6.61	6.30	0.40	0.00	0.00	1.32	0.00	0.00	0.00	0.00	0.21	0.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	7.80	6.59	6.30	0.06	0.05	0.00	0.26	0.05	0.00	0.00	0.49	0.00	0.00	1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05
14.00	7.80	6.61	6.30	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12
15.00	7.81	6.59	6.30	0.12	0.00	0.00	0.49	0.02	0.00	0.00	0.00	0.15	0.00	2.70	0.00	0.82	0.00	0.00	0.00	0.00	0.00	0.00	0.33
16.00	7.80	6.59	6.30	0.16	0.00	0.00	0.00	0.12	0.00	0.00	0.49	0.21	0.00	0.00	0.00	0.68	0.00	0.00	0.00	0.12	0.00	0.00	0.07
17.00	7.80	6.61	6.30	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	0.22	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09
18.00	7.81	6.59	6.30	0.11	0.00	0.00	1.55	0.00	0.00	0.00	0.00	0.42	0.00	0.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21
19.00	7.80	6.61	6.30	0.11	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.07
20.00	7.80	6.59	6.30	0.31	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.60	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.44	0.00	0.00	0.26
21.00	7.81	6.61	6.30	0.33	0.00	1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31
