Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.318s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.44	6.57	0.00	1.48	0.00	0.00	0.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.50	6.59	0.00	0.78	0.60	0.00	1.74	0.00	0.45	0.00	0.00	0.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.06
4.00	7.50	6.61	0.00	2.00	0.49	0.00	0.00	0.00	0.24	0.05	0.00	0.00	1.24	0.00	0.00	0.45	0.00	1.08	0.00	0.00
5.00	7.50	6.59	0.00	0.18	3.67	0.13	2.32	0.00	0.78	0.00	0.00	0.00	0.29	0.84	0.00	0.32	0.00	0.22	0.00	0.00
6.00	7.50	6.61	0.00	2.14	0.62	0.00	0.00	0.00	1.60	0.49	0.00	0.00	1.21	0.00	0.00	0.22	0.00	0.86	0.00	1.77
7.00	7.50	6.59	0.00	1.11	1.72	0.00	0.00	0.00	2.12	0.00	0.00	0.00	1.21	0.68	0.00	0.00	0.00	2.10	0.00	1.59
8.00	7.50	6.61	0.00	2.85	5.16	0.00	0.00	0.00	1.64	0.00	0.00	0.00	1.65	0.00	0.00	0.00	0.00	1.38	0.00	0.00
9.00	7.50	6.59	0.00	1.73	1.19	0.00	1.22	0.00	0.22	0.00	0.00	0.00	0.74	0.07	0.00	0.24	0.00	1.39	0.00	0.72
10.00	7.49	6.61	0.00	1.98	3.19	0.02	0.00	0.00	1.15	0.45	0.00	0.00	2.86	2.05	0.00	0.05	0.00	0.49	0.00	0.00
11.00	7.50	6.59	0.75	2.73	5.32	0.00	2.05	0.00	1.88	0.35	0.00	0.00	1.44	0.00	0.00	0.00	0.00	1.40	0.00	0.28
