Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.295s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.47	6.59	0.00	0.44	0.00	0.00	1.07	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.50	6.59	0.00	0.95	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.50	6.61	0.00	2.72	0.31	0.37	0.00	0.00	0.00	0.11	0.00	0.00	0.00	1.60	0.00	0.02	0.00	0.00	0.00	0.62
5.00	7.50	6.59	0.00	1.81	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.51	0.00	0.85	0.00	0.00	0.00	1.50
6.00	7.50	6.61	0.00	3.65	0.00	0.00	0.61	0.00	0.00	0.32	0.00	0.00	0.00	0.38	0.00	0.40	0.00	0.00	0.00	0.00
7.00	7.50	6.59	4.50	4.19	0.00	2.27	0.61	0.00	0.00	0.16	0.00	0.00	0.00	0.14	0.00	0.58	0.00	0.00	0.00	1.38
8.00	7.50	6.61	0.91	1.01	0.00	1.27	3.82	0.00	0.00	1.98	0.00	0.00	0.00	0.99	0.00	0.34	0.00	0.00	0.00	1.48
9.00	7.50	6.59	3.32	0.49	0.11	0.31	4.31	0.00	0.00	2.47	0.00	0.00	0.00	2.50	0.62	0.24	0.00	0.00	0.00	1.24
10.00	7.49	6.61	0.00	1.79	0.00	0.00	1.91	0.00	0.00	0.00	0.00	0.00	0.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00
11.00	7.50	6.59	0.00	1.65	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.47	0.00	0.00	1.78	0.02
12.00	7.50	6.61	1.63	0.00	0.60	1.18	0.00	0.00	0.00	3.06	0.00	0.00	0.00	2.41	0.02	0.78	0.00	0.00	0.13	0.00
13.00	7.50	6.59	0.00	5.66	0.78	0.11	5.02	0.00	0.00	0.80	0.00	0.00	0.00	0.98	0.00	0.48	0.00	0.00	0.00	0.41
14.00	7.50	6.61	0.00	0.24	0.06	0.52	0.31	0.00	0.00	4.11	0.00	0.00	0.00	0.02	0.49	1.68	0.00	0.00	0.00	0.00
15.00	7.50	6.59	4.66	0.00	0.82	0.00	3.09	0.00	0.00	1.95	0.00	0.00	0.00	1.28	0.00	2.59	0.00	0.00	0.91	0.66
16.00	7.50	6.59	2.40	0.99	0.69	2.83	4.02	0.00	0.00	0.00	0.00	0.00	0.00	1.70	0.00	0.19	0.00	0.00	0.00	1.98
17.00	7.50	6.61	0.00	0.00	0.00	0.88	1.22	0.00	0.00	3.11	0.00	0.00	0.00	1.57	0.00	0.99	0.00	0.00	0.00	0.35
18.00	7.50	6.59	1.84	1.86	0.00	0.94	4.50	0.00	0.00	0.58	0.00	0.00	0.00	0.11	0.00	0.66	0.00	0.00	0.31	1.60
19.00	7.49	6.61	1.68	2.47	0.00	0.00	1.81	0.00	0.00	1.68	0.00	0.00	0.00	0.00	0.00	1.26	0.00	0.00	0.00	0.41
20.00	7.50	6.59	2.57	5.32	0.00	0.02	4.18	0.00	0.00	2.59	0.00	0.00	0.00	1.97	0.00	1.34	0.00	0.00	0.00	0.02
21.00	7.50	6.61	0.00	3.65	0.00	2.00	1.73	0.00	0.00	1.85	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.46
22.00	7.50	6.59	0.00	2.07	0.00	1.19	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	1.60	1.84
23.00	7.50	6.61	1.42	4.69	0.00	1.04	3.66	0.00	0.00	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00	0.00	0.72	0.31
24.00	7.50	6.59	2.03	3.71	0.68	2.53	2.97	0.00	0.00	0.00	0.00	0.00	0.00	2.63	0.00	0.00	0.00	0.00	0.00	1.71
25.00	7.50	6.61	2.26	0.09	0.00	0.39	1.08	0.00	0.00	0.00	0.00	0.00	0.00	1.58	0.00	0.00	0.00	0.00	0.20	0.57
26.00	7.50	6.59	0.00	3.84	2.07	0.42	1.35	0.00	0.00	0.00	0.00	0.00	0.00	2.89	0.00	4.23	0.00	0.00	0.00	0.16
27.00	7.50	6.61	0.00	4.43	0.19	1.80	0.00	0.00	0.00	1.11	0.00	0.00	0.00	0.59	0.00	1.71	0.00	0.00	0.00	0.66
28.00	7.49	6.59	0.00	1.55	0.00	2.24	0.31	0.00	0.00	1.66	0.00	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.31
29.00	7.50	6.59	0.00	3.00	0.64	2.53	0.78	0.00	0.00	3.09	0.00	0.00	0.00	2.06	0.13	2.60	0.00	0.00	0.00	0.00
30.00	7.50	6.61	1.14	2.94	0.00	1.48	5.48	0.00	0.00	2.50	0.00	0.00	0.00	1.02	0.00	1.59	0.00	0.00	0.00	0.42
31.00	7.50	6.59	0.00	5.71	1.47	0.07	2.79	0.00	0.00	0.00	0.00	0.00	0.00	1.52	0.00	2.23	0.00	0.00	0.60	0.13
32.00	7.50	6.61	1.57	3.59	0.13	0.00	6.09	0.00	0.00	0.00	0.00	0.00	0.00	1.81	0.00	1.19	0.00	0.00	0.00	0.00
33.00	7.50	6.59	5.32	1.06	0.51	0.00	1.67	0.00	0.00	2.04	0.00	0.00	0.00	2.10	0.32	1.71	0.00	0.00	0.00	0.75
34.00	7.50	6.61	0.53	0.64	0.00	1.97	2.45	0.00	0.00	0.29	0.00	0.00	0.00	3.45	0.00	2.92	0.00	0.00	0.00	1.12
35.00	7.50	6.59	1.58	2.13	0.00	0.60	2.21	0.00	0.00	0.07	0.00	0.00	0.00	2.36	0.00	4.64	0.00	0.00	0.00	0.40
36.00	7.50	6.61	2.10	1.13	0.79	1.35	3.03	0.00	0.00	0.49	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00
37.00	7.49	6.59	4.66	3.12	0.97	1.25	2.34	0.00	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.54	0.08
38.00	7.50	6.61	1.68	0.00	0.00	0.66	4.42	0.00	0.00	0.92	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.92	0.00
39.00	7.50	6.59	1.13	0.49	1.27	0.64	2.99	0.00	0.00	0.19	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.99
40.00	7.50	6.61	3.27	1.52	0.00	2.28	1.06	0.00	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00
41.00	7.50	6.59	0.51	2.13	0.49	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.94	0.00	0.99	0.00	0.00	0.00	1.12
42.00	7.50	6.59	1.72	1.37	0.16	2.41	5.13	0.00	0.00	1.72	0.00	0.00	0.00	3.09	0.00	0.00	0.00	0.00	0.11	1.19
