Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.006s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	8.03	8.04	6.28	0.00	0.00	0.00	0.00	0.00	0.11	0.78	0.00
3.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	3.67	0.00	0.38	0.00
4.00	8.10	8.10	6.30	0.00	0.00	0.00	0.31	2.63	0.06	0.29	0.00
5.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	2.06	0.12	0.00	0.55
6.00	8.10	8.10	6.30	0.00	0.00	0.01	0.00	1.38	0.13	0.00	0.40
7.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	1.37	1.52	0.00	1.58
8.00	8.09	8.09	6.30	0.00	0.00	0.00	0.00	0.53	0.09	0.00	0.59
9.00	8.10	8.10	6.30	0.00	0.00	0.15	0.31	1.53	0.95	0.52	1.85
10.00	8.10	8.10	6.30	0.00	0.00	0.00	0.01	0.86	0.55	0.00	0.19
11.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.00
12.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00
13.00	8.10	8.10	6.30	0.00	0.00	0.11	0.27	0.05	0.00	0.08	0.00
14.00	8.09	8.09	6.30	0.00	0.00	0.01	0.37	1.35	0.00	0.00	0.52
15.00	8.10	8.10	6.30	0.00	0.00	0.01	0.00	0.85	0.87	0.05	2.14
16.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	4.11	0.21	0.00	0.40
17.00	8.10	8.10	6.30	0.00	0.00	0.35	0.00	3.66	0.11	0.16	0.04
18.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	2.48	0.09	0.32	0.00
19.00	8.10	8.10	6.30	0.00	0.00	0.18	0.00	1.58	0.85	0.06	1.61
20.00	8.09	8.09	6.30	0.00	0.00	0.00	0.00	3.13	0.14	0.04	0.02
21.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	1.85	0.38	0.00	0.15
22.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	4.18	0.71	0.31	0.81
23.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	1.88	0.00	0.00	0.00
24.00	8.10	8.10	6.30	0.00	0.00	1.22	0.00	1.31	0.00	0.25	0.00
25.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	3.31	0.00	0.49	0.14
26.00	8.09	8.09	6.30	0.00	0.00	0.00	0.00	0.26	0.00	0.38	0.02
27.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.04
28.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	4.17	0.93	0.51	0.84
29.00	8.10	8.10	6.30	0.00	0.00	0.26	0.01	2.54	0.00	0.26	0.00
30.00	8.10	8.10	6.30	0.00	0.00	0.00	0.75	0.31	0.27	0.00	0.39
31.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	1.61	0.00	0.00	1.45
32.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	1.55	0.00	0.00	2.52
33.00	8.09	8.09	6.30	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.18
34.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	3.66	0.52	0.00	2.13
35.00	8.10	8.10	6.30	0.00	0.00	0.18	0.00	1.73	0.26	0.33	1.60
36.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	2.36	0.20	0.00	1.59
37.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	1.60	0.25	0.46	0.62
38.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	0.00	1.72	0.00	1.21
39.00	8.09	8.09	6.30	0.00	0.00	0.00	0.00	4.60	0.20	0.00	0.13
40.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	1.41	0.95	0.00	1.37
41.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	1.97	0.00	0.00	0.06
42.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	3.24	0.00	0.24	0.00
43.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	2.13	0.55	0.00	2.26
44.00	8.10	8.10	6.30	0.00	0.00	0.00	0.33	3.16	2.14	0.00	3.26
45.00	8.09	8.09	6.30	0.00	0.00	0.00	0.00	2.63	0.31	0.41	3.62
46.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	1.74	1.39	0.00	3.53
47.00	8.10	8.10	6.30	0.00	0.00	0.00	0.68	2.48	0.13	0.00	0.28
48.00	8.10	8.10	6.30	0.00	0.00	0.00	0.61	1.04	0.15	0.00	1.24
49.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	3.24	0.59	0.22	2.76
50.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	4.40	0.18	0.00	0.54
51.00	8.09	8.09	6.30	0.00	0.00	0.00	0.00	2.23	0.95	0.20	3.17
52.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	2.06	0.00	0.00	0.92
53.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	1.32	1.37	0.00	2.90
54.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	5.06	0.84	0.54	1.38
55.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	2.41	0.00	0.00	1.04
56.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	2.70	0.34	1.00	0.35
57.00	8.10	8.10	6.30	0.00	0.00	0.00	1.19	1.37	0.00	0.32	0.64
58.00	8.09	8.09	6.30	0.00	0.00	0.00	0.00	1.99	0.00	0.38	0.00
59.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
60.00	8.10	8.10	6.30	0.00	0.00	0.00	0.26	0.52	0.00	0.00	0.00
61.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	3.17	0.00	0.00	3.16
62.00	8.10	8.10	6.30	0.00	0.00	0.00	0.00	2.89	0.02	0.67	1.12
63.00	8.10	8.10	6.30	0.00	0.00	0.00	0.24	1.75	1.24	0.14	1.18
