Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.302s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	7.77	7.16	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.95	0.00	1.85	0.00
3.00	7.80	7.20	0.77	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.51	0.00	1.26	0.02
4.00	7.81	7.21	3.17	0.00	0.00	0.16	0.00	0.00	0.00	0.28	1.14	0.00	0.12	0.04
5.00	7.80	7.20	0.29	0.00	0.00	0.29	0.00	0.00	0.00	2.14	1.73	0.00	0.00	0.05
6.00	7.80	7.21	1.41	0.00	0.00	0.31	0.00	0.00	0.00	1.78	0.16	0.00	2.26	0.00
7.00	7.81	7.20	1.92	0.00	0.78	1.44	0.00	0.00	0.00	1.40	1.48	0.00	0.71	0.09
8.00	7.80	7.20	4.07	0.00	0.37	3.59	0.00	0.00	0.00	0.27	0.45	0.00	1.58	0.06
9.00	7.80	7.21	4.11	0.00	0.00	1.50	0.00	0.00	0.00	1.86	2.05	0.00	0.99	0.00
10.00	7.81	7.20	2.54	0.00	0.00	1.92	0.00	0.00	0.00	0.49	1.79	0.00	0.81	0.28
11.00	7.80	7.21	1.92	0.00	0.00	0.84	0.00	0.00	0.00	0.00	0.52	0.00	0.01	0.01
12.00	7.81	7.20	1.19	0.00	0.01	1.60	0.00	0.00	0.00	0.00	1.93	0.00	1.39	0.02
13.00	7.80	7.20	1.22	0.00	0.24	0.19	0.00	0.00	0.00	0.00	2.51	0.00	1.08	0.87
14.00	7.80	7.21	0.00	0.00	0.08	3.12	0.00	0.00	0.00	0.00	0.65	0.00	1.87	0.52
15.00	7.81	7.20	1.53	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.72	0.00	2.45	0.79
16.00	7.80	7.21	2.19	0.00	0.49	0.73	0.00	0.00	0.00	0.00	2.14	0.00	2.43	0.25
17.00	7.80	7.20	1.85	0.00	1.92	2.33	0.00	0.00	0.00	0.00	1.13	0.00	2.34	0.57
18.00	7.81	7.21	0.92	0.00	1.32	2.12	0.00	0.00	0.00	1.39	0.84	0.00	1.33	0.25
19.00	7.80	7.20	1.00	0.00	0.28	0.61	0.00	0.00	0.00	0.00	0.49	0.00	0.41	0.05
20.00	7.80	7.20	0.00	0.00	2.14	2.90	0.00	0.00	0.00	0.00	2.39	0.00	3.13	0.04
21.00	7.81	7.21	3.12	0.00	0.37	0.02	0.00	0.00	0.00	2.24	2.53	0.00	1.54	0.97
22.00	7.80	7.20	2.58	0.00	0.00	0.31	0.00	0.00	0.00	1.75	1.25	0.00	2.03	0.42
23.00	7.81	7.21	0.33	0.00	1.93	2.18	0.00	0.00	0.00	0.00	0.71	0.00	3.10	1.14
24.00	7.80	7.20	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00	0.69	0.00	3.23	2.01
25.00	7.80	7.20	0.61	0.00	1.81	2.18	0.00	0.00	0.00	0.00	1.86	0.00	1.17	0.89
26.00	7.81	7.21	0.00	0.00	0.00	2.90	0.00	0.00	0.00	0.00	4.73	0.00	2.24	0.97
27.00	7.80	7.20	0.61	0.00	0.02	1.45	0.00	0.00	0.00	1.73	2.46	0.00	2.21	1.57
28.00	7.80	7.21	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.14	0.00	4.43	0.69
29.00	7.81	7.20	0.61	0.00	0.05	2.45	0.00	0.00	0.00	2.24	1.70	0.00	1.15	1.20
30.00	7.80	7.20	0.05	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.27	0.00	0.82	0.37
31.00	7.80	7.21	1.13	0.00	1.55	0.98	0.00	0.00	0.00	0.00	1.86	0.00	4.58	0.93
32.00	7.81	7.20	0.00	0.00	2.44	0.42	0.00	0.00	0.00	0.00	0.00	0.00	3.82	0.40
