Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.056s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	8.38	7.77	7.80	0.00	0.00	0.00	0.38	0.00	0.00	0.00	4.24	0.00
3.00	8.40	7.80	7.80	3.97	0.00	0.00	0.07	0.00	0.00	0.00	3.71	0.00
4.00	8.40	7.81	7.81	6.63	0.00	0.00	0.00	0.00	0.00	0.00	4.52	0.00
5.00	8.41	7.80	7.80	1.73	0.00	0.00	0.80	0.00	0.00	0.00	2.57	0.15
6.00	8.40	7.80	7.80	3.73	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.14
7.00	8.40	7.81	7.81	5.25	0.00	0.00	0.39	0.00	0.00	0.00	4.22	0.16
8.00	8.41	7.80	7.80	0.38	0.00	0.00	1.38	0.00	0.00	0.00	3.43	0.13
9.00	8.40	7.80	7.80	6.76	0.00	0.00	1.02	0.00	0.00	0.00	4.24	0.69
10.00	8.40	7.81	7.81	2.40	0.00	0.00	1.84	0.00	0.00	0.00	3.12	1.34
11.00	8.41	7.80	7.80	5.98	0.00	0.00	0.16	0.00	0.00	0.00	3.05	0.05
12.00	8.40	7.81	7.80	2.08	0.00	0.00	0.77	0.00	0.00	0.00	4.03	0.52
13.00	8.40	7.80	7.81	0.00	0.00	0.00	0.19	0.00	0.00	0.01	3.37	0.13
14.00	8.41	7.80	7.80	0.00	0.00	0.00	0.48	0.00	0.00	0.00	2.54	0.13
