Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.379s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	7.20	7.20	0.19	0.00	0.00	0.00	2.26	1.94	0.00	0.00	0.00	1.27	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	1.21	0.29
3.00	7.20	7.20	0.06	0.00	0.00	0.69	1.95	0.93	0.00	0.00	0.00	1.13	1.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.58	0.58	0.73
4.00	7.21	7.21	0.00	0.00	0.00	0.00	2.30	0.99	0.00	0.00	0.00	3.50	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.55
5.00	7.20	7.20	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00	1.54	2.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.60	1.02	1.88
6.00	7.21	7.21	0.00	0.00	0.00	0.00	1.91	1.52	0.13	0.00	0.00	3.24	2.19	0.00	0.00	0.00	0.04	0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.66
7.00	7.20	7.20	0.00	0.07	0.00	0.00	0.44	0.00	0.00	0.00	0.00	1.50	1.80	0.00	0.00	0.00	0.33	1.66	0.00	0.00	0.08	0.00	0.40	2.19	1.52
8.00	7.20	7.20	6.17	0.12	0.00	0.00	0.78	1.68	0.00	0.00	0.00	2.21	4.16	0.00	0.00	0.00	0.00	1.54	0.00	0.00	0.00	0.00	0.02	0.00	1.50
9.00	7.21	7.21	5.16	0.00	0.00	0.00	2.74	3.23	0.00	0.00	0.00	1.37	1.63	0.00	0.00	0.00	0.26	1.51	0.00	0.00	0.00	0.00	0.00	0.02	1.50
10.00	7.20	7.20	1.26	0.04	0.00	0.00	2.17	3.69	0.00	0.00	0.00	1.45	1.90	0.00	0.00	0.00	0.73	0.69	0.00	0.00	0.25	0.00	0.34	2.24	1.48
11.00	7.21	7.21	3.33	0.21	0.00	0.00	0.82	4.65	0.00	0.00	0.00	0.46	0.71	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.01	0.39	1.44
12.00	7.20	7.20	3.21	0.00	0.00	0.00	3.84	1.83	0.31	0.00	0.00	0.85	1.52	0.00	0.00	0.00	1.50	1.38	0.00	0.00	0.00	0.00	0.00	0.00	1.53
13.00	7.20	7.20	5.04	0.00	0.00	0.00	1.45	1.92	0.21	0.00	0.00	1.67	1.78	0.00	0.00	0.00	0.00	1.44	0.00	0.00	0.08	0.00	0.14	0.09	0.65
14.00	7.21	7.21	3.96	0.09	0.00	0.00	0.00	4.90	0.00	0.00	0.00	1.31	0.48	0.00	0.00	0.00	0.00	2.18	0.00	0.00	0.74	0.00	0.51	0.54	0.80
15.00	7.20	7.20	6.50	0.16	0.00	0.00	0.32	1.20	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.49	0.09	0.00	0.00	1.00	0.00	0.69	0.87	1.52
16.00	7.21	7.21	4.10	0.14	0.00	0.00	0.44	1.05	0.00	0.02	0.00	0.00	1.07	0.00	0.00	0.00	1.59	2.20	0.00	0.00	0.00	0.00	0.00	0.52	1.37
17.00	7.20	7.20	5.17	0.16	0.00	0.00	3.66	0.00	0.00	0.05	0.00	0.00	3.86	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.32	0.00	0.25	0.68	1.47
18.00	7.21	7.21	1.75	0.09	0.00	0.00	0.31	0.00	0.00	0.00	0.00	3.90	2.08	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.01	0.00	1.53
19.00	7.20	7.20	0.00	0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.28	1.75	0.00	0.00	0.00	1.33	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.65
20.00	7.20	7.20	2.99	0.15	0.00	0.00	4.77	0.00	0.00	0.00	0.00	2.86	1.73	0.00	0.00	0.00	0.79	0.31	0.00	0.00	0.00	0.00	0.00	1.04	1.32
21.00	7.21	7.21	2.51	0.04	0.00	0.00	4.82	0.00	0.00	0.00	0.00	1.27	2.51	0.00	0.00	0.00	0.49	0.80	0.00	0.00	0.00	0.00	0.00	0.94	1.30
22.00	7.20	7.20	0.00	0.13	0.00	0.00	0.33	0.00	0.00	0.00	0.00	3.60	1.06	0.00	0.00	0.00	0.00	1.77	0.00	0.00	0.27	0.00	0.24	1.04	1.24
23.00	7.21	7.21	5.78	0.09	0.00	0.00	0.00	3.18	0.00	0.00	0.00	3.43	1.55	0.00	0.00	0.00	1.22	1.35	0.00	0.00	0.11	0.00	0.15	0.26	1.41
24.00	7.20	7.20	1.61	0.15	0.00	0.00	4.02	0.00	0.00	0.09	0.00	0.22	0.81	0.00	0.00	0.00	0.44	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.74
25.00	7.20	7.20	4.15	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.31	2.72	0.00	0.00	0.00	0.31	1.41	0.00	0.00	0.53	0.00	0.49	1.32	1.46
26.00	7.21	7.21	3.98	0.09	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.86	0.00	0.00	0.00	1.81	0.16	0.00	0.00	0.66	0.00	0.18	0.16	1.53
27.00	7.20	7.20	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.03	1.55	0.00	0.00	0.00	0.01	0.58	0.00	0.00	0.00	0.00	0.00	0.95	1.46
28.00	7.21	7.21	1.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.11	3.21	0.00	0.00	0.00	0.00	2.79	0.00	0.00	0.00	0.00	0.00	0.92	0.62
29.00	7.20	7.20	1.70	0.32	0.00	0.00	0.00	0.99	0.00	0.00	0.00	3.04	2.53	0.00	0.00	0.00	0.01	1.11	0.00	0.00	0.00	0.00	0.00	1.38	1.46
30.00	7.20	7.20	2.77	0.09	0.00	0.00	2.59	3.12	0.00	0.00	0.00	3.63	2.51	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.42	0.31	1.50
31.00	7.21	7.21	4.65	0.11	0.00	0.00	0.00	0.79	0.00	0.00	0.00	1.30	2.92	0.00	0.00	0.00	0.00	0.80	0.00	0.00	0.69	0.00	0.57	0.97	1.51
