Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.320s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	6.85	6.56	6.25	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	1.28	0.00	0.00	1.21	0.00
3.00	6.90	6.59	6.30	0.00	0.89	0.31	0.89	0.00	1.80	0.00	0.00	0.22	0.99	0.00	0.00	2.23	1.55
4.00	6.90	6.61	6.30	0.00	0.53	0.41	0.92	0.00	1.13	0.00	0.00	0.00	0.00	0.00	0.00	1.44	0.73
5.00	6.90	6.59	6.30	0.67	2.08	0.00	0.51	0.00	0.16	0.00	0.00	0.31	0.00	0.00	0.00	0.00	1.45
6.00	6.90	6.61	6.30	0.12	2.16	1.52	0.00	0.00	0.84	0.00	0.00	0.00	0.64	0.07	0.00	2.85	0.39
7.00	6.90	6.59	6.30	0.05	0.19	2.17	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.19	2.92
8.00	6.90	6.61	6.30	3.58	2.97	2.36	3.84	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	2.76	1.63
9.00	6.90	6.59	6.30	2.07	0.99	3.70	1.78	0.00	0.00	0.00	0.62	0.00	0.46	0.04	0.00	2.36	1.83
10.00	6.90	6.61	6.30	4.04	0.49	1.46	1.24	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.69	0.67
11.00	6.90	6.59	6.30	0.85	0.00	2.93	0.49	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	3.36	1.35
12.00	6.90	6.61	6.30	0.00	3.09	3.65	0.00	0.00	0.00	0.00	0.98	0.21	1.38	0.00	0.00	1.44	3.00
13.00	6.90	6.59	6.30	0.00	1.87	5.17	0.84	0.00	0.00	0.00	0.00	1.02	0.00	0.00	0.00	1.91	1.18
14.00	6.90	6.61	6.30	3.94	0.99	4.03	0.91	0.00	0.00	0.00	1.58	0.00	0.00	0.00	0.00	1.73	1.34
15.00	6.90	6.59	6.30	4.80	0.00	0.00	2.21	0.00	0.00	0.00	0.00	0.69	2.54	1.08	0.00	1.45	0.24
16.00	6.90	6.59	6.30	0.58	0.28	2.44	0.00	0.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	1.07	1.79
17.00	6.89	6.61	6.30	0.00	2.17	2.84	0.49	0.00	0.00	0.00	0.21	0.00	0.09	0.21	0.00	1.45	1.77
18.00	6.90	6.59	6.30	2.25	1.28	0.00	0.01	0.00	0.00	0.00	0.00	1.93	2.36	0.14	0.00	2.97	0.98
19.00	6.90	6.61	6.30	1.50	2.28	3.31	3.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52	0.29
20.00	6.90	6.59	6.30	0.08	0.46	2.83	2.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.13	2.12
21.00	6.90	6.61	6.30	0.00	0.49	2.25	2.90	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.00	0.49	2.06
