Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.208s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	6.85	6.88	6.89	0.00	0.00	0.37	0.00	0.00	0.00	4.33	0.00
3.00	6.90	6.90	6.90	0.00	0.00	1.81	0.00	0.00	0.00	2.91	0.61
4.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	0.38	0.00	4.06	0.74
5.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	3.44	0.00	4.64	0.31
6.00	6.90	6.90	6.90	0.00	0.00	0.00	0.01	0.45	0.00	3.67	0.59
7.00	6.90	6.90	6.90	0.00	0.00	0.33	0.00	2.00	0.00	3.54	1.20
8.00	6.90	6.90	6.90	0.00	0.00	0.22	0.00	1.91	0.00	4.15	0.51
9.00	6.90	6.90	6.90	0.00	0.00	0.00	0.01	5.20	0.00	3.90	0.00
10.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	4.53	0.00	3.54	0.00
11.00	6.90	6.90	6.90	0.00	0.00	0.07	0.00	3.57	0.00	5.09	0.00
12.00	6.90	6.90	6.90	0.00	0.00	0.00	0.05	0.65	0.00	3.59	3.98
13.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	0.11	0.00	5.23	0.00
14.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	2.48	0.00	4.98	0.54
15.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	0.26	0.00	4.88	0.66
16.00	6.90	6.90	6.90	0.00	0.00	1.20	0.00	3.51	0.00	5.13	0.53
17.00	6.89	6.89	6.89	0.00	0.00	0.71	0.00	0.00	0.00	5.09	2.19
18.00	6.90	6.90	6.90	0.00	0.00	0.27	0.00	0.00	0.00	5.03	3.53
19.00	6.90	6.90	6.90	0.00	0.00	0.26	0.67	0.79	0.00	2.24	0.04
20.00	6.90	6.90	6.90	0.00	0.00	0.00	0.01	0.65	0.00	3.09	0.61
21.00	6.90	6.90	6.90	0.00	0.00	0.88	0.00	2.61	0.00	3.19	0.00
22.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	0.02	0.00	2.37	0.00
23.00	6.90	6.90	6.90	0.00	0.00	0.71	0.00	0.33	0.00	0.33	0.97
24.00	6.90	6.90	6.90	0.00	0.00	1.15	0.00	0.92	0.00	4.53	0.59
25.00	6.90	6.90	6.90	0.00	0.00	1.22	0.00	0.00	0.00	5.08	0.00
26.00	6.90	6.90	6.90	0.00	0.00	0.73	0.00	0.00	0.00	5.05	0.31
27.00	6.90	6.90	6.90	0.00	0.00	1.20	0.19	1.32	0.00	4.96	0.34
28.00	6.90	6.90	6.90	0.00	0.00	0.00	0.42	0.00	0.00	4.49	0.19
29.00	6.90	6.90	6.90	0.00	0.00	0.99	0.00	4.75	0.00	5.55	0.00
30.00	6.90	6.90	6.90	0.00	0.00	0.04	0.07	2.60	0.00	4.83	0.66
31.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	0.31	0.00	4.68	2.32
32.00	6.90	6.90	6.90	0.00	0.00	0.84	0.85	0.16	0.00	3.79	2.32
33.00	6.90	6.89	6.89	0.00	0.00	0.32	0.00	1.38	0.00	4.47	3.19
34.00	6.89	6.90	6.90	0.00	0.00	0.01	0.37	0.00	0.00	4.66	0.97
35.00	6.90	6.90	6.90	0.00	0.00	0.01	0.00	0.60	0.00	4.64	0.29
36.00	6.90	6.90	6.90	0.00	0.00	0.21	0.00	1.79	0.00	1.70	0.00
37.00	6.90	6.90	6.90	0.00	0.00	0.09	0.25	1.47	0.00	5.10	0.33
38.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	0.04	0.00	4.17	1.72
39.00	6.90	6.90	6.90	0.00	0.00	0.26	0.00	3.97	0.00	2.41	0.61
40.00	6.90	6.90	6.90	0.00	0.00	0.26	0.00	3.27	0.00	5.53	0.95
41.00	6.90	6.90	6.90	0.00	0.00	0.01	0.04	1.27	0.00	3.20	0.05
42.00	6.90	6.90	6.90	0.00	0.00	2.96	0.00	4.64	0.00	1.32	0.00
43.00	6.90	6.90	6.90	0.00	0.00	0.13	0.16	4.72	0.00	3.84	0.16
44.00	6.90	6.90	6.90	0.00	0.00	2.65	0.00	0.54	0.00	1.92	0.31
45.00	6.90	6.90	6.90	0.00	0.00	0.01	0.00	0.94	0.00	3.67	0.98
46.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	0.00	0.00	3.84	0.61
47.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	3.14	0.00	4.25	0.00
48.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	0.41	0.00	3.25	1.11
49.00	6.90	6.89	6.89	0.00	0.00	0.00	0.00	0.00	0.00	4.38	0.31
50.00	6.89	6.90	6.90	0.00	0.00	0.00	0.00	0.00	0.00	4.10	0.20
51.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	3.39	0.00	4.71	0.00
52.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	0.00	0.00	2.54	0.02
53.00	6.90	6.90	6.90	0.00	0.00	0.67	0.00	0.00	0.00	5.28	0.00
54.00	6.90	6.90	6.90	0.00	0.00	0.44	0.16	0.85	0.00	5.12	1.63
55.00	6.90	6.90	6.90	0.00	0.00	0.80	0.00	0.00	0.00	3.33	0.00
56.00	6.90	6.90	6.90	0.00	0.00	0.21	0.00	0.07	0.00	4.24	0.26
57.00	6.90	6.90	6.90	0.00	0.00	0.46	0.00	0.00	0.00	5.12	0.06
58.00	6.90	6.90	6.90	0.00	0.00	0.53	0.00	0.31	0.00	5.10	0.00
59.00	6.90	6.90	6.90	0.00	0.00	0.13	0.00	0.61	0.00	4.65	0.01
60.00	6.90	6.90	6.90	0.00	0.00	0.84	0.00	3.39	0.00	2.87	0.92
61.00	6.90	6.90	6.90	0.00	0.00	0.61	0.00	0.00	0.00	4.63	0.00
62.00	6.90	6.90	6.90	0.00	0.00	0.61	0.00	0.00	0.00	4.22	0.00
63.00	6.90	6.90	6.90	0.00	0.00	1.75	0.00	0.31	0.00	1.80	0.02
64.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	2.50	0.00	4.42	0.32
65.00	6.90	6.89	6.89	0.00	0.00	0.25	0.00	4.12	0.00	3.70	0.00
66.00	6.89	6.90	6.90	0.00	0.00	0.11	0.42	1.86	0.00	5.11	0.44
67.00	6.90	6.90	6.90	0.00	0.00	0.46	0.00	0.32	0.00	3.78	1.12
68.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	5.23	0.00	5.03	0.35
69.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	0.41	0.00	5.17	0.04
70.00	6.90	6.90	6.90	0.00	0.00	0.33	0.00	0.97	0.00	5.04	0.42
71.00	6.90	6.90	6.90	0.00	0.00	0.85	0.00	0.71	0.00	3.05	0.06
72.00	6.90	6.90	6.90	0.00	0.00	0.11	0.00	2.71	0.00	3.74	1.13
73.00	6.90	6.90	6.90	0.00	0.00	0.19	0.01	0.35	0.00	5.55	0.38
74.00	6.90	6.90	6.90	0.00	0.00	4.92	0.00	0.00	0.00	5.09	0.62
75.00	6.90	6.90	6.90	0.00	0.00	1.80	0.00	0.00	0.00	4.17	0.61
76.00	6.90	6.90	6.90	0.00	0.00	1.07	0.00	0.00	0.00	3.16	0.00
77.00	6.90	6.90	6.90	0.00	0.00	0.58	0.00	2.31	0.00	5.08	0.00
78.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	5.44	0.00	5.11	0.65
79.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	1.01	0.00	5.10	0.00
80.00	6.90	6.90	6.90	0.00	0.00	0.31	0.00	2.16	0.00	5.11	0.31
81.00	6.90	6.90	6.89	0.00	0.00	0.62	0.00	1.80	0.00	5.10	0.02
82.00	6.89	6.89	6.90	0.00	0.00	0.53	0.00	0.64	0.00	5.08	0.39
83.00	6.90	6.90	6.90	0.00	0.00	0.18	0.00	2.91	0.00	5.12	1.32
84.00	6.90	6.90	6.90	0.00	0.00	0.31	0.00	2.94	0.00	5.09	1.38
85.00	6.90	6.90	6.90	0.00	0.00	0.01	0.00	0.13	0.00	4.27	0.00
86.00	6.90	6.90	6.90	0.00	0.00	0.35	0.00	0.45	0.00	3.10	0.00
87.00	6.90	6.90	6.90	0.00	0.00	0.69	0.00	2.80	0.00	2.59	0.20
88.00	6.90	6.90	6.90	0.00	0.00	1.84	0.00	0.34	0.00	5.13	0.00
89.00	6.90	6.90	6.90	0.00	0.00	0.59	0.00	3.77	0.00	5.10	2.41
90.00	6.90	6.90	6.90	0.00	0.00	0.45	0.33	0.33	0.00	4.44	0.82
91.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	0.00	0.00	4.95	0.48
92.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	0.00	0.00	5.15	1.41
93.00	6.90	6.90	6.90	0.00	0.00	0.00	0.00	1.86	0.00	5.10	0.40
94.00	6.90	6.90	6.90	0.00	0.00	2.27	0.00	2.76	0.00	4.76	0.08
95.00	6.90	6.90	6.90	0.00	0.00	0.38	0.00	0.00	0.00	5.15	0.35
96.00	6.90	6.90	6.90	0.00	0.00	1.17	0.11	0.00	0.00	5.09	1.19
97.00	6.90	6.90	6.89	0.00	0.00	0.79	0.00	0.33	0.00	4.24	0.92
