Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.068s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	6.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.38	0.19	0.00	0.68	0.00	0.00	0.00
3.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.49	0.00	0.00	0.00	0.00	0.09	0.38	0.00	0.00	0.00	0.00	0.00
4.00	6.90	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.07	0.14	1.91	0.00	0.00	0.00	0.00	0.07
5.00	6.90	0.00	0.00	0.00	0.67	0.00	0.00	0.04	0.01	0.04	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.21
6.00	6.90	0.00	0.00	0.00	0.27	0.00	0.00	0.00	2.13	0.01	0.19	0.00	0.78	0.00	0.00	0.00	0.15	0.01	0.06	0.19
7.00	6.90	0.06	0.00	0.00	0.06	0.00	0.00	1.17	2.13	0.72	0.00	0.00	0.00	0.00	2.68	0.00	0.02	0.27	0.00	0.19
8.00	6.90	0.00	0.00	0.00	0.28	0.00	0.00	0.00	1.99	0.00	0.24	0.00	0.00	0.26	2.18	0.00	0.00	0.00	0.00	0.02
9.00	6.90	1.06	0.49	0.00	1.06	0.00	0.00	0.00	1.65	0.00	0.05	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
10.00	6.90	0.00	0.00	0.00	1.57	0.00	0.00	0.25	0.00	0.00	0.14	0.00	0.01	0.02	0.14	0.00	0.00	0.00	0.00	0.00
11.00	6.90	0.00	0.00	0.00	1.67	0.00	0.00	0.08	0.00	0.00	0.33	0.00	0.00	0.02	3.30	0.00	0.00	0.00	0.00	0.00
12.00	6.90	0.00	0.00	0.00	3.25	0.00	0.00	0.01	0.00	0.00	0.40	0.00	0.19	0.14	0.00	0.00	0.00	0.00	0.00	0.02
13.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.39	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.07
14.00	6.90	0.00	0.00	0.00	1.79	0.00	0.00	0.09	0.00	0.78	0.31	0.00	0.00	0.00	0.00	0.00	0.08	0.31	0.00	0.05
15.00	6.90	0.00	0.00	0.00	1.74	0.00	0.00	0.00	0.00	0.00	0.05	0.00	1.87	0.00	0.00	0.00	0.16	0.00	0.00	0.09
16.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.99	0.00	0.16	0.00	1.30	0.00	0.00	0.00	0.12	0.00	0.00	0.07
17.00	6.89	0.00	0.01	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.09
18.00	6.90	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.01	0.34	0.00	0.00	0.00	2.44	0.00	0.00	0.01	0.00	0.21
19.00	6.90	1.54	0.00	0.00	1.30	0.00	0.00	0.00	1.74	0.00	0.00	0.00	0.00	0.01	0.45	0.00	0.06	0.00	0.00	0.12
20.00	6.90	0.00	0.00	0.00	1.83	0.00	0.00	0.05	1.17	0.00	0.00	0.00	1.39	0.07	1.37	0.00	0.24	0.00	0.00	0.19
21.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.14	1.07	0.00	0.89	0.00	0.49	0.52	0.00	0.00	0.00	0.00	0.00	0.14
22.00	6.90	0.48	0.47	0.00	1.47	0.00	0.00	0.00	1.81	0.00	0.00	0.00	0.00	0.54	0.05	0.00	0.00	0.00	0.00	0.35
23.00	6.90	0.00	0.00	0.00	1.84	0.00	0.00	0.05	0.00	0.97	0.99	0.00	0.00	0.57	0.41	0.00	0.00	0.27	0.00	0.33
24.00	6.90	0.00	0.00	0.00	0.40	0.00	0.00	0.44	0.00	0.22	0.49	0.00	0.00	1.66	0.00	0.00	0.00	0.00	0.00	0.09
25.00	6.90	0.00	0.00	0.00	1.90	0.00	0.00	0.80	0.00	0.00	0.00	0.00	1.00	1.12	0.00	0.00	0.00	0.00	0.00	0.26
26.00	6.90	0.00	0.00	0.00	2.00	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.00	1.67	0.00	0.00	0.16	0.00	0.00	0.47
27.00	6.90	0.00	0.00	0.05	0.49	0.11	0.00	0.09	0.01	0.88	1.04	0.00	0.37	0.49	1.42	0.00	0.27	0.00	0.00	0.00
28.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.01	0.00	0.14	0.00	0.61	0.27	1.50	0.00	0.00	0.00	0.00	0.00
29.00	6.90	0.00	0.00	0.00	1.33	0.00	0.00	0.25	0.21	0.04	0.00	0.00	0.01	0.06	0.00	0.00	0.00	0.00	0.00	0.09
30.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.01	0.00	0.00	0.00	0.04	0.00	2.48	0.00	0.21	0.00	0.00	0.12
31.00	6.90	0.00	0.00	0.00	1.97	0.69	0.00	0.20	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.12
32.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.22	0.00	0.01	0.28
33.00	6.90	0.00	0.00	0.00	2.34	0.48	0.00	0.41	0.06	0.05	0.49	0.00	1.68	2.20	1.74	0.00	0.21	0.00	0.00	0.78
34.00	6.89	0.00	0.00	0.00	1.61	0.00	0.00	0.07	0.00	0.07	0.00	0.00	0.86	0.00	0.86	0.00	0.12	0.00	0.00	0.14
35.00	6.90	0.27	0.00	0.02	1.54	0.00	0.00	0.22	3.12	0.00	0.49	0.00	0.02	1.44	1.00	0.00	0.16	0.00	0.00	0.19
36.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.49	1.35	0.00	0.31	0.11	0.00	0.00	0.00	0.00	0.00	0.42
37.00	6.90	0.00	0.00	0.00	3.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.81	0.31	0.00	0.00	0.31	0.00	0.00	0.81
38.00	6.90	0.28	0.00	0.00	2.96	0.00	0.00	0.49	0.24	0.49	0.49	0.00	0.93	1.07	0.31	0.00	0.00	0.00	0.00	0.31
39.00	6.90	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.08	0.00	0.11	0.00	0.49	1.41	0.00	0.00	0.07	0.00	0.24	0.12
40.00	6.90	0.00	0.19	0.00	0.00	0.00	0.00	1.01	0.26	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.21
41.00	6.90	0.00	0.00	0.00	0.66	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.04
42.00	6.90	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.34	1.63	0.00	1.81	0.00	1.31	0.00	0.00	0.04	0.00	0.00
43.00	6.90	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.35	0.05	0.00	1.87	0.00	0.00	0.00	0.00	0.00	0.00	0.35
44.00	6.90	0.00	0.00	0.00	0.67	0.00	0.00	1.02	0.00	0.00	1.08	0.00	0.01	1.01	0.99	0.00	0.42	0.00	0.00	0.47
45.00	6.90	0.00	0.00	0.00	1.77	0.00	0.00	0.80	0.49	0.00	1.68	0.00	1.26	0.24	0.24	0.00	1.32	0.00	0.02	0.54
46.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	1.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00
