Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.276s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	8.64	8.63	0.00	5.68	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00
3.00	8.70	8.70	0.02	6.28	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00
4.00	8.70	8.70	0.00	5.45	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00
5.00	8.70	8.70	0.12	3.19	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.01
6.00	8.69	8.69	0.00	4.89	0.00	0.00	0.00	0.00	0.80	0.00	0.00	0.00
7.00	8.70	8.70	0.00	2.28	0.00	0.00	0.41	0.00	0.35	0.00	0.00	0.14
8.00	8.70	8.70	0.00	3.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	8.70	8.70	0.06	5.50	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.21
10.00	8.70	8.70	0.00	2.13	0.00	0.00	0.09	0.00	0.01	0.00	0.00	0.00
11.00	8.69	8.69	0.00	1.85	0.00	0.00	0.49	0.00	0.19	0.00	0.00	0.13
12.00	8.70	8.70	0.00	5.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	8.70	8.70	0.00	4.70	0.00	0.00	0.33	0.00	0.01	0.00	0.00	0.00
14.00	8.70	8.70	0.00	4.66	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00
15.00	8.70	8.70	0.00	3.86	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00
16.00	8.69	8.69	0.00	2.58	0.00	0.00	0.31	0.00	0.00	0.00	0.31	0.00
17.00	8.70	8.70	0.95	6.78	0.00	0.00	0.00	0.00	3.58	0.00	0.00	1.14
18.00	8.70	8.70	0.57	4.63	0.00	0.00	0.14	0.00	0.59	0.00	0.01	0.42
