Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.355s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	9.89	7.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	9.90	7.80	0.00	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	9.90	7.81	0.00	2.61	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	9.89	7.80	0.00	1.84	0.00	0.00	0.00	0.00	0.52	1.67	0.00	0.00	0.00	0.00	0.00	0.67
6.00	9.90	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.15	0.00	0.01	0.00	0.00	0.00	1.48
7.00	9.90	7.81	1.32	0.84	0.00	0.00	0.00	0.00	0.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00
8.00	9.89	7.80	1.14	0.12	2.04	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.13	0.00	0.00
9.00	9.90	7.80	2.05	0.00	2.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00
10.00	9.90	7.81	0.01	0.00	2.14	0.00	0.00	0.00	0.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00
11.00	9.89	7.80	3.21	0.00	1.53	0.00	0.00	0.00	0.00	1.80	0.00	0.00	0.00	0.31	0.00	2.16
12.00	9.90	7.81	1.13	0.00	0.71	0.00	0.00	0.00	0.00	2.13	0.00	0.00	0.00	0.02	0.00	0.00
13.00	9.90	7.80	0.00	1.87	3.54	0.00	0.00	0.00	0.21	1.68	0.00	0.00	0.00	0.21	0.00	0.00
14.00	9.90	7.80	1.74	3.39	0.00	0.00	0.00	0.00	0.13	1.34	0.00	0.00	0.00	0.00	0.00	2.83
15.00	9.89	7.81	0.49	0.01	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00
16.00	9.90	7.80	3.92	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00
17.00	9.90	7.80	0.48	0.00	0.00	0.00	0.00	0.00	0.68	0.38	0.00	0.00	0.00	0.00	0.00	2.97
18.00	9.89	7.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	9.90	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.28
20.00	9.90	7.80	1.51	0.31	0.00	0.00	0.00	0.00	0.08	3.11	0.00	0.00	0.00	0.00	0.00	0.00
21.00	9.89	7.81	0.00	4.16	0.89	0.00	0.00	0.00	0.00	2.07	0.00	0.00	0.00	0.09	0.00	1.83
