Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.292s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	10.20	0.00	0.00	0.41	0.53	0.00	0.00	0.00	0.00	1.19	0.05	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00
3.00	10.20	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	1.30	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00
4.00	10.20	0.39	0.00	0.00	0.02	0.00	0.00	0.00	0.00	1.19	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	10.20	0.42	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.91	0.46	0.00	0.61	0.00	0.00	0.00	0.00	0.09	1.44	0.00	0.41
6.00	10.20	0.31	0.00	2.03	0.00	0.00	0.00	0.00	0.00	2.18	0.00	0.26	1.60	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.87
7.00	10.21	0.00	0.00	0.88	0.00	0.00	0.00	0.00	0.00	1.24	0.07	0.21	0.42	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.57
8.00	10.20	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.04	1.07	0.00	0.00	0.00	0.00	0.00	0.00	0.16	2.07	0.00	0.00
9.00	10.20	0.00	0.00	0.97	0.00	0.00	0.00	0.00	0.00	2.65	1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.82	0.00	0.00
10.00	10.20	0.00	0.00	0.81	0.00	0.00	0.00	0.00	0.00	1.34	0.12	0.02	1.01	0.00	0.00	0.00	0.00	0.26	1.05	0.00	0.00
11.00	10.20	0.28	0.00	0.31	2.48	0.00	0.00	0.00	0.00	1.15	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.22	3.11	0.00	0.00
12.00	10.20	0.00	0.00	0.93	0.09	0.00	0.00	0.00	0.00	0.59	0.45	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.01
13.00	10.21	0.05	0.00	1.04	0.12	0.00	0.00	0.00	0.00	0.18	0.04	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20
14.00	10.20	3.31	0.00	1.73	1.75	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0.04	0.00	0.00	1.12
15.00	10.20	2.54	0.00	0.27	1.38	0.00	0.00	0.00	0.00	0.22	0.05	0.00	0.97	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00
16.00	10.20	1.77	0.00	1.58	0.41	0.00	0.00	0.00	0.00	1.13	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	10.20	0.00	0.00	0.00	1.41	0.00	0.00	0.00	0.00	0.53	0.32	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14
18.00	10.20	0.00	0.00	1.11	0.34	0.00	0.00	0.00	0.00	1.79	0.54	0.00	0.34	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00
19.00	10.21	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.29	0.77	0.00	0.00	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00
20.00	10.20	0.00	0.00	0.66	1.10	0.00	0.00	0.00	0.00	1.53	5.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.38	0.00	0.99
21.00	10.20	0.99	0.00	1.50	0.00	0.00	0.00	0.00	0.00	1.95	0.08	0.21	0.71	0.00	0.00	0.00	0.00	0.11	2.34	0.00	0.79
22.00	10.20	2.72	0.00	0.00	0.67	0.00	0.00	0.00	0.00	2.48	0.61	0.31	2.16	0.00	0.00	0.00	0.00	1.10	1.06	0.00	0.51
23.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	1.42	0.00	0.35	0.00	0.00	0.00	0.00	0.22	2.92	0.00	0.28
24.00	10.20	1.52	0.00	0.80	2.51	0.00	0.00	0.00	0.00	0.89	2.99	0.00	0.47	0.00	0.00	0.00	0.00	0.12	1.30	0.00	0.37
25.00	10.21	0.00	0.00	0.82	0.49	0.00	0.00	0.00	0.00	1.04	1.50	0.01	1.35	0.00	0.00	0.00	0.00	0.20	1.48	0.00	0.02
26.00	10.20	0.00	0.00	0.39	1.66	0.00	0.00	0.00	0.00	1.50	1.66	0.00	0.00	0.00	0.00	0.00	0.00	0.37	2.93	0.02	0.78
27.00	10.20	2.48	0.00	0.85	1.37	0.00	0.00	0.00	0.00	1.66	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.77	3.83	0.00	0.09
28.00	10.20	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.80	0.00	0.20	1.64	0.00	0.00	0.00	0.00	0.22	1.11	0.00	0.61
29.00	10.20	0.35	0.00	0.00	2.87	0.00	0.00	0.00	0.00	0.88	0.37	0.00	0.99	0.00	0.00	0.00	0.00	0.38	1.63	0.00	0.41
30.00	10.20	0.99	0.00	0.26	0.95	0.00	0.00	0.00	0.00	1.10	0.49	0.00	0.02	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.31
31.00	10.21	0.00	0.00	0.00	2.51	0.00	0.00	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.00	0.00	0.00	0.66	0.00	0.00	0.00
32.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.00	0.00
33.00	10.20	2.07	0.00	0.00	1.65	0.00	0.00	0.00	0.00	0.00	1.41	0.00	0.02	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00
34.00	10.20	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.00	0.00	0.32
35.00	10.20	0.00	0.00	0.49	0.49	0.00	0.00	0.00	0.00	0.16	0.31	0.15	0.13	0.00	0.00	0.00	0.00	0.14	1.85	0.00	0.00
36.00	10.20	1.25	0.00	0.18	0.46	0.00	0.00	0.00	0.00	0.85	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.15	3.31	0.00	0.27
37.00	10.21	2.61	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.19	1.85	0.32	1.55	0.00	0.22	0.00	0.00	0.00	3.18	0.00	0.07
38.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.91	0.93	0.00	0.31	0.00	0.00	0.00	0.00	0.06	1.64	0.00	1.92
39.00	10.20	0.49	0.00	0.00	1.32	0.00	0.00	0.00	0.00	0.92	1.64	0.27	2.27	0.00	0.00	0.00	0.00	0.33	2.67	0.00	0.00
40.00	10.20	3.82	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.71	1.06	0.00	0.33	0.00	0.00	0.00	0.00	0.37	1.88	0.00	0.00
41.00	10.20	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.27	1.63	0.00	0.60	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00
42.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.12	0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
43.00	10.21	0.00	0.00	0.94	0.00	0.00	0.00	0.00	0.00	1.79	1.74	0.00	0.64	0.00	0.12	0.00	0.00	0.00	3.05	1.58	0.01
44.00	10.20	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.33	0.00	0.00	0.00	0.00	0.19	0.49	0.02	0.00
45.00	10.20	0.00	0.00	3.21	0.41	0.00	0.00	0.00	0.00	2.92	2.27	0.00	3.42	0.00	0.00	0.00	0.00	0.15	1.02	0.00	1.60
46.00	10.20	2.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	1.32	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.00
47.00	10.20	0.99	0.00	0.34	0.49	0.00	0.00	0.00	0.00	1.93	1.40	0.06	0.27	0.00	0.00	0.00	0.00	0.00	2.10	0.00	0.68
48.00	10.20	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.85	1.31	0.37	2.53	0.00	0.00	0.00	0.00	0.49	2.43	0.00	0.08
49.00	10.21	1.78	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.64	2.16	0.00	0.02	0.00	0.00	0.00	0.00	0.32	0.65	0.00	0.09
50.00	10.20	0.00	0.00	0.00	1.53	0.00	0.00	0.00	0.06	0.73	0.52	0.00	0.04	0.00	0.04	0.00	0.00	0.37	0.00	0.00	0.01
51.00	10.20	1.64	0.00	0.00	2.44	0.00	0.00	0.00	0.00	0.00	0.68	0.00	0.35	0.00	0.00	0.00	0.00	0.49	3.69	0.00	0.00
52.00	10.20	1.39	0.00	0.00	2.63	0.00	0.00	0.00	0.00	2.73	2.85	0.00	0.11	0.00	0.00	0.00	0.00	0.08	1.42	0.00	0.00
53.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	1.04	0.00	0.48	0.00	0.02	0.00	0.00	0.00	1.58	0.33	0.35
54.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.16	0.00	0.00	0.00	1.00	0.00	0.00
55.00	10.21	0.00	0.00	1.24	0.00	0.00	0.00	0.00	0.05	2.85	0.04	0.00	1.40	0.00	0.13	0.00	0.00	0.00	2.27	0.00	1.48
56.00	10.20	0.00	0.00	0.00	1.67	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.33	0.00	0.00	0.00	0.00	0.32	0.49	0.00	0.00
57.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.40	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.18	2.28	0.00	0.72
58.00	10.20	1.70	0.00	1.57	0.00	0.00	0.00	0.00	0.00	2.70	5.09	0.00	1.60	0.00	0.04	0.00	0.00	0.40	1.60	0.00	0.38
59.00	10.20	0.00	0.00	0.00	1.24	0.00	0.00	0.00	0.00	2.76	0.01	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.84	0.00	0.65
60.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.67	0.00	0.44	0.00	0.00	0.00	0.00	0.48	0.12	0.00	0.00
61.00	10.21	2.27	0.00	1.41	0.00	0.00	0.00	0.00	0.00	0.81	1.38	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.22	0.00	0.99
