Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.323s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	9.55	6.85	0.00	0.00	0.31	0.00	0.00	0.89	1.68	0.61	0.00	0.00	0.29
3.00	9.60	6.90	0.00	0.00	2.87	0.00	0.00	2.16	2.30	0.00	0.00	0.00	1.55
4.00	9.60	6.90	0.00	0.00	1.57	0.00	0.27	0.35	0.00	0.61	0.00	0.00	0.00
5.00	9.60	6.90	0.59	0.00	0.35	0.00	1.15	0.92	0.02	1.19	0.00	0.00	0.92
6.00	9.61	6.90	0.00	0.04	0.98	0.00	2.73	1.83	1.13	0.00	0.00	0.44	1.78
7.00	9.60	6.90	0.92	0.62	0.34	0.00	0.01	0.72	0.00	0.15	0.00	0.00	0.18
8.00	9.60	6.90	0.22	0.01	0.29	0.00	0.11	0.00	2.53	0.00	0.00	0.00	1.60
9.00	9.60	6.90	0.19	1.51	0.93	0.00	2.40	0.00	1.54	1.52	0.00	0.13	0.49
10.00	9.60	6.90	0.00	0.02	2.72	0.00	2.03	1.01	1.91	0.00	0.00	0.06	2.25
11.00	9.61	6.90	0.00	0.35	0.31	0.00	1.48	0.00	0.29	0.33	0.00	0.66	0.49
12.00	9.60	6.90	0.05	0.00	0.31	0.00	0.46	0.74	0.00	0.00	0.00	0.00	0.85
13.00	9.60	6.90	0.53	0.00	1.05	0.00	3.17	0.97	0.00	0.02	0.00	0.86	1.83
14.00	9.60	6.90	0.08	0.00	0.77	0.00	0.00	1.30	0.00	0.41	0.00	0.00	1.60
15.00	9.61	6.90	0.18	0.00	1.00	0.00	0.99	1.48	2.65	0.65	0.00	0.00	0.11
16.00	9.60	6.90	0.00	0.00	0.92	0.00	0.92	0.00	0.00	0.00	0.00	0.32	0.00
17.00	9.60	6.89	0.01	0.00	0.49	0.00	2.86	0.18	0.49	0.00	0.00	0.07	0.92
18.00	9.60	6.90	0.00	0.00	0.02	0.00	0.84	1.77	1.28	0.05	0.00	0.02	2.63
19.00	9.60	6.90	0.32	0.00	0.51	0.00	1.97	0.67	1.26	0.02	0.00	0.00	2.13
20.00	9.61	6.90	0.02	0.00	1.78	0.00	0.87	1.53	0.01	0.29	0.00	0.48	0.00
21.00	9.60	6.90	0.00	0.35	1.00	0.00	0.02	1.30	1.32	0.34	0.00	0.00	0.00
22.00	9.60	6.90	0.08	0.00	2.37	0.00	0.91	0.86	3.47	0.00	0.00	1.78	0.00
23.00	9.60	6.90	0.05	0.01	0.00	0.00	0.82	0.49	1.53	0.00	0.00	0.00	2.51
24.00	9.61	6.90	0.04	0.31	0.34	0.00	2.45	2.17	0.00	0.29	0.00	0.66	1.78
25.00	9.60	6.90	1.18	1.58	0.00	0.00	1.94	2.74	0.00	2.64	0.00	1.21	3.10
26.00	9.60	6.90	0.04	0.99	1.02	0.00	1.87	0.45	0.01	2.45	0.00	0.05	3.67
27.00	9.60	6.90	0.47	0.00	0.31	0.00	0.02	0.00	0.00	2.30	0.00	0.00	3.47
28.00	9.60	6.90	0.08	0.09	1.73	0.00	0.00	0.49	0.00	0.20	0.00	0.00	2.71
29.00	9.61	6.90	0.00	0.00	3.92	0.00	1.45	0.19	0.00	0.68	0.00	0.45	1.17
30.00	9.60	6.90	0.27	0.06	1.27	0.00	3.00	3.19	0.00	1.74	0.00	0.46	2.03
31.00	9.60	6.90	1.22	0.01	0.85	0.00	0.00	0.20	0.00	0.07	0.00	0.00	3.44
32.00	9.60	6.90	0.02	0.00	0.00	0.00	0.49	1.41	0.00	0.00	0.00	0.00	0.82
33.00	9.60	6.90	0.05	0.34	1.61	0.00	1.28	1.54	0.00	0.00	0.00	0.00	1.80
34.00	9.61	6.89	0.00	0.00	1.22	0.00	0.62	0.82	0.00	0.26	0.00	0.00	2.79
35.00	9.60	6.90	0.31	0.11	0.51	0.00	1.98	0.61	0.00	0.73	0.00	0.79	0.68
36.00	9.60	6.90	1.18	0.02	3.34	0.00	0.55	3.89	0.00	1.42	0.00	0.00	3.43
37.00	9.60	6.90	0.04	0.00	1.44	0.00	0.74	0.48	0.02	0.72	0.00	0.79	0.79
38.00	9.61	6.90	0.04	0.00	0.74	0.00	0.34	0.71	0.04	0.00	0.00	0.00	0.00
