Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.413s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	8.04	7.75	7.16	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	8.10	7.80	7.20	0.00	1.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.72
4.00	8.10	7.81	7.21	0.00	0.61	0.14	0.00	0.00	0.00	0.94	0.00	0.00	0.00	0.00	0.00	2.27	0.24	2.85
5.00	8.10	7.80	7.20	0.00	0.00	0.14	0.00	0.00	0.00	0.31	0.00	1.68	0.00	0.00	0.00	1.53	0.29	1.01
6.00	8.10	7.80	7.21	0.00	0.00	0.41	0.00	0.00	0.00	0.09	0.00	0.57	0.00	0.00	0.00	2.37	0.66	1.51
7.00	8.10	7.81	7.20	0.00	1.94	0.51	0.00	0.78	0.00	0.00	0.00	2.00	0.00	0.21	0.00	2.74	0.00	2.66
8.00	8.09	7.80	7.20	0.00	1.12	0.24	0.00	1.95	0.00	0.00	0.00	0.00	0.00	0.02	0.00	2.60	0.59	2.78
9.00	8.10	7.80	7.21	0.00	3.53	0.07	0.00	2.16	0.00	0.33	0.00	0.00	0.00	0.05	0.00	3.96	0.85	2.99
10.00	8.10	7.81	7.20	0.00	1.10	0.44	0.00	0.00	0.00	1.44	0.00	4.58	0.00	0.09	0.00	1.68	0.71	1.63
11.00	8.10	7.80	7.21	0.00	0.72	0.31	0.00	0.80	0.00	0.16	0.00	1.13	0.00	0.00	0.00	2.84	0.65	1.88
12.00	8.10	7.81	7.20	0.01	3.80	0.07	0.00	1.41	0.00	0.71	0.00	1.44	0.00	0.04	0.00	1.80	2.72	2.60
13.00	8.10	7.80	7.20	0.00	0.79	0.00	0.00	1.91	0.00	0.00	0.00	0.31	0.00	0.00	0.00	2.05	2.07	1.04
14.00	8.09	7.80	7.21	0.00	2.99	1.65	0.00	1.05	0.00	0.33	0.00	0.62	0.00	0.00	0.00	0.94	0.00	2.03
