Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.017s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	8.66	8.69	8.09	0.06	0.00	2.87	0.00	2.21	3.36	0.00
3.00	8.70	8.70	8.10	0.04	0.00	3.05	0.11	3.18	2.23	0.00
4.00	8.70	8.70	8.10	2.47	0.00	4.42	0.21	0.44	3.29	0.11
5.00	8.70	8.70	8.10	0.00	0.00	4.11	0.00	0.00	1.72	0.01
6.00	8.69	8.69	8.10	3.79	0.00	4.07	0.40	1.97	2.73	0.35
7.00	8.70	8.70	8.10	0.86	0.00	5.00	0.33	2.39	1.83	0.24
8.00	8.70	8.70	8.09	2.43	0.00	4.51	0.11	0.52	1.97	0.09
9.00	8.70	8.70	8.10	1.99	0.00	4.59	0.00	1.51	3.46	0.04
10.00	8.70	8.70	8.10	5.51	0.00	3.34	0.00	1.90	4.10	0.92
11.00	8.69	8.69	8.10	6.34	0.00	3.63	0.00	1.24	2.36	0.00
12.00	8.70	8.70	8.10	0.39	0.00	5.19	1.00	2.83	4.20	0.00
13.00	8.70	8.70	8.10	0.00	0.00	5.09	0.02	4.79	4.18	0.00
14.00	8.70	8.70	8.09	0.00	0.00	3.72	0.33	3.25	4.16	0.00
15.00	8.70	8.70	8.10	0.01	0.00	3.53	0.00	0.00	3.73	0.00
16.00	8.69	8.69	8.10	5.51	0.00	2.41	0.00	0.20	2.89	0.00
17.00	8.70	8.70	8.10	0.66	0.00	5.33	0.00	0.02	3.44	0.00
18.00	8.70	8.70	8.10	3.16	0.00	5.10	0.18	0.48	4.04	0.00
19.00	8.70	8.70	8.10	1.34	0.00	5.09	0.16	0.19	3.16	0.00
20.00	8.70	8.70	8.09	0.00	0.00	5.10	0.16	0.16	4.20	0.00
21.00	8.69	8.69	8.10	1.51	0.00	2.50	0.64	2.85	4.17	0.00
22.00	8.70	8.70	8.10	1.35	0.00	4.38	0.01	2.65	3.93	0.00
23.00	8.70	8.70	8.10	4.40	0.00	2.31	0.00	2.05	0.33	0.00
24.00	8.70	8.70	8.10	0.07	0.00	5.20	0.33	2.05	5.30	0.00
25.00	8.69	8.69	8.10	0.33	0.00	5.02	0.00	0.00	4.16	0.00
26.00	8.70	8.70	8.09	3.07	0.00	4.44	0.00	0.00	4.24	0.00
27.00	8.70	8.70	8.10	0.81	0.00	4.49	0.00	0.00	3.87	0.00
28.00	8.70	8.70	8.10	4.59	0.00	4.57	0.00	0.00	1.28	0.00
29.00	8.70	8.70	8.10	0.00	0.01	1.07	0.01	0.04	4.98	0.02
30.00	8.69	8.69	8.10	0.29	0.01	4.12	0.00	0.00	1.19	0.00
31.00	8.70	8.70	8.10	0.07	0.01	4.22	0.16	0.27	0.01	0.00
32.00	8.70	8.70	8.10	3.46	0.00	4.57	0.00	0.61	4.23	0.00
33.00	8.70	8.70	8.09	0.18	0.00	5.12	0.00	0.00	1.57	0.00
34.00	8.70	8.70	8.10	0.00	0.60	3.13	0.08	0.58	0.00	0.00
35.00	8.69	8.69	8.10	0.00	0.05	5.10	0.00	2.25	3.70	0.00
36.00	8.70	8.70	8.10	1.72	0.00	3.25	0.94	1.48	2.83	0.04
37.00	8.70	8.70	8.10	5.50	0.00	5.03	0.00	0.61	3.06	0.00
38.00	8.70	8.70	8.10	1.99	0.00	5.11	0.00	0.61	0.00	0.00
39.00	8.70	8.70	8.09	5.00	0.00	4.53	0.00	0.09	0.31	0.00
40.00	8.69	8.69	8.10	5.00	0.00	4.44	0.04	0.20	3.46	0.00
41.00	8.70	8.70	8.10	1.78	0.00	4.49	0.37	0.62	1.13	0.00
42.00	8.70	8.70	8.10	4.69	0.00	5.12	0.04	0.29	4.60	0.00
43.00	8.70	8.70	8.10	1.10	0.00	2.26	0.68	2.40	4.20	0.00
44.00	8.70	8.69	8.10	2.03	0.00	2.58	0.00	1.12	2.01	0.00
45.00	8.69	8.70	8.09	0.05	0.00	4.92	1.46	2.65	4.24	0.00
46.00	8.70	8.70	8.10	0.00	0.00	1.75	0.06	0.16	2.47	0.00
47.00	8.70	8.70	8.10	0.00	0.01	4.89	0.06	1.21	2.66	0.00
48.00	8.70	8.70	8.10	0.00	0.00	3.40	0.29	0.80	2.68	0.00
49.00	8.69	8.69	8.10	0.00	0.00	3.27	0.24	2.37	1.93	0.00
50.00	8.70	8.70	8.10	2.31	0.00	3.83	0.02	0.05	2.03	0.00
51.00	8.70	8.70	8.09	0.00	0.00	4.12	0.32	2.63	2.61	0.00
52.00	8.70	8.70	8.10	1.68	0.00	3.98	0.47	3.19	0.34	0.00
53.00	8.70	8.70	8.10	2.56	0.00	3.66	0.00	0.06	2.57	0.00
54.00	8.69	8.69	8.10	0.00	0.00	5.24	0.00	0.02	4.32	0.00
55.00	8.70	8.70	8.10	0.00	0.00	5.09	0.00	3.87	4.20	0.00
56.00	8.70	8.70	8.10	0.85	0.00	4.89	0.02	4.59	4.09	0.00
57.00	8.70	8.70	8.10	0.00	0.00	1.52	0.00	0.00	2.60	0.00
58.00	8.70	8.70	8.09	0.00	0.00	5.10	0.28	4.75	4.22	0.00
59.00	8.69	8.69	8.10	3.09	0.01	3.82	1.25	1.80	0.05	0.00
60.00	8.70	8.70	8.10	4.90	0.00	5.08	0.06	0.08	4.79	0.00
