Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.084s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	9.89	8.68	0.00	1.08	0.00	0.00	0.05	0.00	0.00	0.02	0.00	0.67	0.00	1.24	0.00	0.00
3.00	9.90	8.70	0.00	0.82	0.00	1.06	0.00	0.00	1.68	0.47	0.00	0.00	0.00	0.26	0.00	0.00
4.00	9.90	8.70	0.00	1.14	0.00	0.00	0.00	0.00	0.13	0.00	0.26	0.00	0.00	0.26	0.00	0.00
5.00	9.89	8.70	0.00	1.40	0.00	1.71	1.64	0.00	0.00	0.00	0.00	0.00	0.00	0.61	0.42	0.00
6.00	9.90	8.69	0.01	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0.48	0.09	0.00	1.20	0.00	0.18
7.00	9.90	8.70	0.00	0.00	0.05	3.14	0.00	0.00	1.39	0.00	0.00	0.12	0.00	0.82	0.52	0.00
8.00	9.89	8.70	0.00	0.00	0.00	4.19	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.87	0.00	0.00
9.00	9.90	8.70	0.00	2.84	0.13	0.95	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.79	0.00	0.00
10.00	9.90	8.70	0.00	0.00	0.00	3.13	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.52	0.00	0.00
11.00	9.89	8.69	0.00	0.00	0.00	1.55	0.44	0.49	0.00	1.07	0.00	0.00	0.00	0.71	0.99	0.00
12.00	9.90	8.70	0.00	0.00	0.37	3.20	0.45	0.48	1.60	0.75	0.00	1.71	0.00	1.51	0.00	0.00
13.00	9.90	8.70	0.00	2.37	0.22	0.58	0.12	0.00	1.40	0.31	0.00	0.72	0.00	1.41	0.00	0.00
14.00	9.90	8.70	0.00	3.49	0.00	2.64	0.00	0.41	0.00	0.00	0.54	0.00	0.00	1.12	0.00	0.00
15.00	9.89	8.70	0.00	1.27	0.00	1.46	0.00	2.16	0.00	0.62	0.00	0.00	0.00	0.61	0.01	0.00
16.00	9.90	8.69	0.00	0.00	0.28	0.00	0.04	0.00	1.06	0.00	0.32	0.00	0.05	0.92	0.00	0.21
17.00	9.90	8.70	0.02	2.28	0.00	0.00	0.49	0.00	0.00	1.42	1.04	0.01	0.28	1.06	0.49	1.08
18.00	9.89	8.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.09	0.64	0.00	0.14
19.00	9.90	8.70	0.00	0.49	0.00	0.00	0.00	0.26	0.00	1.78	0.00	0.00	0.00	0.46	0.00	0.00
20.00	9.90	8.70	0.00	0.49	0.12	0.00	1.46	0.49	0.87	0.67	1.70	0.00	0.00	1.64	0.00	0.00
21.00	9.89	8.69	0.00	0.14	0.00	0.00	0.07	0.09	0.00	0.14	0.62	0.00	0.66	1.06	0.00	0.67
22.00	9.90	8.70	0.00	1.60	0.00	0.00	0.00	0.00	0.00	1.92	0.60	1.85	0.00	0.15	0.58	0.00
23.00	9.90	8.70	0.00	1.38	0.05	0.00	0.00	0.00	0.45	0.49	0.00	0.68	0.00	0.46	0.00	0.00
24.00	9.89	8.70	0.00	1.79	0.57	5.82	0.00	0.00	1.22	0.00	0.00	0.00	0.00	2.26	0.49	0.00
25.00	9.90	8.69	0.00	0.00	0.00	5.00	0.59	0.34	0.00	0.15	0.00	0.06	0.00	0.00	0.00	0.00
26.00	9.90	8.70	0.00	3.64	0.00	0.00	1.97	0.04	0.00	2.27	0.02	0.00	0.00	0.00	0.00	0.89
27.00	9.90	8.70	0.00	0.00	0.19	0.00	0.46	0.00	1.92	0.02	0.46	0.00	0.00	0.00	0.00	0.00
28.00	9.89	8.70	0.00	1.98	0.00	0.00	2.05	2.04	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.00
29.00	9.90	8.70	0.00	1.65	0.27	0.00	0.00	0.00	0.72	2.36	0.89	1.27	0.09	0.00	0.00	0.89
30.00	9.90	8.69	0.00	0.12	0.19	0.00	0.00	0.49	0.31	0.74	0.01	0.00	0.00	0.00	0.00	0.00
31.00	9.89	8.70	0.00	0.00	0.16	0.00	0.54	0.02	0.33	0.67	0.00	0.00	0.42	0.00	0.00	2.25
32.00	9.90	8.70	0.00	0.00	0.00	0.00	0.24	0.12	0.00	0.02	0.00	0.00	0.97	0.00	0.00	1.01
33.00	9.90	8.70	0.00	4.22	0.39	0.00	0.00	0.15	0.11	0.01	0.38	0.00	0.00	0.49	0.79	0.00
34.00	9.89	8.70	0.00	0.00	0.66	0.00	0.00	0.05	2.47	0.00	0.00	0.64	0.35	0.00	0.00	0.58
35.00	9.90	8.69	0.00	0.49	0.28	0.00	0.12	0.00	1.42	0.00	0.00	0.00	0.02	0.00	0.00	0.28
36.00	9.90	8.70	0.00	0.49	0.00	0.00	1.31	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	9.89	8.70	0.00	2.14	0.27	0.00	0.05	0.02	2.04	0.00	0.00	0.00	0.00	3.51	0.00	0.00
38.00	9.90	8.70	0.00	2.63	0.35	0.00	0.85	0.13	0.81	0.00	0.02	0.81	0.00	0.38	0.00	0.00
39.00	9.90	8.70	0.00	0.00	0.00	0.00	0.00	0.19	0.49	0.16	1.48	0.00	0.00	0.00	0.00	0.00
40.00	9.90	8.69	0.42	0.42	0.02	0.00	0.00	1.00	0.24	0.00	1.84	0.00	0.00	1.39	0.00	0.00
